index;value
1989 Dec;659,48
1990 Jan;641,08
1990 Feb;651,25
1990 Mar;619,29
1990 Apr;611,04
1990 May;614,03
1990 Jun;603,87
1990 Jul;601,35
1990 Aug;617,79
1990 Sep;602,28
1990 Oct;619,22
1990 Nov;615,06
1990 Dec;582,76
1991 Jan;598,09
1991 Feb;608,94
1991 Mar;628,60
1991 Apr;627,27
1991 May;608,05
1991 Jun;599,65
1991 Jul;595,54
1991 Aug;603,87
1991 Sep;552,27
1991 Oct;571,11
1991 Nov;569,00
1991 Dec;563,15
1992 Jan;549,98
1992 Feb;562,07
1992 Mar;562,21
1992 Apr;556,45
1992 May;544,36
1992 Jun;547,46
1992 Jul;532,68
1992 Aug;561,82
1992 Sep;546,14
1992 Oct;576,05
1992 Nov;594,66
1992 Dec;558,60
1993 Jan;562,25
1993 Feb;579,02
1993 Mar;594,72
1993 Apr;578,82
1993 May;582,58
1993 Jun;590,21
1993 Jul;571,87
1993 Aug;560,60
1993 Sep;525,87
1993 Oct;540,95
1993 Nov;565,83
1993 Dec;630,73
1994 Jan;587,85
1994 Feb;580,58
1994 Mar;603,94
1994 Apr;618,73
1994 May;626,62
1994 Jun;632,23
1994 Jul;618,84
1994 Aug;615,56
1994 Sep;621,37
1994 Oct;596,04
1994 Nov;592,65
1994 Dec;674,64
1995 Jan;753,39
1995 Feb;764,54
1995 Mar;732,07
1995 Apr;758,83
1995 May;788,64
1995 Jun;780,04
1995 Jul;770,05
1995 Aug;802,48
1995 Sep;821,28
1995 Oct;794,31
1995 Nov;830,24
1995 Dec;825,24
1996 Jan;844,52
1996 Feb;845,59
1996 Mar;878,19
1996 Apr;892,62
1996 May;908,39
1996 Jun;876,17
1996 Jul;842,99
1996 Aug;887,60
1996 Sep;832,35
1996 Oct;836,09
1996 Nov;846,15
1996 Dec;875,20
1997 Jan;929,00
1997 Feb;959,77
1997 Mar;1073,71
1997 Apr;1130,92
1997 May;1185,09
1997 Jun;1266,02
1997 Jul;1222,98
1997 Aug;1224,84
1997 Sep;1156,42
1997 Oct;1176,63
1997 Nov;1195,48
1997 Dec;1239,58
1998 Jan;1278,32
1998 Feb;1238,35
1998 Mar;1241,73
1998 Apr;1201,28
1998 May;1267,13
1998 Jun;1287,20
1998 Jul;1203,72
1998 Aug;1253,07
1998 Sep;1267,94
1998 Oct;1300,44
1998 Nov;1338,02
1998 Dec;1352,48
1999 Jan;759,32
1999 Feb;686,10
1999 Mar;700,60
1999 Apr;729,66
1999 May;715,65
1999 Jun;683,17
1999 Jul;702,42
1999 Aug;697,18
1999 Sep;693,33
1999 Oct;709,57
1999 Nov;753,34
1999 Dec;728,89
2000 Jan;760,33
2000 Feb;787,75
2000 Mar;788,83
2000 Apr;806,72
2000 May;811,27
2000 Jun;731,40
2000 Jul;743,91
2000 Aug;791,60
2000 Sep;792,66
2000 Oct;806,29
2000 Nov;837,05
2000 Dec;830,57
2001 Jan;874,64
2001 Feb;901,24
2001 Mar;946,21
2001 Apr;967,98
2001 May;989,54
2001 Jun;927,72
2001 Jul;902,92
2001 Aug;876,36
2001 Sep;898,96
2001 Oct;906,37
2001 Nov;914,79
2001 Dec;853,02
2002 Jan;875,31
2002 Feb;808,94
2002 Mar;845,36
2002 Apr;917,72
2002 May;902,72
2002 Jun;826,47
2002 Jul;829,79
2002 Aug;793,19
2002 Sep;800,66
2002 Oct;780,35
2002 Nov;802,12
2002 Dec;784,97
2003 Jan;779,11
2003 Feb;801,31
2003 Mar;821,05
2003 Apr;831,43
2003 May;838,64
2003 Jun;825,86
2003 Jul;746,67
2003 Aug;743,10
2003 Sep;703,16
2003 Oct;698,29
2003 Nov;653,50
2003 Dec;649,85
2004 Jan;661,51
2004 Feb;654,65
2004 Mar;724,62
2004 Apr;763,37
2004 May;756,52
2004 Jun;660,19
2004 Jul;645,65
2004 Aug;665,43
2004 Sep;690,63
2004 Oct;682,16
2004 Nov;674,51
2004 Dec;696,34
2005 Jan;753,11
2005 Feb;743,75
2005 Mar;755,19
2005 Apr;868,58
2005 May;844,09
2005 Jun;789,30
2005 Jul;795,91
2005 Aug;736,92
2005 Sep;804,94
2005 Oct;822,06
2005 Nov;836,72
2005 Dec;773,39
2006 Jan;841,14
2006 Feb;853,63
2006 Mar;933,89
2006 Apr;963,69
2006 May;1033,68
2006 Jun;911,42
2006 Jul;973,04
2006 Aug;947,92
2006 Sep;987,65
2006 Oct;972,74
2006 Nov;933,32
2006 Dec;982,53
2007 Jan;1061,20
2007 Feb;1085,61
2007 Mar;1121,71
2007 Apr;1129,09
2007 May;1161,97
2007 Jun;1036,16
2007 Jul;1022,08
2007 Aug;1005,21
2007 Sep;998,61
2007 Oct;973,78
2007 Nov;1080,13
2007 Dec;1247,00
2008 Jan;1140,58
2008 Feb;1180,81
2008 Mar;1252,80
2008 Apr;1371,46
2008 May;1312,13
2008 Jun;1239,04
2008 Jul;1230,95
2008 Aug;1290,89
2008 Sep;1467,78
2008 Oct;1520,96
2008 Nov;1380,18
2008 Dec;1425,87
2009 Jan;1372,07
2009 Feb;1413,68
2009 Mar;1457,92
2009 Apr;1417,63
2009 May;1360,01
2009 Jun;1567,81
2009 Jul;1369,84
2009 Aug;1281,68
2009 Sep;1272,34
2009 Oct;1242,45
2009 Nov;1261,69
2009 Dec;1223,98
2010 Jan;1289,25
2010 Feb;1316,10
2010 Mar;1377,84
2010 Apr;1417,99
2010 May;1601,11
2010 Jun;1481,04
2010 Jul;1262,04
2010 Aug;1318,73
