index;value
1982 Apr;2220
1982 May;2310
1982 Jun;2280
1982 Jul;2320
1982 Aug;2140
1982 Sep;2180
1982 Oct;2100
1982 Nov;2350
1982 Dec;3140
1983 Jan;2070
1983 Feb;2210
1983 Mar;2490
1983 Apr;2450
1983 May;2540
1983 Jun;2460
1983 Jul;2390
1983 Aug;2500
1983 Sep;2450
1983 Oct;2460
1983 Nov;2780
1983 Dec;3680
1984 Jan;2140
1984 Feb;2280
1984 Mar;2450
1984 Apr;2310
1984 May;2710
1984 Jun;2430
1984 Jul;2560
1984 Aug;2550
1984 Sep;2330
1984 Oct;2610
1984 Nov;2780
1984 Dec;3540
1985 Jan;2340
1985 Feb;2180
1985 Mar;2450
1985 Apr;2530
1985 May;2970
1985 Jun;2620
1985 Jul;3040
1985 Aug;2900
1985 Sep;2770
1985 Oct;3070
1985 Nov;3280
1985 Dec;4130
1986 Jan;2840
1986 Feb;2630
1986 Mar;2710
1986 Apr;2980
1986 May;3440
1986 Jun;2990
1986 Jul;3520
1986 Aug;3360
1986 Sep;3350
1986 Oct;3400
1986 Nov;3440
1986 Dec;4640
1987 Jan;3080
1987 Feb;2830
1987 Mar;3080
1987 Apr;3220
1987 May;3550
1987 Jun;3480
1987 Jul;3570
1987 Aug;3440
1987 Sep;3460
1987 Oct;3590
1987 Nov;3700
1987 Dec;5130
1988 Jan;3290
1988 Feb;3430
1988 Mar;3700
1988 Apr;3480
1988 May;3860
1988 Jun;3700
1988 Jul;3810
1988 Aug;3730
1988 Sep;3930
1988 Oct;3950
1988 Nov;4670
1988 Dec;6810
1989 Jan;3780
1989 Feb;3430
1989 Mar;4140
1989 Apr;3830
1989 May;4480
1989 Jun;4410
1989 Jul;4220
1989 Aug;4620
1989 Sep;4870
1989 Oct;4960
1989 Nov;5440
1989 Dec;7530
1990 Jan;4730
1990 Feb;4600
1990 Mar;4960
1990 Apr;4560
1990 May;4990
1990 Jun;4520
1990 Jul;4620
1990 Aug;4740
1990 Sep;4620
1990 Oct;5100
1990 Nov;5420
1990 Dec;7250
1991 Jan;4540
1991 Feb;4350
1991 Mar;4670
1991 Apr;4640
1991 May;4830
1991 Jun;4320
1991 Jul;4770
1991 Aug;4930
1991 Sep;5210
1991 Oct;5580
1991 Nov;5950
1991 Dec;8240
1992 Jan;5310
1992 Feb;5350
1992 Mar;5290
1992 Apr;5240
1992 May;5280
1992 Jun;4810
1992 Jul;5110
1992 Aug;4980
1992 Sep;5520
1992 Oct;5790
