index;value
1990 Jan;1165,5
1990 Feb;1102,4
1990 Mar;1097,9
1990 Apr;1091,6
1990 May;1105,2
1990 Jun;1111,7
1990 Jul;1130,0
1990 Aug;1118,1
1990 Sep;1099,2
1990 Oct;1103,6
1990 Nov;1200,1
1990 Dec;1205,8
1991 Jan;1104,5
1991 Feb;1101,5
1991 Mar;1114,3
1991 Apr;1111,7
1991 May;1116,8
1991 Jun;1152,8
1991 Jul;1163,2
1991 Aug;1140,7
1991 Sep;1137,1
1991 Oct;1138,8
1991 Nov;1133,4
1991 Dec;1134,9
1992 Jan;1131,2
1992 Feb;1134,2
1992 Mar;1167,2
1992 Apr;1156,6
1992 May;1166,0
1992 Jun;1161,3
1992 Jul;1163,1
1992 Aug;1161,5
1992 Sep;1153,9
1992 Oct;1148,9
1992 Nov;1159,7
1992 Dec;1165,4
1993 Jan;1147,1
1993 Feb;1159,2
1993 Mar;1163,0
1993 Apr;1181,7
1993 May;1191,8
1993 Jun;1180,2
1993 Jul;1202,6
1993 Aug;1206,6
1993 Sep;1195,1
1993 Oct;1204,8
1993 Nov;1201,0
1993 Dec;1205,4
1994 Jan;1204,2
1994 Feb;1189,6
1994 Mar;1184,4
1994 Apr;1158,3
1994 May;1153,9
1994 Jun;1154,7
1994 Jul;1157,8
1994 Aug;1150,1
1994 Sep;1148,9
1994 Oct;1189,8
1994 Nov;1171,7
1994 Dec;1160,5
1995 Jan;1155,8
1995 Feb;1153,2
1995 Mar;1151,7
1995 Apr;1150,3
1995 May;1138,3
1995 Jun;1128,1
1995 Jul;1118,0
1995 Aug;1120,3
1995 Sep;1108,4
1995 Oct;1134,3
1995 Nov;1142,7
1995 Dec;1129,5
1996 Jan;1114,5
1996 Feb;1110,8
1996 Mar;1103,8
1996 Apr;1100,4
1996 May;1102,9
1996 Jun;1103,9
1996 Jul;1121,3
1996 Aug;1103,0
1996 Sep;1117,4
1996 Oct;1132,3
1996 Nov;1133,6
1996 Dec;1136,2
1997 Jan;1176,9
1997 Feb;1154,7
1997 Mar;1162,5
