index;value
1990 Jan;4312
1990 Feb;4346
1990 Mar;4418
1990 Apr;4385
1990 May;4421
1990 Jun;4520
1990 Jul;4422
1990 Aug;4391
1990 Sep;4305
1990 Oct;4420
1990 Nov;4321
1990 Dec;4306
1991 Jan;4201
1991 Feb;4239
1991 Mar;4241
1991 Apr;4309
1991 May;4428
1991 Jun;4535
1991 Jul;4537
1991 Aug;4359
1991 Sep;4382
1991 Oct;4360
1991 Nov;4339
1991 Dec;4274
1992 Jan;4184
1992 Feb;4004
1992 Mar;3876
1992 Apr;4005
1992 May;4043
1992 Jun;4100
1992 Jul;3985
1992 Aug;3859
1992 Sep;3945
1992 Oct;3931
1992 Nov;3827
1992 Dec;3957
1993 Jan;3627
1993 Feb;3700
1993 Mar;3702
1993 Apr;3779
1993 May;3862
1993 Jun;4034
1993 Jul;4066
1993 Aug;3932
1993 Sep;4054
1993 Oct;4115
1993 Nov;4046
1993 Dec;4071
1994 Jan;3998
1994 Feb;4055
1994 Mar;4080
1994 Apr;4121
1994 May;4215
1994 Jun;4335
1994 Jul;4353
1994 Aug;4250
1994 Sep;4319
1994 Oct;4367
1994 Nov;4337
1994 Dec;4311
1995 Jan;4194
1995 Feb;4281
1995 Mar;4282
1995 Apr;4285
1995 May;4324
1995 Jun;4338
1995 Jul;4294
1995 Aug;4152
1995 Sep;4232
1995 Oct;4305
1995 Nov;4128
1995 Dec;4136
1996 Jan;4096
1996 Feb;4055
1996 Mar;4061
1996 Apr;4130
1996 May;4050
1996 Jun;4148
1996 Jul;4146
1996 Aug;3996
1996 Sep;4044
1996 Oct;4086
1996 Nov;4015
1996 Dec;3950
1997 Jan;3878
1997 Feb;3831
1997 Mar;3834
1997 Apr;3811
1997 May;3822
1997 Jun;3969
1997 Jul;3936
1997 Aug;3806
1997 Sep;3918
1997 Oct;3853
1997 Nov;3798
1997 Dec;3729
1998 Jan;3704
1998 Feb;3751
1998 Mar;3757
1998 Apr;3704
1998 May;3728
1998 Jun;3872
1998 Jul;3869
1998 Aug;3907
1998 Sep;3987
1998 Oct;3950
1998 Nov;3815
1998 Dec;3802
1999 Jan;3792
1999 Feb;3816
1999 Mar;3847
1999 Apr;3896
1999 May;3987
1999 Jun;4142
1999 Jul;4087
1999 Aug;4012
1999 Sep;4147
1999 Oct;4121
1999 Nov;4064
1999 Dec;4057
2000 Jan;4368
2000 Feb;4292
2000 Mar;4330
2000 Apr;4378
2000 May;4332
2000 Jun;4415
2000 Jul;4454
2000 Aug;4387
2000 Sep;4448
2000 Oct;4481
2000 Nov;4441
2000 Dec;4455
2001 Jan;4236
