index;value
1990 Jan;945
1990 Feb;952
1990 Mar;960
1990 Apr;965
1990 May;968
1990 Jun;967
1990 Jul;965
1990 Aug;975
1990 Sep;986
1990 Oct;988
1990 Nov;992
1990 Dec;991
1991 Jan;963
1991 Feb;972
1991 Mar;982
1991 Apr;982
1991 May;987
1991 Jun;988
1991 Jul;976
1991 Aug;983
1991 Sep;993
1991 Oct;996
1991 Nov;996
1991 Dec;999
1992 Jan;972
1992 Feb;974
1992 Mar;983
1992 Apr;985
1992 May;993
1992 Jun;993
1992 Jul;984
1992 Aug;995
1992 Sep;1005
1992 Oct;1018
1992 Nov;1015
1992 Dec;1017
1993 Jan;979
1993 Feb;988
1993 Mar;997
1993 Apr;1016
1993 May;1024
1993 Jun;1027
1993 Jul;1013
1993 Aug;1024
1993 Sep;1034
1993 Oct;1048
1993 Nov;1050
1993 Dec;1046
1994 Jan;1023
1994 Feb;1030
1994 Mar;1044
1994 Apr;1058
1994 May;1070
1994 Jun;1073
1994 Jul;1063
1994 Aug;1073
1994 Sep;1081
1994 Oct;1087
1994 Nov;1096
1994 Dec;1084
1995 Jan;1071
1995 Feb;1095
1995 Mar;1106
1995 Apr;1116
1995 May;1123
1995 Jun;1136
1995 Jul;1123
1995 Aug;1137
1995 Sep;1141
1995 Oct;1149
1995 Nov;1158
1995 Dec;1157
1996 Jan;1123
1996 Feb;1132
1996 Mar;1150
1996 Apr;1161
1996 May;1159
1996 Jun;1166
1996 Jul;1157
1996 Aug;1166
1996 Sep;1170
1996 Oct;1181
1996 Nov;1186
1996 Dec;1190
1997 Jan;1148
1997 Feb;1152
1997 Mar;1166
1997 Apr;1185
1997 May;1198
1997 Jun;1201
1997 Jul;1200
1997 Aug;1209
1997 Sep;1209
1997 Oct;1221
1997 Nov;1237
1997 Dec;1233
1998 Jan;1189
1998 Feb;1201
1998 Mar;1208
1998 Apr;1219
1998 May;1229
1998 Jun;1243
1998 Jul;1247
1998 Aug;1252
1998 Sep;1257
1998 Oct;1262
1998 Nov;1268
1998 Dec;1268
1999 Jan;1232
1999 Feb;1236
1999 Mar;1238
1999 Apr;1263
1999 May;1267
1999 Jun;1281
1999 Jul;1286
1999 Aug;1290
1999 Sep;1294
1999 Oct;1299
1999 Nov;1302
1999 Dec;1308
2000 Jan;1243
2000 Feb;1254
2000 Mar;1268
2000 Apr;1281
2000 May;1293
2000 Jun;1296
2000 Jul;1288
2000 Aug;1290
2000 Sep;1294
2000 Oct;1294
2000 Nov;1299
2000 Dec;1296
2001 Jan;1275
2001 Feb;1279
2001 Mar;1289
2001 Apr;1299
2001 May;1310
2001 Jun;1316
2001 Jul;1308
2001 Aug;1312
2001 Sep;1316
2001 Oct;1308
2001 Nov;1313
2001 Dec;1306
2002 Jan;1254
2002 Feb;1255
2002 Mar;1268
2002 Apr;1290
2002 May;1298
2002 Jun;1302
2002 Jul;1289
2002 Aug;1293
2002 Sep;1304
2002 Oct;1295
2002 Nov;1303
2002 Dec;1298
2003 Jan;1259
2003 Feb;1263
2003 Mar;1272
2003 Apr;1266
2003 May;1265
2003 Jun;1267
2003 Jul;1304
2003 Aug;1306
2003 Sep;1308
2003 Oct;1308
2003 Nov;1317
2003 Dec;1313
2004 Jan;1277
2004 Feb;1273
2004 Mar;1291
2004 Apr;1288
2004 May;1298
2004 Jun;1306
2004 Jul;1300
2004 Aug;1305
2004 Sep;1315
2004 Oct;1316
2004 Nov;1321
2004 Dec;1321
2005 Jan;1291
2005 Feb;1296
2005 Mar;1309
2005 Apr;1321
2005 May;1326
2005 Jun;1336
2005 Jul;1329
2005 Aug;1327
2005 Sep;1329
2005 Oct;1337
2005 Nov;1342
2005 Dec;1341
2006 Jan;1321
2006 Feb;1325
2006 Mar;1333
2006 Apr;1340
2006 May;1347
2006 Jun;1357
2006 Jul;1353
2006 Aug;1354
2006 Sep;1356
2006 Oct;1357
2006 Nov;1362
2006 Dec;1363
2007 Jan;1327
2007 Feb;1330
2007 Mar;1338
2007 Apr;1356
2007 May;1360
2007 Jun;1368
2007 Jul;1371
2007 Aug;1374
2007 Sep;1375
2007 Oct;1377
2007 Nov;1384
2007 Dec;1381
2008 Jan;1352
2008 Feb;1353
2008 Mar;1364
2008 Apr;1370
2008 May;1375
2008 Jun;1374
2008 Jul;1375
2008 Aug;1378
2008 Sep;1382
2008 Oct;1388
2008 Nov;1389
2008 Dec;1383
2009 Jan;1336
2009 Feb;1335
2009 Mar;1330
2009 Apr;1347
2009 May;1348
2009 Jun;1341
2009 Jul;1340
2009 Aug;1337
2009 Sep;1342
2009 Oct;1339
2009 Nov;1343
2009 Dec;1334
2010 Jan;1309
2010 Feb;1313
2010 Mar;1320
2010 Apr;1335
2010 May;1340
2010 Jun;1347
2010 Jul;1346
2010 Aug;1352
2010 Sep;1350
2010 Oct;1358
2010 Nov;1358
2010 Dec;1356
2011 Jan;1316
2011 Feb;1327
2011 Mar;1336
2011 Apr;1355
2011 May;1357
2011 Jun;1364
2011 Jul;1358
2011 Aug;1364
2011 Sep;1371
2011 Oct;1378
2011 Nov;1386
2011 Dec;1382
2012 Jan;1351
2012 Feb;1355
2012 Mar;1372
2012 Apr;1395
2012 May;1397
2012 Jun;1400
2012 Jul;1397
2012 Aug;1405
2012 Sep;1411
2012 Oct;1419
2012 Nov;1421
2012 Dec;1421
2013 Jan;1379
2013 Feb;1385
2013 Mar;1394
2013 Apr;1421
2013 May;1425
2013 Jun;1430
2013 Jul;1429
2013 Aug;1444
2013 Sep;1447
2013 Oct;1452
2013 Nov;1458
2013 Dec;1455
2014 Jan;1411
2014 Feb;1417
2014 Mar;1425
2014 Apr;1439
2014 May;1443
2014 Jun;1449
2014 Jul;1446
2014 Aug;1451
2014 Sep;1452
2014 Oct;1453
2014 Nov;1454
2014 Dec;1452
2015 Jan;1420
2015 Feb;1427
2015 Mar;1433
2015 Apr;1449
2015 May;1455
2015 Jun;1457
