index;value
1998 Jan;5250
1998 Feb;5429
1998 Mar;6279
1998 Apr;5730
1998 May;5460
1998 Jun;6046
1998 Jul;5488
1998 Aug;4982
1998 Sep;5541
1998 Oct;5937
1998 Nov;5670
1998 Dec;4312
1999 Jan;4545
1999 Feb;4689
1999 Mar;5395
1999 Apr;4792
1999 May;5117
1999 Jun;5053
1999 Jul;4585
1999 Aug;4496
1999 Sep;4969
1999 Oct;5144
1999 Nov;5531
1999 Dec;4355
2000 Jan;4494
2000 Feb;5109
2000 Mar;5733
2000 Apr;4754
2000 May;5461
2000 Jun;5450
2000 Jul;4854
2000 Aug;4896
2000 Sep;4947
2000 Oct;5172
2000 Nov;5287
2000 Dec;3956
2001 Jan;4517
2001 Feb;4257
2001 Mar;4752
2001 Apr;3970
2001 May;4396
2001 Jun;4239
2001 Jul;3911
2001 Aug;4034
2001 Sep;3918
2001 Oct;4414
2001 Nov;4567
2001 Dec;3507
2002 Jan;4049
2002 Feb;4011
2002 Mar;4311
2002 Apr;4280
2002 May;4521
2002 Jun;3746
2002 Jul;4127
2002 Aug;3882
2002 Sep;4123
2002 Oct;4511
2002 Nov;4212
2002 Dec;3440
2003 Jan;4078
2003 Feb;4139
2003 Mar;4325
2003 Apr;4429
2003 May;4369
2003 Jun;4379
2003 Jul;4451
2003 Aug;4134
2003 Sep;4702
2003 Oct;4887
2003 Nov;4573
2003 Dec;3745
2004 Jan;3629
2004 Feb;3693
2004 Mar;4292
2004 Apr;3588
2004 May;3769
2004 Jun;3780
2004 Jul;3661
2004 Aug;3545
2004 Sep;3855
2004 Oct;3772
2004 Nov;4403
2004 Dec;3353
2005 Jan;3328
2005 Feb;3487
2005 Mar;3775
2005 Apr;3534
2005 May;3522
2005 Jun;3933
2005 Jul;3462
2005 Aug;3577
2005 Sep;3662
2005 Oct;3635
2005 Nov;4039
2005 Dec;3291
2006 Jan;3466
2006 Feb;3598
2006 Mar;4164
2006 Apr;3498
2006 May;4007
2006 Jun;3931
2006 Jul;3546
2006 Aug;3790
2006 Sep;3551
2006 Oct;3656
2006 Nov;4058
2006 Dec;3024
2007 Jan;3216
2007 Feb;3120
2007 Mar;3582
2007 Apr;3220
2007 May;3643
2007 Jun;3528
2007 Jul;3622
2007 Aug;3585
2007 Sep;3420
2007 Oct;3882
2007 Nov;3795
2007 Dec;2718
2008 Jan;3166
2008 Feb;3392
2008 Mar;3279
2008 Apr;3697
2008 May;3327
2008 Jun;3471
2008 Jul;3719
2008 Aug;3325
2008 Sep;3655
2008 Oct;3647
2008 Nov;3329
2008 Dec;3033
2009 Jan;3389
2009 Feb;3418
2009 Mar;3879
2009 Apr;3757
2009 May;3413
2009 Jun;3657
2009 Jul;3612
2009 Aug;3243
2009 Sep;3702
2009 Oct;3579
2009 Nov;3452
2009 Dec;2861
2010 Jan;2784
2010 Feb;3034
2010 Mar;3524
2010 Apr;3147
2010 May;3280
2010 Jun;3437
2010 Jul;3579
2010 Aug;3243
2010 Sep;3532
2010 Oct;3176
2010 Nov;3504
2010 Dec;2769
2011 Jan;2861
2011 Feb;3233
2011 Mar;3620
2011 Apr;3134
2011 May;3139
2011 Jun;3493
2011 Jul;2978
2011 Aug;3331
2011 Sep;3410
2011 Oct;3427
2011 Nov;3834
2011 Dec;2999
2012 Jan;3185
2012 Feb;3378
2012 Mar;3670
2012 Apr;3153
2012 May;3707
2012 Jun;3243
2012 Jul;3390
2012 Aug;3312
2012 Sep;3302
2012 Oct;3842
2012 Nov;3746
2012 Dec;2846
2013 Jan;3443
2013 Feb;3092
2013 Mar;3338
2013 Apr;3162
2013 May;3564
2013 Jun;3361
2013 Jul;3474
2013 Aug;3495
2013 Sep;3616
2013 Oct;3838
2013 Nov;3743
2013 Dec;2817
2014 Jan;3313
2014 Feb;3244
2014 Mar;3306
2014 Apr;3192
2014 May;3237
2014 Jun;3080
2014 Jul;3250
2014 Aug;3012
2014 Sep;3466
2014 Oct;3319
2014 Nov;3035
2014 Dec;2607
2015 Jan;2643
2015 Feb;2721
2015 Mar;2919
2015 Apr;2901
2015 May;2755
2015 Jun;3055
2015 Jul;2986
2015 Aug;2629
2015 Sep;3076
2015 Oct;2997
2015 Nov;3235
2015 Dec;2636
2016 Jan;2880
2016 Feb;2905
