index;value
1989 Jul;2300
1989 Aug;2300
1989 Sep;2000
1989 Oct;2500
1989 Nov;2900
1989 Dec;1400
1990 Jan;2700
1990 Feb;2400
1990 Mar;2200
1990 Apr;2000
1990 May;2100
1990 Jun;1800
1990 Jul;2300
1990 Aug;2100
1990 Sep;2000
1990 Oct;2400
1990 Nov;1900
1990 Dec;1500
1991 Jan;2400
1991 Feb;2100
1991 Mar;2000
1991 Apr;2200
1991 May;2600
1991 Jun;2500
1991 Jul;2600
1991 Aug;2400
1991 Sep;2400
1991 Oct;2000
1991 Nov;2400
1991 Dec;2000
1992 Jan;2200
1992 Feb;3100
1992 Mar;2900
1992 Apr;3500
1992 May;2400
1992 Jun;2500
1992 Jul;3700
1992 Aug;2900
1992 Sep;3300
1992 Oct;4100
1992 Nov;4200
1992 Dec;4000
1993 Jan;3700
1993 Feb;3400
1993 Mar;3900
1993 Apr;3500
1993 May;3500
1993 Jun;3500
1993 Jul;3800
1993 Aug;3500
1993 Sep;4300
1993 Oct;5600
1993 Nov;3700
1993 Dec;3300
1994 Jan;3700
1994 Feb;3600
1994 Mar;3600
1994 Apr;3400
1994 May;3900
1994 Jun;4100
1994 Jul;3500
1994 Aug;4700
1994 Sep;3100
1994 Oct;4500
1994 Nov;3600
1994 Dec;3400
1995 Jan;3500
1995 Feb;3300
1995 Mar;4700
1995 Apr;2900
1995 May;3600
1995 Jun;4200
1995 Jul;4200
1995 Aug;4100
1995 Sep;3900
1995 Oct;4500
1995 Nov;3600
1995 Dec;3500
1996 Jan;5000
1996 Feb;4300
1996 Mar;4300
1996 Apr;5400
1996 May;4800
1996 Jun;3700
1996 Jul;5000
1996 Aug;2700
1996 Sep;4700
1996 Oct;5500
1996 Nov;3700
1996 Dec;4500
1997 Jan;6300
1997 Feb;6100
1997 Mar;4200
1997 Apr;6900
1997 May;4500
1997 Jun;3900
1997 Jul;4900
1997 Aug;4200
1997 Sep;4100
1997 Oct;4800
1997 Nov;5500
1997 Dec;4700
1998 Jan;6100
1998 Feb;6500
1998 Mar;7500
1998 Apr;6800
1998 May;4200
1998 Jun;4100
1998 Jul;4900
1998 Aug;5700
1998 Sep;7000
1998 Oct;13600
1998 Nov;4600
1998 Dec;11700
1999 Jan;6700
1999 Feb;7500
1999 Mar;8100
1999 Apr;6200
1999 May;9000
1999 Jun;6100
1999 Jul;5800
1999 Aug;6000
1999 Sep;11000
1999 Oct;7300
1999 Nov;6500
1999 Dec;14000
2000 Jan;11200
2000 Feb;10000
2000 Mar;14800
2000 Apr;7000
2000 May;6800
2000 Jun;13400
2000 Jul;4600
2000 Aug;6400
2000 Sep;24900
2000 Oct;5400
2000 Nov;5300
2000 Dec;8600
2001 Jan;4900
2001 Feb;7400
2001 Mar;11300
2001 Apr;10400
2001 May;10000
2001 Jun;10900
2001 Jul;6200
2001 Aug;8800
2001 Sep;9400
2001 Oct;5300
2001 Nov;3900
2001 Dec;5000
2002 Jan;11700
2002 Feb;5400
2002 Mar;10500
2002 Apr;4900
2002 May;6700
2002 Jun;4100
