index;value
1990 Jan;1870
1990 Feb;1870
1990 Mar;1870
1990 Apr;1860
1990 May;1900
1990 Jun;1880
1990 Jul;1560
1990 Aug;1540
1990 Sep;1870
1990 Oct;1900
1990 Nov;1910
1990 Dec;1920
1991 Jan;1800
1991 Feb;1780
1991 Mar;1810
1991 Apr;1840
1991 May;1850
1991 Jun;1860
1991 Jul;1440
1991 Aug;1410
1991 Sep;1760
1991 Oct;1820
1991 Nov;1810
1991 Dec;1840
1992 Jan;1790
1992 Feb;1790
1992 Mar;1820
1992 Apr;1790
1992 May;1780
1992 Jun;1820
1992 Jul;1490
1992 Aug;1460
1992 Sep;1800
1992 Oct;1900
1992 Nov;1910
1992 Dec;1910
1993 Jan;1870
1993 Feb;1880
1993 Mar;1900
1993 Apr;1920
1993 May;1920
1993 Jun;1940
1993 Jul;1570
1993 Aug;1550
1993 Sep;1620
1993 Oct;1950
1993 Nov;1960
1993 Dec;1970
1994 Jan;1880
1994 Feb;1900
1994 Mar;1930
1994 Apr;1930
1994 May;1950
1994 Jun;1960
1994 Jul;1610
1994 Aug;1580
1994 Sep;1900
1994 Oct;1980
1994 Nov;2010
1994 Dec;2030
1995 Jan;2080
1995 Feb;2070
1995 Mar;2090
1995 Apr;2070
1995 May;2090
1995 Jun;2080
1995 Jul;1660
1995 Aug;1590
1995 Sep;2070
1995 Oct;2080
1995 Nov;2110
1995 Dec;2140
1996 Jan;2040
1996 Feb;2060
1996 Mar;2090
1996 Apr;2020
1996 May;2080
1996 Jun;2110
1996 Jul;1700
1996 Aug;1610
1996 Sep;2070
1996 Oct;2090
1996 Nov;2110
1996 Dec;2130
1997 Jan;2070
1997 Feb;2070
1997 Mar;2090
1997 Apr;2120
1997 May;2140
1997 Jun;2150
1997 Jul;1750
1997 Aug;1710
1997 Sep;2140
1997 Oct;2190
1997 Nov;2230
1997 Dec;2230
1998 Jan;2200
1998 Feb;2220
1998 Mar;2220
1998 Apr;2230
1998 May;2270
1998 Jun;2280
1998 Jul;1890
1998 Aug;1840
1998 Sep;2330
1998 Oct;2360
1998 Nov;2390
1998 Dec;2420
1999 Jan;2380
1999 Feb;2380
1999 Mar;2400
1999 Apr;2400
1999 May;2440
1999 Jun;2430
1999 Jul;1940
1999 Aug;1870
1999 Sep;2330
1999 Oct;2510
1999 Nov;2530
1999 Dec;2560
2000 Jan;2460
2000 Feb;2460
2000 Mar;2480
2000 Apr;2500
2000 May;2520
2000 Jun;2530
2000 Jul;2040
2000 Aug;1940
2000 Sep;2430
2000 Oct;2530
2000 Nov;2550
2000 Dec;2570
2001 Jan;2420
2001 Feb;2450
2001 Mar;2460
2001 Apr;2440
2001 May;2480
2001 Jun;2490
2001 Jul;2110
2001 Aug;1890
2001 Sep;2420
2001 Oct;2410
2001 Nov;2420
2001 Dec;2430
2002 Jan;2380
2002 Feb;2380
2002 Mar;2410
2002 Apr;2400
2002 May;2440
2002 Jun;2440
2002 Jul;2050
2002 Aug;1820
2002 Sep;2360
2002 Oct;2420
2002 Nov;2590
2002 Dec;2460
2003 Jan;2470
2003 Feb;2490
2003 Mar;2520
2003 Apr;2410
2003 May;2460
2003 Jun;2490
2003 Jul;2120
2003 Aug;2030
2003 Sep;2470
2003 Oct;2520
2003 Nov;2550
2003 Dec;2580
2004 Jan;2500
2004 Feb;2510
2004 Mar;2540
2004 Apr;2440
2004 May;2510
2004 Jun;2510
2004 Jul;2220
2004 Aug;2200
2004 Sep;2470
2004 Oct;2550
2004 Nov;2560
2004 Dec;2600
2005 Jan;2540
2005 Feb;2540
2005 Mar;2590
2005 Apr;2600
2005 May;2600
2005 Jun;2620
2005 Jul;2270
2005 Aug;2180
2005 Sep;2630
2005 Oct;2610
2005 Nov;2630
2005 Dec;2680
2006 Jan;2740
2006 Feb;2720
2006 Mar;2760
2006 Apr;2720
2006 May;2770
2006 Jun;2790
2006 Jul;2200
2006 Aug;2090
2006 Sep;2680
2006 Oct;2760
2006 Nov;2780
2006 Dec;2810
2007 Jan;2800
2007 Feb;2800
2007 Mar;2810
2007 Apr;2810
2007 May;2840
2007 Jun;2850
2007 Jul;2300
2007 Aug;2150
2007 Sep;2780
2007 Oct;2840
2007 Nov;2860
2007 Dec;2840
2008 Jan;2820
2008 Feb;2840
2008 Mar;2870
2008 Apr;2880
2008 May;2910
2008 Jun;2920
2008 Jul;2350
2008 Aug;2300
2008 Sep;2890
2008 Oct;2950
2008 Nov;2960
2008 Dec;2990
2009 Jan;2920
2009 Feb;2930
2009 Mar;2940
2009 Apr;2940
2009 May;2990
2009 Jun;3000
2009 Jul;2510
2009 Aug;2460
2009 Sep;2970
2009 Oct;3010
2009 Nov;3020
2009 Dec;3010
2010 Jan;2920
2010 Feb;2910
2010 Mar;2950
2010 Apr;2960
2010 May;2980
2010 Jun;2990
2010 Jul;2420
2010 Aug;2390
2010 Sep;2940
2010 Oct;3030
2010 Nov;3030
2010 Dec;3060
2011 Jan;3010
2011 Feb;3000
2011 Mar;3000
2011 Apr;3010
2011 May;3030
2011 Jun;3060
2011 Jul;2440
2011 Aug;2380
2011 Sep;3000
2011 Oct;2960
2011 Nov;2990
2011 Dec;2990
2012 Jan;2920
2012 Feb;2940
2012 Mar;2980
2012 Apr;2790
2012 May;2980
2012 Jun;3010
2012 Jul;2470
2012 Aug;2350
2012 Sep;2950
2012 Oct;2940
2012 Nov;2920
2012 Dec;2940
2013 Jan;2860
2013 Feb;2370
2013 Mar;2870
2013 Apr;2980
2013 May;3000
2013 Jun;3000
2013 Jul;2420
2013 Aug;2300
2013 Sep;2970
2013 Oct;3010
2013 Nov;3000
2013 Dec;3010
2014 Jan;3020
2014 Feb;3030
2014 Mar;3130
2014 Apr;3160
2014 May;3180
2014 Jun;3240
2014 Jul;2570
2014 Aug;2480
2014 Sep;3170
2014 Oct;3140
2014 Nov;3150
2014 Dec;3160
2015 Jan;3210
2015 Feb;3200
2015 Mar;3200
2015 Apr;3220
2015 May;3240
2015 Jun;3250
