index;value
1990 Jan;4520
1990 Feb;4420
1990 Mar;4440
1990 Apr;4330
1990 May;4400
1990 Jun;4490
1990 Jul;4460
1990 Aug;4490
1990 Sep;4540
1990 Oct;4570
1990 Nov;4790
1990 Dec;4890
1991 Jan;4540
1991 Feb;4440
1991 Mar;4470
1991 Apr;4440
1991 May;4500
1991 Jun;4590
1991 Jul;4520
1991 Aug;4580
1991 Sep;4600
1991 Oct;4650
1991 Nov;4910
1991 Dec;5030
1992 Jan;4640
1992 Feb;4560
1992 Mar;4590
1992 Apr;4610
1992 May;4690
1992 Jun;4740
1992 Jul;4720
1992 Aug;4740
1992 Sep;4740
1992 Oct;4770
1992 Nov;5030
1992 Dec;5210
1993 Jan;4770
1993 Feb;4710
1993 Mar;4720
1993 Apr;4790
1993 May;4870
1993 Jun;4930
1993 Jul;4990
1993 Aug;5000
1993 Sep;4960
1993 Oct;5050
1993 Nov;5330
1993 Dec;5540
1994 Jan;5070
1994 Feb;5000
1994 Mar;5020
1994 Apr;5060
1994 May;5150
1994 Jun;5240
1994 Jul;5310
1994 Aug;5360
1994 Sep;5370
1994 Oct;5370
1994 Nov;5730
1994 Dec;5880
1995 Jan;5480
1995 Feb;5440
1995 Mar;5460
1995 Apr;5480
1995 May;5540
1995 Jun;5600
1995 Jul;5640
1995 Aug;5680
1995 Sep;5700
1995 Oct;5710
1995 Nov;6000
1995 Dec;6160
1996 Jan;5740
1996 Feb;5640
1996 Mar;5630
1996 Apr;5660
1996 May;5740
1996 Jun;5790
1996 Jul;5880
1996 Aug;5930
1996 Sep;5810
1996 Oct;5930
1996 Nov;6250
1996 Dec;6410
1997 Jan;5910
1997 Feb;5830
1997 Mar;5830
1997 Apr;5800
1997 May;5860
1997 Jun;5960
1997 Jul;5990
1997 Aug;5980
1997 Sep;5960
1997 Oct;6030
1997 Nov;6320
1997 Dec;6540
1998 Jan;6070
1998 Feb;5980
1998 Mar;5950
1998 Apr;5930
1998 May;5970
1998 Jun;6010
1998 Jul;6060
1998 Aug;6100
1998 Sep;6070
1998 Oct;6140
1998 Nov;6440
1998 Dec;6590
1999 Jan;6080
1999 Feb;5980
1999 Mar;5990
1999 Apr;6050
1999 May;6090
1999 Jun;6150
1999 Jul;6190
1999 Aug;6210
1999 Sep;6180
1999 Oct;6190
1999 Nov;6490
1999 Dec;6680
2000 Jan;6160
2000 Feb;6050
