index;value
1998 Jan;1070,9
1998 Feb;1108,0
1998 Mar;1267,9
1998 Apr;1188,4
1998 May;1201,6
1998 Jun;1240,4
1998 Jul;1206,3
1998 Aug;1173,6
1998 Sep;1420,8
1998 Oct;1409,6
1998 Nov;1297,9
1998 Dec;1125,3
1999 Jan;1111,9
1999 Feb;1175,8
1999 Mar;1342,3
1999 Apr;1196,6
1999 May;1212,3
1999 Jun;1258,5
1999 Jul;1201,9
1999 Aug;1199,8
1999 Sep;1416,5
1999 Oct;1343,2
1999 Nov;1345,1
1999 Dec;1192,8
2000 Jan;1154,6
2000 Feb;1292,6
2000 Mar;1441,5
2000 Apr;1234,3
2000 May;1306,3
2000 Jun;1403,7
2000 Jul;1270,1
2000 Aug;1276,5
2000 Sep;1528,0
2000 Oct;1494,0
2000 Nov;1471,9
2000 Dec;1284,2
2001 Jan;1331,4
2001 Feb;1360,8
2001 Mar;1561,7
2001 Apr;1386,4
2001 May;1480,6
2001 Jun;1439,1
2001 Jul;1333,0
2001 Aug;1369,6
2001 Sep;1506,2
2001 Oct;1565,6
2001 Nov;1509,9
2001 Dec;1306,8
2002 Jan;1326,9
2002 Feb;1360,2
2002 Mar;1449,7
2002 Apr;1377,2
2002 May;1450,0
2002 Jun;1362,4
2002 Jul;1325,8
2002 Aug;1325,7
2002 Sep;1544,3
2002 Oct;1600,4
2002 Nov;1531,7
2002 Dec;1384,8
2003 Jan;1371,8
2003 Feb;1376,5
2003 Mar;1532,5
2003 Apr;1401,3
2003 May;1500,8
2003 Jun;1512,4
2003 Jul;1429,2
2003 Aug;1391,0
2003 Sep;1716,4
2003 Oct;1761,4
2003 Nov;1556,6
2003 Dec;1466,4
2004 Jan;1440,1
2004 Feb;1519,0
2004 Mar;1716,2
2004 Apr;1517,6
2004 May;1470,8
2004 Jun;1627,3
2004 Jul;1535,0
2004 Aug;1572,4
2004 Sep;2020,2
2004 Oct;1910,3
2004 Nov;1878,2
2004 Dec;1642,1
2005 Jan;1491,3
2005 Feb;1518,7
2005 Mar;1659,5
2005 Apr;1490,1
2005 May;1502,3
2005 Jun;1629,9
2005 Jul;1505,5
2005 Aug;1448,9
2005 Sep;1740,5
2005 Oct;1643,9
2005 Nov;1718,5
2005 Dec;1461,6
2006 Jan;1518,8
2006 Feb;1555,2
2006 Mar;1777,4
2006 Apr;1460,6
2006 May;1695,4
2006 Jun;1663,6
2006 Jul;1544,4
2006 Aug;1565,0
2006 Sep;1875,9
2006 Oct;1827,5
2006 Nov;1769,7
2006 Dec;1561,8
2007 Jan;1501,8
2007 Feb;1467,8
2007 Mar;1756,8
2007 Apr;1571,4
2007 May;1711,2
2007 Jun;1720,8
2007 Jul;1605,9
2007 Aug;1574,2
2007 Sep;1735,3
2007 Oct;1883,4
2007 Nov;1842,8
2007 Dec;1543,6
2008 Jan;1610,1
2008 Feb;1718,5
2008 Mar;1763,0
2008 Apr;1710,4
2008 May;1655,0
2008 Jun;1761,6
2008 Jul;1622,5
2008 Aug;1537,2
2008 Sep;1938,3
2008 Oct;1891,6
2008 Nov;1725,6
2008 Dec;1567,1
2009 Jan;1342,3
2009 Feb;1374,4
2009 Mar;1591,5
2009 Apr;1504,1
2009 May;1450,5
2009 Jun;1601,5
2009 Jul;1422,3
2009 Aug;1357,4
2009 Sep;1808,4
2009 Oct;1747,7
2009 Nov;1719,3
2009 Dec;1587,8
2010 Jan;1318,5
2010 Feb;1332,4
2010 Mar;1646,0
2010 Apr;1451,6
2010 May;1461,1
2010 Jun;1591,9
2010 Jul;1458,2
2010 Aug;1381,4
2010 Sep;1796,4
2010 Oct;1787,5
2010 Nov;1771,4
2010 Dec;1616,4
2011 Jan;1423,5
2011 Feb;1456,5
2011 Mar;1817,2
2011 Apr;1610,1
2011 May;1651,6
2011 Jun;1743,9
2011 Jul;1529,0
2011 Aug;1566,2
2011 Sep;1805,3
2011 Oct;1775,9
2011 Nov;1900,0
2011 Dec;1631,2
2012 Jan;1479,2
2012 Feb;1500,8
2012 Mar;1722,0
2012 Apr;1523,0
2012 May;1567,8
2012 Jun;1584,1
2012 Jul;1515,3
2012 Aug;1526,5
2012 Sep;1712,6
2012 Oct;1901,3
2012 Nov;1789,2
2012 Dec;1536,3
2013 Jan;1456,0
2013 Feb;1490,2
2013 Mar;1743,0
2013 Apr;1658,3
2013 May;1655,2
2013 Jun;1689,5
2013 Jul;1623,1
2013 Aug;1532,6
2013 Sep;1867,0
2013 Oct;1941,5
2013 Nov;1818,8
2013 Dec;1649,6
2014 Jan;1482,8
2014 Feb;1515,7
2014 Mar;1662,1
2014 Apr;1501,8
2014 May;1578,5
2014 Jun;1634,6
2014 Jul;1529,9
2014 Aug;1401,6
2014 Sep;1797,4
2014 Oct;1814,8
2014 Nov;1710,8
2014 Dec;1594,6
2015 Jan;1353,1
2015 Feb;1423,7
2015 Mar;1603,2
2015 Apr;1487,4
2015 May;1446,2
2015 Jun;1579,8
2015 Jul;1467,4
2015 Aug;1345,3
2015 Sep;1645,7
2015 Oct;1767,9
2015 Nov;1734,0
2015 Dec;1599,4
2016 Jan;1331,6
2016 Feb;1431,0
