index;value
1996 Jan;6884
1996 Feb;6676
1996 Mar;6770
1996 Apr;6716
1996 May;6589
1996 Jun;6763
1996 Jul;6723
1996 Aug;6609
1996 Sep;6683
1996 Oct;6676
1996 Nov;6643
1996 Dec;6536
1997 Jan;6616
1997 Feb;6629
1997 Mar;6616
1997 Apr;6924
1997 May;7218
1997 Jun;7365
1997 Jul;7666
1997 Aug;7680
1997 Sep;7706
1997 Oct;7706
1997 Nov;7767
1997 Dec;7726
1998 Jan;7747
1998 Feb;7606
1998 Mar;7827
1998 Apr;7613
1998 May;7613
1998 Jun;7787
1998 Jul;7713
1998 Aug;7666
1998 Sep;7613
1998 Oct;7439
1998 Nov;7185
1998 Dec;7124
1999 Jan;7278
1999 Feb;7185
1999 Mar;7084
1999 Apr;6977
1999 May;6870
1999 Jun;6890
1999 Jul;6944
1999 Aug;6723
1999 Sep;6536
1999 Oct;6690
1999 Nov;6636
1999 Dec;6522
2000 Jan;6690
2000 Feb;6683
2000 Mar;6649
2000 Apr;6643
2000 May;6629
2000 Jun;6930
2000 Jul;6937
2000 Aug;7031
2000 Sep;6991
2000 Oct;6904
2000 Nov;6877
2000 Dec;6696
2001 Jan;6747
2001 Feb;6880
2001 Mar;6827
2001 Apr;6845
2001 May;6775
2001 Jun;6878
2001 Jul;6805
2001 Aug;6800
2001 Sep;6751
2001 Oct;6795
2001 Nov;6577
2001 Dec;6565
2002 Jan;6567
2002 Feb;6609
2002 Mar;6522
2002 Apr;6486
2002 May;6303
2002 Jun;6380
2002 Jul;6363
2002 Aug;6393
2002 Sep;6345
2002 Oct;6336
2002 Nov;6413
2002 Dec;6329
2003 Jan;6226
2003 Feb;6260
2003 Mar;6269
2003 Apr;6151
2003 May;6039
2003 Jun;5937
2003 Jul;5876
2003 Aug;5974
2003 Sep;6174
2003 Oct;6036
2003 Nov;6268
2003 Dec;5899
2004 Jan;5907
2004 Feb;5914
2004 Mar;5760
2004 Apr;5966
2004 May;5808
2004 Jun;5917
2004 Jul;5952
2004 Aug;6043
2004 Sep;6166
2004 Oct;5871
2004 Nov;5684
2004 Dec;5638
2005 Jan;5989
2005 Feb;6009
2005 Mar;6132
2005 Apr;6160
2005 May;6299
2005 Jun;6558
2005 Jul;6640
2005 Aug;6755
2005 Sep;6653
2005 Oct;6892
2005 Nov;6568
2005 Dec;6703
2006 Jan;6876
2006 Feb;7054
2006 Mar;7017
2006 Apr;6938
2006 May;7003
2006 Jun;6946
2006 Jul;6913
2006 Aug;6820
2006 Sep;6815
2006 Oct;6656
2006 Nov;6501
2006 Dec;6556
2007 Jan;6735
2007 Feb;6442
2007 Mar;6571
2007 Apr;6651
2007 May;6623
2007 Jun;6735
2007 Jul;6556
2007 Aug;6591
2007 Sep;6435
2007 Oct;6551
2007 Nov;6545
2007 Dec;6588
2008 Jan;6457
2008 Feb;6549
2008 Mar;6413
2008 Apr;6602
2008 May;6813
2008 Jun;6817
2008 Jul;7093
2008 Aug;7211
2008 Sep;7037
2008 Oct;7058
2008 Nov;7104
2008 Dec;7138
2009 Jan;7219
2009 Feb;7283
2009 Mar;7302
2009 Apr;7175
2009 May;7200
2009 Jun;7309
2009 Jul;7138
2009 Aug;7339
2009 Sep;7190
2009 Oct;7192
2009 Nov;7244
2009 Dec;7304
2010 Jan;7239
2010 Feb;7201
2010 Mar;7161
2010 Apr;7153
2010 May;7077
2010 Jun;7312
2010 Jul;7382
2010 Aug;7381
2010 Sep;7461
2010 Oct;7647
2010 Nov;7756
2010 Dec;7899
2011 Jan;8019
2011 Feb;8127
2011 Mar;8274
2011 Apr;8525
2011 May;8650
2011 Jun;8682
2011 Jul;8984
2011 Aug;9098
2011 Sep;9030
2011 Oct;9117
2011 Nov;9154
2011 Dec;9052
2012 Jan;9082
2012 Feb;9416
2012 Mar;9614
2012 Apr;9386
2012 May;9492
2012 Jun;9386
2012 Jul;9589
2012 Aug;9679
2012 Sep;9714
2012 Oct;9435
2012 Nov;9221
2012 Dec;9445
2013 Jan;9552
2013 Feb;9383
2013 Mar;9508
2013 Apr;9383
2013 May;9150
2013 Jun;9393
2013 Jul;9390
2013 Aug;9362
2013 Sep;9268
2013 Oct;9201
2013 Nov;9387
2013 Dec;9126
2014 Jan;9344
2014 Feb;9279
2014 Mar;9227
2014 Apr;9317
2014 May;9293
2014 Jun;9268
2014 Jul;9410
2014 Aug;9579
2014 Sep;9465
2014 Oct;9682
2014 Nov;9698
2014 Dec;9813
2015 Jan;9981
2015 Feb;9888
2015 Mar;9857
2015 Apr;9984
2015 May;10081
2015 Jun;10224
