index;value
11411;9238,2
11412;9257,2
11413;9256,2
11414;9105,2
11415;9063,2
11416;8928,3
11417;8892,2
11418;9062,4
11419;9260,5
11420;9326,1
11421;9250,4
11422;9037,1
11423;8889,5
11424;8851,5
11425;8890,6
11426;8612,7
11427;8579,9
11428;8682,3
11429;8782,3
11430;8461,5
11431;8415,0
11432;8060,0
11433;8101,4
11434;8248,0
11435;8023,6
11436;8022,0
11437;8414,6
11438;8482,2
11439;8520,1
11440;8688,3
11441;8624,3
11442;8641,6
11443;8851,2
11444;8945,1
11445;8945,6
11446;8964,4
11447;8938,6
11448;8818,5
11449;8827,5
11450;8914,1
11451;8700,0
11452;8709,8
11453;8706,5
11454;8834,3
11455;8824,5
11456;8977,2
11457;9048,6
11458;9108,7
11459;9219,7
11460;9219,9
11461;9270,5
11462;9364,5
11463;9336,8
11464;9338,4
11465;9546,3
11466;9559,6
11467;9610,7
11468;9429,8
11469;9398,5
11470;9294,2
11471;9294,9
11472;9431,4
11473;9431,7
11474;9466,5
11475;9462,0
11476;9457,2
11477;9260,9
11478;9304,2
11479;9194,2
11480;9183,9
11481;9160,4
11482;9217,0
11483;9272,1
11484;9365,3
11485;9368,6
11486;9286,0
11487;9248,4
11488;9295,9
11489;9308,4
11490;9309,5
11491;8967,7
11492;8936,9
11493;8776,7
11494;8643,0
11495;8779,7
11496;8773,8
11497;8830,7
11498;8651,2
11499;8649,0
11500;8591,0
11501;8480,6
11502;8482,4
11503;8440,0
11504;8283,0
11505;8282,2
11506;8280,9
11507;8112,5
11508;7951,8
11509;8140,6
11510;7903,4
11511;8005,0
11512;7995,9
11513;8114,1
11514;8034,4
11515;7765,5
11516;7794,0
11517;7879,8
11518;7919,8
11519;8131,9
11520;8113,3
11521;8260,9
11522;8251,2
11523;8192,7
11524;8182,8
11525;8014,0
11526;8112,4
11527;8114,6
11528;8132,7
11529;8011,5
11530;7820,0
11531;7820,1
11532;7857,7
11533;7843,6
11534;7866,0
11535;7895,0
11536;7824,6
11537;7803,9
11538;7733,1
11539;7613,4
11540;7404,5
11541;7534,4
11542;7354,4
11543;7354,5
11544;7564,9
11545;7566,7
11546;7664,4
11547;7520,1
11548;7638,3
11549;7539,7
11550;7449,8
11551;7374,1
11552;7218,2
11553;7443,2
11554;7364,7
11555;7201,4
11556;7032,9
11557;7080,8
11558;7084,1
11559;6830,6
11560;6677,8
11561;6507,5
11562;6796,4
11563;6829,7
11564;6542,2
11565;6504,7
11566;6498,3
11567;6411,5
11568;6195,8
11569;6182,4
11570;6180,8
11571;6123,9
11572;5955,7
11573;5728,9
11574;5726,7
11575;5298,0
11576;5416,4
11577;5002,6
11578;5377,9
11579;5561,3
11580;5309,1
11581;5057,6
11582;4905,8
11583;5095,1
11584;5035,0
11585;4848,6
11586;4686,3
11587;4434,6
11588;3913,4
11589;4305,7
11590;4429,0
11591;4872,2
11592;4764,5
11593;4936,9
11594;4931,8
11595;5100,0
11596;4856,1
11597;5011,4
11598;5002,7
11599;4761,5
11600;4727,6
11601;4493,7
11602;4551,3
11603;4542,9
11604;4351,9
11605;4320,3
11606;4158,0
11607;4243,7
11608;4194,0
11609;4338,3
11610;4485,9
11611;4664,3
11612;4698,3
11613;4505,9
11614;4488,9
11615;4450,3
11616;4518,6
11617;4872,0
11618;4831,3
11619;5074,4
11620;5135,8
11621;4909,8
11622;5034,0
11623;5037,1
11624;5072,4
11625;5151,4
11626;5096,8
11627;4989,5
11628;4874,8
11629;4909,5
11630;4909,8
11631;4952,3
11632;4902,7
11633;4969,8
11634;5106,6
11635;5229,9
11636;5308,3
11637;5294,4
11638;5131,7
11639;5124,1
11640;5034,2
11641;4931,0
11642;4940,2
11643;4779,0
11644;4829,0
11645;4796,4
11646;4704,1
11647;4727,6
11648;4720,0
11649;4720,2
11650;4718,2
11651;4718,9
11652;4860,2
11653;4976,5
11654;4831,0
11655;4738,3
11656;4783,3
11657;4734,2
11658;4835,4
11659;4880,3
11660;4879,8
11661;4812,4
11662;4758,0
11663;4833,1
11664;4728,1
11665;4772,7
11666;4781,2
11667;4679,4
11668;4824,6
11669;4717,0
11670;4768,7
11671;4737,5
11672;4748,2
11673;4560,8
11674;4530,2
11675;4620,4
11676;4543,8
11677;4436,0
11678;4324,9
11679;4368,8
11680;4457,2
11681;4472,5
11682;4619,3
11683;4736,8
11684;4718,3
11685;4770,1
11686;4828,6
11687;4761,9
11688;4990,6
11689;5127,3
11690;5052,0
11691;5131,1
11692;5113,6
11693;4950,2
11694;4960,3
11695;4965,1
11696;5285,3
11697;5326,2
11698;5453,0
11699;5442,3
11700;5325,4
11701;5418,1
11702;5417,9
11703;5617,5
11704;5616,6
11705;5601,5
11706;5657,6
11707;5731,9
11708;5626,6
11709;5541,6
11710;5648,9
11711;5684,0
11712;5516,8
11713;5384,8
11714;5526,3
11715;5752,3
11716;5752,4
11717;6021,3
11718;6049,1
11719;6224,9
11720;6291,7
11721;6285,3
11722;6196,4
11723;6202,7
11724;6275,0
11725;6101,6
11726;6202,6
11727;6341,9
11728;6464,3
11729;6462,5
11730;6376,3
11731;6357,7
11732;6549,4
11733;6807,5
11734;6807,6
11735;6911,2
11736;7089,6
11737;6983,7
11738;7149,6
11739;7109,5
11740;7204,5
11741;7023,4
11742;6918,8
11743;7076,2
11744;7005,8
11745;7007,5
11746;6882,4
11747;6719,1
11748;6696,3
11749;6636,7
11750;6685,6
11751;6725,9
11752;6568,0
11753;6691,6
11754;6848,3
11755;6996,7
11756;6967,1
11757;6828,2
11758;6828,2
11759;6763,9
11760;6736,7
11761;6711,9
11762;6645,7
11763;6652,0
11764;6660,5
11765;6547,7
11766;6735,4
11767;6919,2
11768;6934,1
11769;7077,3
11770;7291,5
11771;7347,5
11772;7311,7
11773;7503,9
11774;7503,8
11775;7629,9
11776;7757,8
11777;7571,7
11778;7630,2
11779;7775,4
11780;7855,8
11781;7802,2
11782;7681,4
11783;7705,4
11784;7498,9
11785;7647,4
11786;7729,0
11787;7581,3
11788;7664,9
11789;7689,3
11790;7450,3
11791;7478,2
11792;7385,7
11793;7551,4
11794;7545,3
11795;7651,4
11796;7595,7
11797;7613,4
11798;7526,3
11799;7456,7
11800;7246,5
11801;7296,3
11802;7205,4
11803;7313,2
11804;7500,1
11805;7700,9
11806;7709,0
11807;7786,4
11808;7802,0
11809;7723,1
11810;7688,1
11811;7823,5
11812;7936,9
11813;7847,9
11814;7832,6
11815;7916,6
11816;7898,7
11817;7763,2
11818;7766,7
11819;7632,7
11820;7757,1
11821;7820,0
11822;7820,0
11823;7632,7
11824;7595,5
11825;7683,5
11826;7835,8
11827;7919,5
11828;7956,0
11829;7906,4
11830;7937,9
11831;8042,9
11832;8051,5
11833;8038,9
11834;8122,1
11835;8286,2
11836;8327,2
11837;8266,8
11838;8302,9
11839;8302,9
11840;8170,5
11841;8061,6
11842;7911,3
11843;8100,6
11844;8021,1
11845;7927,8
11846;8029,6
11847;7981,2
11848;8076,9
11849;8174,6
11850;8161,4
11851;8185,0
11852;8188,4
11853;8215,1
11854;8316,8
11855;8281,0
11856;8235,2
11857;8240,4
11858;8177,1
11859;8227,9
11860;8183,5
11861;8256,8
11862;7915,2
11863;8126,0
11864;8267,8
11865;8327,9
11866;8460,1
11867;8441,4
11868;8437,9
11869;8424,2
11870;8347,5
11871;8320,2
11872;8372,7
11873;8412,4
11874;8333,0
11875;8247,7
11876;8121,4
11877;8055,3
11878;7987,3
11879;8023,9
11880;8129,3
11881;8175,7
11882;8186,2
11883;8228,2
11884;8257,9
11885;8343,8
11886;8387,8
11887;8547,4
11888;8581,2
11889;8581,7
11890;8602,6
11891;8655,5
11892;8681,7
11893;8475,4
11894;8495,2
11895;8489,0
11896;8471,4
11897;8382,1
11898;8193,3
11899;8081,0
11900;8084,5
11901;7899,8
11902;7796,3
11903;7862,9
11904;7824,4
11905;7872,5
11906;7936,5
11907;8053,1
11908;7952,5
11909;7708,6
11910;7675,4
11911;7763,4
11912;7823,7
11913;7940,3
11914;7989,8
11915;7989,8
11916;8050,5
11917;8006,5
11918;7846,6
11919;7981,2
11920;8067,5
11921;8073,3
11922;8054,3
11923;8106,3
11924;8236,9
11925;8277,2
11926;8261,7
11927;8217,4
11928;8292,6
11929;8454,8
11930;8465,6
11931;8466,2
11932;8496,5
11933;8493,9
11934;8497,4
11935;8479,0
11936;8635,9
11937;8637,8
11938;8688,0
11939;8561,5
11940;8576,6
11941;8594,5
11942;8520,9
11943;8648,7
11944;8695,8
11945;8702,2
11946;8605,6
11947;8718,7
11948;8719,0
11949;8719,8
11950;8840,8
11951;8813,4
11952;8902,8
11953;8874,3
11954;8860,2
11955;8875,6
11956;8875,2
11957;8765,9
11958;8633,5
11959;8665,0
11960;8802,4
11961;8757,7
11962;8695,1
11963;8805,9
11964;8707,1
11965;8608,7
11966;8525,9
11967;8567,2
11968;8502,7
11969;8476,7
11970;8311,9
11971;8155,8
11972;8086,1
11973;8211,3
11974;8134,2
11975;8137,8
11976;8245,1
11977;8176,9
11978;7971,8
11979;8004,8
11980;7878,6
11981;7761,5
11982;7760,3
11983;7825,7
11984;7548,1
11985;7567,6
11986;7770,3
11987;7898,1
11988;7814,9
11989;7794,6
11990;7912,8
11991;7923,0
11992;7782,5
11993;7826,5
11994;7848,2
11995;7841,6
11996;7958,2
11997;8052,9
11998;8070,2
11999;8070,7
12000;8135,5
12001;8165,0
12002;8382,9
12003;8357,1
12004;8345,0
12005;8342,3
12006;8308,0
12007;8287,4
12008;8124,4
12009;8081,3
12010;8072,5
12011;8012,2
12012;8061,6
12013;8021,3
12014;8092,1
12015;8235,5
12016;8256,7
12017;8229,2
12018;8299,7
12019;8215,9
12020;8200,2
12021;8121,3
12022;8196,4
12023;8215,4
12024;8283,5
12025;8387,8
12026;8426,4
12027;8441,5
12028;8438,6
12029;8486,6
12030;8492,6
12031;8614,5
12032;8645,6
12033;8683,7
12034;8674,5
12035;8756,5
12036;8818,2
12037;8739,5
12038;8740,6
12039;8666,6
12040;8675,0
12041;8603,9
12042;8610,6
12043;8595,3
12044;8639,3
12045;8604,0
12046;8604,7
12047;8551,1
12048;8529,0
12049;8521,5
12050;8482,4
12051;8515,6
12052;8495,3
12053;8566,9
12054;8654,4
12055;8683,0
12056;8901,9
12057;8823,5
12058;8891,8
12059;8932,1
12060;9040,3
12061;9045,5
12062;9098,8
12063;9098,7
12064;9231,3
12065;9285,5
12066;9305,1
12067;9381,9
12068;9380,7
12069;9429,4
12070;9541,3
12071;9451,4
12072;9546,3
12073;9612,8
12074;9619,6
12075;9714,0
12076;9673,8
12077;9743,3
12078;9783,8
12079;9836,3
12080;9924,9
12081;9888,4
12082;9956,2
12083;10033,0
12084;9999,2
12085;9918,7
12086;10051,7
12087;9971,4
12088;9971,2
12089;10002,2
12090;10052,4
12091;10009,6
12092;9861,5
12093;9862,3
12094;9833,4
12095;10053,3
12096;10067,1
12097;10237,7
12098;10408,8
12099;10494,3
12100;10576,0
12101;10477,1
12102;10456,6
12103;10441,4
12104;10330,7
12105;10284,6
12106;10211,1
12107;9985,0
12108;10170,5
12109;10149,0
12110;10084,7
12111;9839,7
12112;9923,1
12113;9914,5
12114;10017,4
12115;10021,9
12116;10133,5
12117;10196,5
12118;10180,6
12119;10146,7
12120;10207,4
12121;10154,8
12122;10139,4
12123;10105,3
12124;10170,2
12125;10235,4
12126;10072,3
12127;9933,5
12128;9992,1
12129;9931,4
12130;10064,8
12131;10112,8
12132;10077,3
12133;10067,1
12134;9993,0
12135;10136,3
12136;10172,8
12137;10150,2
12138;10380,3
12139;10531,2
12140;10587,9
