index;value
1990 Jan;4370
1990 Feb;4340
1990 Mar;4420
1990 Apr;4450
1990 May;4490
1990 Jun;4520
1990 Jul;4210
1990 Aug;4420
1990 Sep;4550
1990 Oct;4610
1990 Nov;4430
1990 Dec;4470
1991 Jan;4120
1991 Feb;4090
1991 Mar;3960
1991 Apr;3960
1991 May;4080
1991 Jun;4180
1991 Jul;4220
1991 Aug;4340
1991 Sep;4420
1991 Oct;4410
1991 Nov;4430
1991 Dec;4460
1992 Jan;4160
1992 Feb;4360
1992 Mar;4380
1992 Apr;4500
1992 May;4560
1992 Jun;4580
1992 Jul;4380
1992 Aug;4540
1992 Sep;4500
1992 Oct;4500
1992 Nov;4530
1992 Dec;4490
1993 Jan;4550
1993 Feb;4590
1993 Mar;4630
1993 Apr;4640
1993 May;4630
1993 Jun;4650
1993 Jul;4600
1993 Aug;4610
1993 Sep;4630
1993 Oct;4800
1993 Nov;4840
1993 Dec;4900
1994 Jan;4870
1994 Feb;4900
1994 Mar;4940
1994 Apr;5020
1994 May;5010
1994 Jun;5060
1994 Jul;4700
1994 Aug;5100
1994 Sep;5180
1994 Oct;5300
1994 Nov;5350
1994 Dec;5420
1995 Jan;5280
1995 Feb;5330
1995 Mar;5350
1995 Apr;5280
1995 May;5270
1995 Jun;5270
1995 Jul;4810
1995 Aug;5170
1995 Sep;5220
1995 Oct;5260
1995 Nov;5230
1995 Dec;5370
1996 Jan;5230
1996 Feb;5270
1996 Mar;5270
1996 Apr;5300
1996 May;5350
1996 Jun;5380
1996 Jul;5160
1996 Aug;5320
1996 Sep;5380
1996 Oct;5490
1996 Nov;5460
1996 Dec;5500
1997 Jan;5400
1997 Feb;5500
1997 Mar;5500
1997 Apr;5520
1997 May;5660
1997 Jun;5640
1997 Jul;5300
1997 Aug;5550
1997 Sep;5650
1997 Oct;5630
1997 Nov;5600
1997 Dec;5640
1998 Jan;5910
1998 Feb;5950
1998 Mar;5930
1998 Apr;5840
1998 May;5840
1998 Jun;5790
1998 Jul;5030
1998 Aug;5810
1998 Sep;5840
1998 Oct;5890
1998 Nov;5940
1998 Dec;6030
1999 Jan;6150
1999 Feb;6090
1999 Mar;6200
1999 Apr;6400
1999 May;6460
1999 Jun;6490
1999 Jul;6210
1999 Aug;6590
1999 Sep;6650
1999 Oct;6590
1999 Nov;6630
1999 Dec;6640
2000 Jan;6570
2000 Feb;6630
2000 Mar;6650
2000 Apr;6580
2000 May;6650
2000 Jun;6640
2000 Jul;6270
2000 Aug;6630
2000 Sep;6520
2000 Oct;6490
2000 Nov;6460
2000 Dec;6450
2001 Jan;6020
2001 Feb;6250
2001 Mar;6240
2001 Apr;6180
2001 May;6180
2001 Jun;6190
2001 Jul;5650
2001 Aug;6030
2001 Sep;6050
2001 Oct;6010
2001 Nov;5940
2001 Dec;6000
2002 Jan;5630
2002 Feb;5890
2002 Mar;5870
2002 Apr;6080
2002 May;6140
2002 Jun;6150
2002 Jul;5710
2002 Aug;6090
2002 Sep;6040
2002 Oct;6080
2002 Nov;6100
2002 Dec;6110
2003 Jan;5980
2003 Feb;5990
2003 Mar;5950
2003 Apr;5640
2003 May;5620
2003 Jun;5560
2003 Jul;4820
2003 Aug;5340
2003 Sep;5330
2003 Oct;5210
2003 Nov;5230
2003 Dec;5210
2004 Jan;5060
2004 Feb;5100
2004 Mar;5120
2004 Apr;5150
2004 May;5150
2004 Jun;5130
2004 Jul;3910
2004 Aug;5010
2004 Sep;5080
2004 Oct;4970
2004 Nov;5030
2004 Dec;5000
2005 Jan;4870
2005 Feb;4930
2005 Mar;4870
2005 Apr;4810
2005 May;4860
2005 Jun;4820
2005 Jul;4080
2005 Aug;4740
2005 Sep;4830
2005 Oct;4780
2005 Nov;4860
2005 Dec;4830
2006 Jan;4610
2006 Feb;4600
2006 Mar;4590
2006 Apr;4610
2006 May;4560
2006 Jun;4520
2006 Jul;3580
2006 Aug;4390
2006 Sep;4450
2006 Oct;4300
2006 Nov;4430
2006 Dec;4390
2007 Jan;4060
2007 Feb;4300
2007 Mar;4250
2007 Apr;4300
2007 May;4280
2007 Jun;4250
2007 Jul;3640
2007 Aug;4200
2007 Sep;4160
2007 Oct;3980
2007 Nov;4160
2007 Dec;4140
2008 Jan;3920
2008 Feb;3980
2008 Mar;3970
2008 Apr;3890
2008 May;3840
2008 Jun;3880
2008 Jul;3180
2008 Aug;3570
2008 Sep;3620
2008 Oct;3540
2008 Nov;3480
2008 Dec;3380
2009 Jan;2640
2009 Feb;2890
2009 Mar;2910
2009 Apr;2920
2009 May;2600
2009 Jun;2560
2009 Jul;2580
2009 Aug;2710
2009 Sep;2820
2009 Oct;2820
2009 Nov;2790
2009 Dec;2800
2010 Jan;2750
2010 Feb;2740
2010 Mar;2710
2010 Apr;2770
2010 May;2800
2010 Jun;2850
2010 Jul;2630
2010 Aug;2780
2010 Sep;2940
2010 Oct;2930
2010 Nov;2960
2010 Dec;2940
2011 Jan;2960
2011 Feb;2980
2011 Mar;3000
2011 Apr;3150
2011 May;3180
2011 Jun;3220
2011 Jul;3030
2011 Aug;3210
2011 Sep;3320
2011 Oct;3350
2011 Nov;3420
2011 Dec;3440
2012 Jan;3520
2012 Feb;3540
2012 Mar;3570
2012 Apr;3460
2012 May;3480
2012 Jun;3500
2012 Jul;3440
2012 Aug;3460
2012 Sep;3510
2012 Oct;3540
2012 Nov;3560
2012 Dec;3580
2013 Jan;3580
2013 Feb;3630
2013 Mar;3640
2013 Apr;3630
2013 May;3650
2013 Jun;3710
