index;value
1990 Jan;2630
1990 Feb;2610
1990 Mar;2630
1990 Apr;2630
1990 May;2640
1990 Jun;2640
1990 Jul;2640
1990 Aug;2670
1990 Sep;2710
1990 Oct;2710
1990 Nov;2750
1990 Dec;2770
1991 Jan;2600
1991 Feb;2570
1991 Mar;2590
1991 Apr;2570
1991 May;2610
1991 Jun;2610
1991 Jul;2610
1991 Aug;2630
1991 Sep;2620
1991 Oct;2660
1991 Nov;2680
1991 Dec;2720
1992 Jan;2620
1992 Feb;2600
1992 Mar;2620
1992 Apr;2600
1992 May;2610
1992 Jun;2610
1992 Jul;2580
1992 Aug;2620
1992 Sep;2620
1992 Oct;2650
1992 Nov;2690
1992 Dec;2710
1993 Jan;2570
1993 Feb;2560
1993 Mar;2570
1993 Apr;2580
1993 May;2610
1993 Jun;2590
1993 Jul;2540
1993 Aug;2540
1993 Sep;2590
1993 Oct;2640
1993 Nov;2710
1993 Dec;2720
1994 Jan;2600
1994 Feb;2580
1994 Mar;2610
1994 Apr;2620
1994 May;2680
1994 Jun;2680
1994 Jul;2670
1994 Aug;2680
1994 Sep;2700
1994 Oct;2750
1994 Nov;2790
1994 Dec;2790
1995 Jan;2680
1995 Feb;2740
1995 Mar;2740
1995 Apr;2750
1995 May;2770
1995 Jun;2810
1995 Jul;2740
1995 Aug;2760
1995 Sep;2770
1995 Oct;2790
1995 Nov;2830
1995 Dec;2850
1996 Jan;2700
1996 Feb;2690
1996 Mar;2710
1996 Apr;2710
1996 May;2730
1996 Jun;2740
1996 Jul;2710
1996 Aug;2730
1996 Sep;2730
1996 Oct;2790
1996 Nov;2860
1996 Dec;2880
1997 Jan;2800
1997 Feb;2750
1997 Mar;2760
1997 Apr;2800
1997 May;2850
1997 Jun;2830
1997 Jul;2790
1997 Aug;2810
1997 Sep;2810
1997 Oct;2840
1997 Nov;2920
1997 Dec;2950
1998 Jan;2800
1998 Feb;2790
1998 Mar;2810
1998 Apr;2800
1998 May;2830
1998 Jun;2860
1998 Jul;2860
1998 Aug;2880
1998 Sep;2910
1998 Oct;2930
1998 Nov;2980
1998 Dec;3010
1999 Jan;2880
1999 Feb;2860
1999 Mar;2870
1999 Apr;2910
1999 May;2930
1999 Jun;2960
1999 Jul;2940
1999 Aug;2930
1999 Sep;2960
1999 Oct;3010
