index;value
1987 Dec;4682,5
1988 Jan;5400,3
1988 Feb;5725,7
1988 Mar;5433,0
1988 Apr;5176,4
1988 May;5422,2
1988 Jun;5101,7
1988 Jul;5100,1
1988 Aug;5030,2
1988 Sep;4747,9
1988 Oct;4843,2
1988 Nov;4930,4
1988 Dec;4532,3
1989 Jan;4690,7
1989 Feb;4817,3
1989 Mar;4431,2
1989 Apr;4405,0
1989 May;4287,5
1989 Jun;3972,2
1989 Jul;3858,7
1989 Aug;4088,2
1989 Sep;4056,8
1989 Oct;4119,0
1989 Nov;4217,4
1989 Dec;3616,1
1990 Jan;3954,7
1990 Feb;4118,8
1990 Mar;3933,8
1990 Apr;4152,3
1990 May;3997,4
1990 Jun;3765,9
1990 Jul;4133,3
1990 Aug;4231,9
1990 Sep;4002,0
1990 Oct;4139,1
1990 Nov;3907,3
1990 Dec;3532,8
1991 Jan;3653,2
1991 Feb;3666,1
1991 Mar;3436,2
1991 Apr;3525,6
1991 May;3448,3
1991 Jun;3304,9
1991 Jul;3416,8
1991 Aug;3190,7
1991 Sep;3081,0
1991 Oct;2943,9
1991 Nov;3161,1
1991 Dec;2995,0
1992 Jan;2944,8
1992 Feb;3091,6
1992 Mar;2899,9
1992 Apr;2859,3
1992 May;2850,0
1992 Jun;2791,1
1992 Jul;3258,3
1992 Aug;3230,7
1992 Sep;3261,6
1992 Oct;3266,7
1992 Nov;3236,2
1992 Dec;2737,3
1993 Jan;3175,0
1993 Feb;2992,7
1993 Mar;2715,9
1993 Apr;2898,3
1993 May;2869,5
1993 Jun;2811,1
1993 Jul;2881,2
1993 Aug;2749,7
1993 Sep;2677,6
1993 Oct;3035,2
1993 Nov;2703,0
1993 Dec;2381,3
1994 Jan;2785,1
1994 Feb;2792,9
1994 Mar;3006,1
1994 Apr;2464,5
1994 May;2424,4
1994 Jun;2639,0
1994 Jul;2525,0
1994 Aug;2748,4
1994 Sep;2788,5
1994 Oct;2854,7
1994 Nov;2873,0
1994 Dec;2286,5
1995 Jan;2912,8
1995 Feb;2634,5
1995 Mar;1922,7
1995 Apr;2168,9
1995 May;2360,6
1995 Jun;2307,5
1995 Jul;2766,0
1995 Aug;2362,9
1995 Sep;2028,3
1995 Oct;1999,2
1995 Nov;2099,6
1995 Dec;2065,5
1996 Jan;2677,4
1996 Feb;2112,9
1996 Mar;2226,9
1996 Apr;2070,3
1996 May;1952,3
1996 Jun;2042,4
1996 Jul;2265,0
1996 Aug;2122,5
1996 Sep;2200,0
1996 Oct;2118,0
1996 Nov;2163,1
1996 Dec;1691,7
1997 Jan;2770,1
1997 Feb;2944,5
1997 Mar;2712,8
1997 Apr;2432,9
1997 May;2012,3
1997 Jun;2100,3
1997 Jul;2068,3
1997 Aug;1802,9
1997 Sep;2066,6
1997 Oct;2010,9
1997 Nov;1856,9
1997 Dec;1883,4
1998 Jan;1893,4
1998 Feb;1648,0
1998 Mar;1573,3
1998 Apr;1954,6
1998 May;1474,1
1998 Jun;2898,0
1998 Jul;2755,8
1998 Aug;1846,1
1998 Sep;2740,7
1998 Oct;2212,0
1998 Nov;1955,1
1998 Dec;2433,0
1999 Jan;2316,6
1999 Feb;2353,2
1999 Mar;2530,1
1999 Apr;2439,5
1999 May;3331,6
1999 Jun;3286,0
1999 Jul;2951,8
1999 Aug;2718,4
1999 Sep;2982,2
1999 Oct;3289,5
1999 Nov;3230,0
1999 Dec;2829,0
2000 Jan;2351,2
2000 Feb;2260,1
2000 Mar;2391,2
2000 Apr;2623,8
2000 May;2549,3
2000 Jun;2380,1
2000 Jul;2216,5
2000 Aug;2307,3
2000 Sep;2337,6
2000 Oct;3925,2
2000 Nov;3216,3
2000 Dec;2983,7
2001 Jan;3745,4
2001 Feb;3161,1
2001 Mar;3042,8
2001 Apr;2364,8
2001 May;2435,2
2001 Jun;2731,9
2001 Jul;2657,9
2001 Aug;2721,8
2001 Sep;2630,2
2001 Oct;2535,7
2001 Nov;2349,9
2001 Dec;2369,4
2002 Jan;2305,1
2002 Feb;2345,1
2002 Mar;2994,0
2002 Apr;3297,0
2002 May;2636,5
2002 Jun;2986,6
2002 Jul;2236,4
2002 Aug;2727,4
2002 Sep;3253,2
2002 Oct;3556,7
2002 Nov;3179,6
2002 Dec;3058,9
2003 Jan;2902,7
2003 Feb;3111,1
2003 Mar;3079,1
2003 Apr;3008,4
2003 May;3004,0
2003 Jun;3636,6
2003 Jul;2898,4
2003 Aug;2792,7
2003 Sep;3895,9
2003 Oct;3771,5
2003 Nov;3708,0
2003 Dec;3655,4
2004 Jan;4087,6
2004 Feb;3587,1
2004 Mar;4252,4
2004 Apr;4603,1
2004 May;4372,6
2004 Jun;5045,8
2004 Jul;4620,2
2004 Aug;5228,7
2004 Sep;4868,2
2004 Oct;4761,6
2004 Nov;4550,6
2004 Dec;4237,6
2005 Jan;4686,0
2005 Feb;5121,5
2005 Mar;4424,3
2005 Apr;5458,8
2005 May;3347,2
2005 Jun;3369,9
2005 Jul;2845,3
2005 Aug;3123,6
2005 Sep;3331,0
2005 Oct;3482,7
2005 Nov;3878,1
2005 Dec;3036,1
2006 Jan;3555,7
2006 Feb;2690,4
2006 Mar;2841,1
2006 Apr;2301,4
2006 May;2692,4
2006 Jun;2295,2
2006 Jul;2100,0
2006 Aug;2558,5
2006 Sep;2764,0
2006 Oct;2305,5
2006 Nov;2308,4
2006 Dec;2250,8
2007 Jan;2643,5
2007 Feb;2745,1
2007 Mar;3570,8
2007 Apr;2402,8
2007 May;2832,8
2007 Jun;2974,6
2007 Jul;2985,2
2007 Aug;3688,1
2007 Sep;3267,8
2007 Oct;3264,0
2007 Nov;3225,4
2007 Dec;4047,1
2008 Jan;3838,4
2008 Feb;3264,8
2008 Mar;3128,4
2008 Apr;3445,7
2008 May;2613,6
2008 Jun;3289,6
2008 Jul;3188,1
2008 Aug;3350,8
