index;value
1975 Oct;585,84
1975 Nov;572,65
1975 Dec;558,41
1976 Jan;543,47
1976 Feb;529,75
1976 Mar;516,51
1976 Apr;504,07
1976 May;493,27
1976 Jun;482,94
1976 Jul;472,38
1976 Aug;463,59
1976 Sep;460,11
1976 Oct;462,23
1976 Nov;468,05
1976 Dec;474,48
1977 Jan;478,73
1977 Feb;480,76
1977 Mar;481,39
1977 Apr;481,59
1977 May;483,42
1977 Jun;488,94
1977 Jul;495,96
1977 Aug;501,65
1977 Sep;503,62
1977 Oct;500,63
1977 Nov;495,25
1977 Dec;491,07
1978 Jan;490,23
1978 Feb;491,89
1978 Mar;494,72
1978 Apr;498,28
1978 May;503,06
1978 Jun;509,89
1978 Jul;519,16
1978 Aug;528,08
1978 Sep;535,13
1978 Oct;539,88
1978 Nov;542,08
1978 Dec;542,08
1979 Jan;542,96
1979 Feb;549,03
1979 Mar;560,53
1979 Apr;573,17
1979 May;582,49
1979 Jun;586,73
1979 Jul;587,06
1979 Aug;583,89
1979 Sep;578,53
1979 Oct;573,78
1979 Nov;573,35
1979 Dec;578,27
1980 Jan;586,81
1980 Feb;594,42
1980 Mar;598,20
1980 Apr;597,83
1980 May;593,89
1980 Jun;589,21
1980 Jul;587,37
1980 Aug;592,77
1980 Sep;605,40
1980 Oct;617,44
1980 Nov;623,77
1980 Dec;622,39
1981 Jan;615,36
1981 Feb;608,91
1981 Mar;606,63
1981 Apr;608,55
1981 May;611,34
1981 Jun;610,15
1981 Jul;602,85
1981 Aug;590,79
1981 Sep;575,46
1981 Oct;561,42
1981 Nov;549,19
1981 Dec;536,40
1982 Jan;522,74
1982 Feb;508,04
1982 Mar;495,40
1982 Apr;488,00
1982 May;486,42
1982 Jun;488,21
1982 Jul;489,80
1982 Aug;488,07
1982 Sep;486,72
1982 Oct;492,59
1982 Nov;507,76
1982 Dec;530,91
1983 Jan;555,84
1983 Feb;572,78
1983 Mar;575,42
1983 Apr;567,07
1983 May;558,72
1983 Jun;563,52
1983 Jul;590,58
1983 Aug;639,16
1983 Sep;699,00
1983 Oct;752,73
1983 Nov;797,97
1983 Dec;839,76
1984 Jan;883,40
1984 Feb;932,59
1984 Mar;985,47
1984 Apr;1030,94
1984 May;1058,48
1984 Jun;1064,33
1984 Jul;1052,82
1984 Aug;1034,35
1984 Sep;1022,95
1984 Oct;1026,60
1984 Nov;1041,06
1984 Dec;1056,29
1985 Jan;1068,29
1985 Feb;1070,11
1985 Mar;1060,53
1985 Apr;1043,10
1985 May;1021,08
1985 Jun;995,09
1985 Jul;962,07
1985 Aug;920,25
1985 Sep;868,87
1985 Oct;808,05
1985 Nov;749,97
1985 Dec;704,12
1986 Jan;676,53
1986 Feb;671,93
1986 Mar;688,89
1986 Apr;722,10
1986 May;768,09
1986 Jun;819,90
1986 Jul;874,57
1986 Aug;928,14
1986 Sep;977,18
1986 Oct;1018,22
1986 Nov;1047,28
1986 Dec;1064,15
1987 Jan;1073,55
1987 Feb;1078,07
1987 Mar;1079,00
1987 Apr;1076,04
1987 May;1078,15
1987 Jun;1092,44
1987 Jul;1135,31
1987 Aug;1198,77
1987 Sep;1272,72
1987 Oct;1347,82
1987 Nov;1425,09
1987 Dec;1507,65
1988 Jan;1610,07
1988 Feb;1736,19
1988 Mar;1877,20
1988 Apr;2008,45
1988 May;2105,62
1988 Jun;2158,31
1988 Jul;2173,85
1988 Aug;2167,84
1988 Sep;2164,40
1988 Oct;2164,15
1988 Nov;2163,92
1988 Dec;2156,58
1989 Jan;2119,54
1989 Feb;2036,79
1989 Mar;1916,12
1989 Apr;1776,55
1989 May;1641,21
1989 Jun;1534,09
1989 Jul;1480,16
1989 Aug;1486,94
1989 Sep;1535,64
1989 Oct;1596,14
1989 Nov;1639,25
1989 Dec;1653,17
1990 Jan;1635,80
1990 Feb;1596,31
1990 Mar;1540,78
1990 Apr;1487,91
1990 May;1456,97
1990 Jun;1458,34
1990 Jul;1481,52
1990 Aug;1511,71
1990 Sep;1537,30
1990 Oct;1551,38
1990 Nov;1549,41
1990 Dec;1539,39
1991 Jan;1534,56
1991 Feb;1561,68
1991 Mar;1636,51
1991 Apr;1751,64
1991 May;1879,14
1991 Jun;1983,20
1991 Jul;2055,93
1991 Aug;2102,05
1991 Sep;2131,91
1991 Oct;2173,24
1991 Nov;2256,79
1991 Dec;2396,17
1992 Jan;2583,75
1992 Feb;2793,16
1992 Mar;2989,61
1992 Apr;3146,86
1992 May;3253,35
1992 Jun;3307,55
1992 Jul;3314,10
1992 Aug;3293,91
1992 Sep;3281,13
1992 Oct;3292,87
1992 Nov;3335,24
1992 Dec;3399,89
1993 Jan;3489,90
1993 Feb;3610,70
1993 Mar;3762,41
1993 Apr;3941,51
1993 May;4130,34
1993 Jun;4297,53
1993 Jul;4436,59
1993 Aug;4553,88
1993 Sep;4674,98
1993 Oct;4819,78
1993 Nov;5008,12
1993 Dec;5236,47
1994 Jan;5478,36
1994 Feb;5693,72
1994 Mar;5856,51
1994 Apr;5954,89
1994 May;5994,77
1994 Jun;5080,69
1994 Jul;5060,50
1994 Aug;5013,16
1994 Sep;4928,16
1994 Oct;4797,71
1994 Nov;4627,97
1994 Dec;4427,52
1995 Jan;4232,12
1995 Feb;4078,85
1995 Mar;4000,45
1995 Apr;4004,87
1995 May;4081,70
1995 Jun;4209,05
1995 Jul;4348,04
1995 Aug;4467,81
1995 Sep;4556,14
1995 Oct;4616,53
1995 Nov;4655,79
1995 Dec;4682,37
1996 Jan;4694,14
1996 Feb;4690,41
1996 Mar;4679,94
1996 Apr;4670,96
1996 May;4674,12
1996 Jun;4674,99
1996 Jul;4678,80
1996 Aug;4705,05
1996 Sep;4763,49
1996 Oct;4845,51
1996 Nov;4963,26
1996 Dec;5105,48
1997 Jan;5230,01
1997 Feb;5295,59
1997 Mar;5280,32
1997 Apr;5208,01
1997 May;5126,96
1997 Jun;5079,16
1997 Jul;5083,52
1997 Aug;5121,08
1997 Sep;5183,88
1997 Oct;5250,34
1997 Nov;5294,66
1997 Dec;5312,76
1998 Jan;5332,69
1998 Feb;5356,15
1998 Mar;5381,62
1998 Apr;5398,78
1998 May;5395,28
1998 Jun;5383,08
1998 Jul;5388,80
1998 Aug;5426,79
1998 Sep;5506,70
1998 Oct;5628,31
1998 Nov;5777,75
1998 Dec;5934,95
1999 Jan;6095,63
1999 Feb;6249,85
1999 Mar;6388,35
1999 Apr;6500,27
1999 May;6597,71
1999 Jun;6705,92
1999 Jul;6838,44
1999 Aug;6990,53
1999 Sep;7170,61
1999 Oct;7367,87
1999 Nov;7539,36
1999 Dec;7625,65
2000 Jan;7568,37
2000 Feb;7360,79
2000 Mar;7060,82
2000 Apr;6753,35
2000 May;6507,85
2000 Jun;6345,42
2000 Jul;6275,10
2000 Aug;6279,89
2000 Sep;6296,65
2000 Oct;6281,67
2000 Nov;6271,62
2000 Dec;6328,54
2001 Jan;6501,12
2001 Feb;6793,76
2001 Mar;7145,77
2001 Apr;7490,59
2001 May;7759,08
2001 Jun;7911,89
2001 Jul;7944,78
2001 Aug;7906,47
2001 Sep;7880,55
2001 Oct;7923,40
2001 Nov;8035,84
2001 Dec;8182,44
2002 Jan;8312,26
2002 Feb;8386,18
2002 Mar;8392,81
2002 Apr;8345,91
2002 May;8279,09
2002 Jun;8225,73
2002 Jul;8188,49
2002 Aug;8176,31
2002 Sep;8205,67
2002 Oct;8292,34
2002 Nov;8435,09
2002 Dec;8628,77
2003 Jan;8868,23
2003 Feb;9147,73
2003 Mar;9445,81
2003 Apr;9746,08
2003 May;10036,34
2003 Jun;10311,26
2003 Jul;10575,26
2003 Aug;10794,65
2003 Sep;10909,83
2003 Oct;10883,55
2003 Nov;10759,30
2003 Dec;10602,42
2004 Jan;10453,05
2004 Feb;10329,58
2004 Mar;10264,69
2004 Apr;10305,66
2004 May;10457,69
2004 Jun;10709,67
2004 Jul;11030,08
2004 Aug;11382,99
2004 Sep;11742,79
2004 Oct;12059,14
2004 Nov;12310,88
2004 Dec;12523,11
2005 Jan;12751,39
2005 Feb;13013,39
2005 Mar;13297,30
2005 Apr;13572,37
2005 May;13847,20
2005 Jun;14149,30
2005 Jul;14493,90
2005 Aug;14889,77
2005 Sep;15324,94
2005 Oct;15787,89
2005 Nov;16246,99
2005 Dec;16696,95
2006 Jan;17151,27
2006 Feb;17661,31
2006 Mar;18236,60
2006 Apr;18843,35
2006 May;19391,54
2006 Jun;19732,82
2006 Jul;19794,68
2006 Aug;19582,46
2006 Sep;19179,17
2006 Oct;18719,23
2006 Nov;18358,78
2006 Dec;18220,83
2007 Jan;18305,17
2007 Feb;18573,81
2007 Mar;18937,17
2007 Apr;19351,40
2007 May;19722,16
2007 Jun;19966,83
2007 Jul;19996,14
2007 Aug;19837,05
2007 Sep;19602,72
2007 Oct;19376,80
2007 Nov;19187,92
2007 Dec;18948,73
2008 Jan;18540,01
2008 Feb;17936,04
2008 Mar;17203,92
2008 Apr;16471,14
2008 May;15906,14
2008 Jun;15588,83
2008 Jul;15486,94
2008 Aug;15534,99
2008 Sep;15636,80
2008 Oct;15808,92
2008 Nov;16117,12
2008 Dec;16623,06
2009 Jan;17356,33
2009 Feb;18240,59
2009 Mar;19067,39
2009 Apr;19735,48
2009 May;20221,10
2009 Jun;20554,32
2009 Jul;20806,87
2009 Aug;20939,35
2009 Sep;20933,04
2009 Oct;20733,75
2009 Nov;20269,92
2009 Dec;19523,64
2010 Jan;18565,23
2010 Feb;17519,69
