index;value
1990 Jan;1760
1990 Feb;1810
1990 Mar;1880
1990 Apr;1850
1990 May;1870
1990 Jun;1880
1990 Jul;1850
1990 Aug;1830
1990 Sep;1870
1990 Oct;1870
1990 Nov;1870
1990 Dec;1870
1991 Jan;1730
1991 Feb;1790
1991 Mar;1820
1991 Apr;1670
1991 May;1690
1991 Jun;1710
1991 Jul;1620
1991 Aug;1650
1991 Sep;1630
1991 Oct;1610
1991 Nov;1620
1991 Dec;1640
1992 Jan;1750
1992 Feb;1710
1992 Mar;1710
1992 Apr;1700
1992 May;1680
1992 Jun;1690
1992 Jul;1670
1992 Aug;1680
1992 Sep;1640
1992 Oct;1670
1992 Nov;1700
1992 Dec;1690
1993 Jan;1690
1993 Feb;1680
1993 Mar;1680
1993 Apr;1680
1993 May;1700
1993 Jun;1690
1993 Jul;1690
1993 Aug;1700
1993 Sep;1670
1993 Oct;1680
1993 Nov;1670
1993 Dec;1690
1994 Jan;1680
1994 Feb;1700
1994 Mar;1710
1994 Apr;1600
1994 May;1620
1994 Jun;1620
1994 Jul;1690
1994 Aug;1690
1994 Sep;1670
1994 Oct;1620
1994 Nov;1640
1994 Dec;1660
1995 Jan;1700
1995 Feb;1720
1995 Mar;1730
1995 Apr;1670
1995 May;1680
1995 Jun;1720
1995 Jul;1670
1995 Aug;1760
1995 Sep;1730
1995 Oct;1760
1995 Nov;1800
1995 Dec;1810
1996 Jan;1830
1996 Feb;1880
1996 Mar;1920
1996 Apr;1900
1996 May;1960
1996 Jun;1980
1996 Jul;1970
1996 Aug;1990
1996 Sep;1970
1996 Oct;1890
1996 Nov;1960
1996 Dec;1980
1997 Jan;2030
1997 Feb;2070
1997 Mar;2100
1997 Apr;2060
1997 May;2090
1997 Jun;2090
1997 Jul;2060
1997 Aug;2030
1997 Sep;2010
1997 Oct;2060
1997 Nov;2090
1997 Dec;2130
1998 Jan;1990
1998 Feb;2020
1998 Mar;2020
1998 Apr;2010
1998 May;2080
1998 Jun;2090
1998 Jul;2070
1998 Aug;2080
1998 Sep;2020
1998 Oct;2080
1998 Nov;2100
1998 Dec;2110
1999 Jan;2100
1999 Feb;2110
1999 Mar;2140
1999 Apr;2110
1999 May;2060
1999 Jun;2070
1999 Jul;2010
1999 Aug;2030
1999 Sep;1990
1999 Oct;1920
1999 Nov;1960
1999 Dec;1950
2000 Jan;2050
2000 Feb;2050
2000 Mar;2060
2000 Apr;2040
2000 May;2060
2000 Jun;1980
2000 Jul;2050
2000 Aug;2010
2000 Sep;1970
2000 Oct;1960
2000 Nov;1960
2000 Dec;1980
2001 Jan;2020
2001 Feb;2030
2001 Mar;2010
2001 Apr;2170
2001 May;2130
2001 Jun;2140
2001 Jul;2170
2001 Aug;2150
2001 Sep;2120
2001 Oct;2150
2001 Nov;2160
2001 Dec;2130
2002 Jan;2100
2002 Feb;2060
2002 Mar;2050
2002 Apr;2050
2002 May;2060
2002 Jun;2060
2002 Jul;2020
2002 Aug;1980
2002 Sep;2020
2002 Oct;2080
2002 Nov;2080
2002 Dec;2110
2003 Jan;1960
2003 Feb;1970
2003 Mar;1990
2003 Apr;1970
2003 May;1980
2003 Jun;1960
2003 Jul;1950
2003 Aug;1990
2003 Sep;1960
2003 Oct;1970
2003 Nov;1980
2003 Dec;2000
2004 Jan;1940
2004 Feb;1930
2004 Mar;1940
2004 Apr;1930
2004 May;1960
2004 Jun;1960
2004 Jul;1960
2004 Aug;1950
2004 Sep;1930
2004 Oct;1940
2004 Nov;1960
2004 Dec;1950
2005 Jan;1910
2005 Feb;1930
2005 Mar;1950
2005 Apr;1960
2005 May;1980
2005 Jun;1980
2005 Jul;1920
2005 Aug;1930
2005 Sep;1900
2005 Oct;1910
2005 Nov;1920
2005 Dec;1940
2006 Jan;1900
2006 Feb;1940
2006 Mar;1960
2006 Apr;1960
2006 May;1960
2006 Jun;1960
2006 Jul;1940
2006 Aug;1930
2006 Sep;1910
2006 Oct;1950
2006 Nov;1920
2006 Dec;1920
2007 Jan;1880
2007 Feb;1890
2007 Mar;1890
2007 Apr;1930
2007 May;1920
2007 Jun;1940
2007 Jul;1920
2007 Aug;1930
2007 Sep;1940
2007 Oct;1940
2007 Nov;1960
2007 Dec;1990
2008 Jan;1940
2008 Feb;1950
2008 Mar;1950
2008 Apr;1960
2008 May;1960
2008 Jun;1970
2008 Jul;1940
2008 Aug;1910
2008 Sep;1870
2008 Oct;1880
2008 Nov;1880
2008 Dec;1890
2009 Jan;1850
2009 Feb;1850
2009 Mar;1830
2009 Apr;1810
2009 May;1810
2009 Jun;1800
2009 Jul;1780
2009 Aug;1770
2009 Sep;1760
2009 Oct;1760
2009 Nov;1790
2009 Dec;1800
2010 Jan;1770
2010 Feb;1740
2010 Mar;1730
2010 Apr;1730
2010 May;1730
2010 Jun;1720
