index;value
1990 Jan;1630
1990 Feb;1650
1990 Mar;1670
1990 Apr;1660
1990 May;1700
1990 Jun;1710
1990 Jul;1730
1990 Aug;1730
1990 Sep;1720
1990 Oct;1690
1990 Nov;1700
1990 Dec;1700
1991 Jan;1590
1991 Feb;1600
1991 Mar;1620
1991 Apr;1660
1991 May;1700
1991 Jun;1700
1991 Jul;1680
1991 Aug;1690
1991 Sep;1670
1991 Oct;1680
1991 Nov;1650
1991 Dec;1640
1992 Jan;1610
1992 Feb;1610
1992 Mar;1640
1992 Apr;1670
1992 May;1710
1992 Jun;1730
1992 Jul;1730
1992 Aug;1740
1992 Sep;1730
1992 Oct;1720
1992 Nov;1710
1992 Dec;1690
1993 Jan;1630
1993 Feb;1640
1993 Mar;1670
1993 Apr;1750
1993 May;1820
1993 Jun;1840
1993 Jul;1840
1993 Aug;1840
1993 Sep;1830
1993 Oct;1790
1993 Nov;1800
1993 Dec;1810
1994 Jan;1730
1994 Feb;1730
1994 Mar;1760
1994 Apr;1820
1994 May;1870
1994 Jun;1890
1994 Jul;1840
1994 Aug;1850
1994 Sep;1840
1994 Oct;1790
1994 Nov;1790
1994 Dec;1800
1995 Jan;1760
1995 Feb;1760
1995 Mar;1810
1995 Apr;1880
1995 May;1920
1995 Jun;1940
1995 Jul;1950
1995 Aug;1980
1995 Sep;1970
1995 Oct;1920
1995 Nov;1910
1995 Dec;1900
1996 Jan;1840
1996 Feb;1870
1996 Mar;1900
1996 Apr;1920
1996 May;1990
1996 Jun;2010
1996 Jul;1980
1996 Aug;1980
1996 Sep;1950
1996 Oct;1910
1996 Nov;1910
1996 Dec;1900
1997 Jan;1810
1997 Feb;1810
1997 Mar;1860
1997 Apr;1900
1997 May;1950
1997 Jun;1970
1997 Jul;1940
1997 Aug;1950
1997 Sep;1950
1997 Oct;1910
1997 Nov;1900
1997 Dec;1900
1998 Jan;1800
1998 Feb;1840
1998 Mar;1870
1998 Apr;1880
1998 May;1950
1998 Jun;1970
1998 Jul;1980
1998 Aug;1990
1998 Sep;1970
1998 Oct;1920
1998 Nov;1930
1998 Dec;1930
1999 Jan;1830
1999 Feb;1870
1999 Mar;1900
1999 Apr;1930
1999 May;1990
1999 Jun;2010
1999 Jul;1980
1999 Aug;1980
1999 Sep;1970
1999 Oct;1940
1999 Nov;1950
1999 Dec;1970
2000 Jan;1880
2000 Feb;1890
2000 Mar;1940
2000 Apr;1930
2000 May;1960
2000 Jun;1990
2000 Jul;1940
2000 Aug;1960
2000 Sep;1940
2000 Oct;1920
2000 Nov;1910
2000 Dec;1890
2001 Jan;1800
2001 Feb;1820
2001 Mar;1870
2001 Apr;1920
2001 May;1980
2001 Jun;2000
2001 Jul;1980
2001 Aug;1980
2001 Sep;1950
2001 Oct;1940
2001 Nov;1940
2001 Dec;1940
2002 Jan;1870
2002 Feb;1870
2002 Mar;1890
2002 Apr;1940
2002 May;2010
2002 Jun;2030
2002 Jul;2010
2002 Aug;2020
2002 Sep;2010
2002 Oct;1960
2002 Nov;1950
2002 Dec;1950
2003 Jan;1880
2003 Feb;1860
2003 Mar;1910
2003 Apr;1980
2003 May;2030
2003 Jun;2070
2003 Jul;2040
2003 Aug;2050
2003 Sep;2020
2003 Oct;1980
2003 Nov;1980
2003 Dec;1980
2004 Jan;1880
2004 Feb;1910
2004 Mar;1970
2004 Apr;2010
2004 May;2070
2004 Jun;2090
2004 Jul;2050
2004 Aug;2070
2004 Sep;2070
2004 Oct;2030
2004 Nov;2020
2004 Dec;2020
2005 Jan;1960
2005 Feb;1970
2005 Mar;2020
2005 Apr;2060
2005 May;2090
2005 Jun;2120
2005 Jul;2110
2005 Aug;2110
2005 Sep;2100
2005 Oct;2080
2005 Nov;2070
2005 Dec;2070
2006 Jan;2040
2006 Feb;2070
2006 Mar;2120
2006 Apr;2130
2006 May;2170
2006 Jun;2210
2006 Jul;2200
2006 Aug;2200
2006 Sep;2160
2006 Oct;2200
2006 Nov;2210
2006 Dec;2210
2007 Jan;2130
2007 Feb;2130
2007 Mar;2160
2007 Apr;2240
2007 May;2280
2007 Jun;2290
2007 Jul;2270
2007 Aug;2300
2007 Sep;2260
2007 Oct;2220
2007 Nov;2210
2007 Dec;2220
2008 Jan;2130
2008 Feb;2120
2008 Mar;2160
2008 Apr;2230
2008 May;2270
2008 Jun;2270
2008 Jul;2260
2008 Aug;2270
2008 Sep;2250
2008 Oct;2230
2008 Nov;2240
2008 Dec;2230
2009 Jan;2150
2009 Feb;2140
