index;value
1986 Apr;9267,35645
1986 May;9130,73009
1986 Jun;9128,04659
1986 Jul;9144,82552
1986 Aug;9061,05050
1986 Sep;9248,52062
1986 Oct;9054,49290
1986 Nov;8493,64925
1986 Dec;8294,40887
1987 Jan;8385,34562
1987 Feb;8978,78316
1987 Mar;9127,56798
1987 Apr;9215,75613
1987 May;9015,95321
1987 Jun;9227,04607
1987 Jul;9215,99154
1987 Aug;8917,79598
1987 Sep;9226,62150
1987 Oct;9040,83571
1987 Nov;8904,73570
1987 Dec;8332,98062
1988 Jan;8398,63791
1988 Feb;8822,03290
1988 Mar;9251,77010
1988 Apr;9219,10330
1988 May;9248,92625
1988 Jun;9037,24684
1988 Jul;9041,28695
1988 Aug;9074,92567
1988 Sep;9106,53959
1988 Oct;8941,41481
1988 Nov;8806,11523
1988 Dec;8326,66617
1989 Jan;8213,14355
1989 Feb;8978,28042
1989 Mar;9255,32834
1989 Apr;9151,61043
1989 May;9308,85014
1989 Jun;9336,16029
1989 Jul;9359,85595
1989 Aug;9241,02823
1989 Sep;9346,29890
1989 Oct;9275,70677
1989 Nov;9126,46120
1989 Dec;8457,57425
1990 Jan;8526,26940
1990 Feb;8914,48010
1990 Mar;9090,08420
1990 Apr;9077,12480
1990 May;9112,73670
1990 Jun;9067,11990
1990 Jul;9165,00170
1990 Aug;9074,59130
1990 Sep;9078,55470
1990 Oct;8736,83760
1990 Nov;8530,27530
1990 Dec;8283,35490
1991 Jan;8182,47690
1991 Feb;8552,41990
1991 Mar;8914,73190
1991 Apr;8928,24930
1991 May;8962,10420
1991 Jun;8848,82670
1991 Jul;8788,56660
1991 Aug;9142,92880
1991 Sep;9177,61420
1991 Oct;9080,97730
1991 Nov;8773,89750
1991 Dec;8285,77610
1992 Jan;8131,40050
1992 Feb;8790,85550
1992 Mar;9253,72010
1992 Apr;9151,97530
1992 May;9105,19510
1992 Jun;9079,39081
1992 Jul;9004,40770
1992 Aug;9028,79870
1992 Sep;9075,51740
1992 Oct;9156,03580
1992 Nov;8800,90650
1992 Dec;8261,53502
1993 Jan;8335,82060
1993 Feb;8985,36900
1993 Mar;8970,64880
1993 Apr;8858,45530
1993 May;8623,12040
1993 Jun;8705,37160
1993 Jul;8465,79770
1993 Aug;8409,12160
1993 Sep;8467,91040
1993 Oct;8672,44630
1993 Nov;8464,77170
1993 Dec;7926,82110
1994 Jan;7838,33270
1994 Feb;8417,10650
1994 Mar;9028,72800
1994 Apr;8739,15860
1994 May;8859,27360
1994 Jun;8913,34710
1994 Jul;8881,94990
1994 Aug;8950,02110
1994 Sep;8916,96450
1994 Oct;8958,83916
1994 Nov;8814,84140
1994 Dec;8385,64650
1995 Jan;8191,72700
1995 Feb;8748,50226
1995 Mar;8849,97640
1995 Apr;8884,36347
1995 May;8952,81296
1995 Jun;8790,77330
1995 Jul;8709,06906
1995 Aug;8833,49800
1995 Sep;9126,01050
1995 Oct;8847,96410
1995 Nov;8784,68570
1995 Dec;8476,35310
1996 Jan;8064,67960
1996 Feb;8555,59390
1996 Mar;8875,23260
1996 Apr;8748,07100
1996 May;9031,70030
1996 Jun;8780,37970
1996 Jul;8750,01250
1996 Aug;8840,85650
1996 Sep;9004,02210
1996 Oct;9069,29010
1996 Nov;8362,93630
1996 Dec;8080,74520
1997 Jan;8178,06130
1997 Feb;8866,97380
1997 Mar;9119,14540
1997 Apr;8961,55990
1997 May;8915,60400
1997 Jun;8770,71390
1997 Jul;8854,41690
1997 Aug;8588,95435
1997 Sep;9051,62250
1997 Oct;9041,13350
1997 Nov;8350,82640
1997 Dec;7939,32920
1998 Jan;8101,12090
1998 Feb;8469,56830
1998 Mar;9014,63150
1998 Apr;8657,40140
1998 May;8667,17530
1998 Jun;8691,01260
1998 Jul;8785,44920
1998 Aug;8791,28200
1998 Sep;8868,84120
1998 Oct;8797,02630
1998 Nov;8239,16830
1998 Dec;7652,75960
1999 Jan;7686,65790
1999 Feb;8287,47960
1999 Mar;8559,50320
1999 Apr;8616,09950
1999 May;8482,51650
1999 Jun;8524,03430
1999 Jul;8742,30720
1999 Aug;8605,98991
1999 Sep;8872,50960
1999 Oct;8849,01060
1999 Nov;8323,42060
1999 Dec;8361,69560
2000 Jan;8188,75100
2000 Feb;8650,17740
2000 Mar;8943,89600
2000 Apr;8944,31550
2000 May;8672,71702
2000 Jun;8712,03142
2000 Jul;8899,18739
2000 Aug;8707,88870
2000 Sep;8889,33810
2000 Oct;8598,63350
2000 Nov;8048,45440
2000 Dec;7913,68680
2001 Jan;8126,99640
2001 Feb;8332,72120
2001 Mar;8589,15290
2001 Apr;8655,14640
2001 May;8648,43610
2001 Jun;8752,77460
2001 Jul;8433,81670
2001 Aug;8483,93640
2001 Sep;8842,41880
2001 Oct;8916,99160
2001 Nov;7972,09550
2001 Dec;7933,48880
2002 Jan;7743,47260
2002 Feb;8594,65810
2002 Mar;8420,63370
2002 Apr;8443,82860
2002 May;8644,08410
2002 Jun;8644,67840
2002 Jul;8508,34470
2002 Aug;8500,20210
2002 Sep;8628,28230
2002 Oct;8456,56570
2002 Nov;8065,10160
2002 Dec;7974,71200
2003 Jan;8264,90260
2003 Feb;8536,34620
2003 Mar;8776,39780
2003 Apr;8693,72040
2003 May;8567,49920
2003 Jun;8631,79570
2003 Jul;8234,02100
2003 Aug;8728,38880
2003 Sep;8618,82820
2003 Oct;8793,27430
2003 Nov;8253,92190
2003 Dec;7997,84340
2004 Jan;8257,75360
2004 Feb;8702,49450
2004 Mar;9060,86010
2004 Apr;8730,02940
2004 May;8656,12110
2004 Jun;8609,17250
2004 Jul;8756,69880
2004 Aug;8296,51580
2004 Sep;8623,20270
2004 Oct;8488,08590
2004 Nov;8120,96480
2004 Dec;8356,59120
2005 Jan;8233,07740
2005 Feb;8763,76800
2005 Mar;8912,31400
2005 Apr;8673,78122
2005 May;8530,43015
2005 Jun;8690,63750
2005 Jul;9146,12730
2005 Aug;8986,52110
2005 Sep;9119,16040
2005 Oct;9429,87590
2005 Nov;8473,07470
2005 Dec;8111,54900
2006 Jan;8367,14260
2006 Feb;8569,87290
2006 Mar;8512,76340
2006 Apr;8412,68030
2006 May;8590,40690
2006 Jun;8502,24490
2006 Jul;8210,26890
2006 Aug;8238,92320
2006 Sep;8678,04740
2006 Oct;8814,56270
2006 Nov;8267,56200
2006 Dec;8198,41650
2007 Jan;7651,17230
2007 Feb;8516,06220
2007 Mar;8736,75990
2007 Apr;8657,29910
2007 May;8547,96250
2007 Jun;8341,66960
2007 Jul;8557,63240
