index;value
5102;6615,62
5103;6653,12
5104;6653,12
5105;6684,38
5106;6634,38
5107;6646,88
5108;6628,12
5109;6603,12
5110;6643,75
5111;6631,25
5112;6646,88
5113;6637,50
5114;6675,00
5115;6656,25
5116;6653,12
5117;6740,62
5118;6768,75
5119;6740,62
5120;6728,12
5121;6734,38
5122;6712,50
5123;6715,62
5124;6712,50
5125;6693,75
5126;6703,12
5127;6706,25
5128;6684,38
5129;6675,00
5130;6687,50
5131;6725,00
5132;6693,75
5133;6653,12
5134;6625,00
5135;6615,62
5136;6593,75
5137;6553,12
5138;6518,75
5139;6534,38
5140;6540,62
5141;6534,38
5142;6478,12
5143;6503,12
5144;6490,62
5145;6418,75
5146;6459,38
5147;6440,62
5148;6431,25
5149;6487,50
5150;6493,75
5151;6531,25
5152;6509,38
5153;6478,12
5154;6425,00
5155;6409,38
5156;6396,88
5157;6393,75
5158;6368,75
5159;6375,00
5160;6371,88
5161;6340,62
5162;6293,75
5163;6315,62
5164;6312,50
5165;6303,12
5166;6296,88
5167;6325,00
5168;6315,62
5169;6337,50
5170;6359,38
5171;6287,50
5172;6296,88
5173;6268,75
5174;6243,75
5175;6253,12
5176;6315,62
5177;6343,75
5178;6318,75
5179;6331,25
5180;6378,12
5181;6318,75
5182;6287,50
5183;6306,25
5184;6250,00
5185;6225,00
5186;6225,00
5187;6256,25
5188;6256,25
5189;6268,75
5190;6209,38
5191;6184,38
5192;6181,25
5193;6162,50
5194;6134,38
5195;6071,88
5196;6034,38
5197;6078,12
5198;6015,62
5199;6034,38
5200;5993,75
5201;5950,00
5202;5959,38
5203;6003,12
5204;5931,25
5205;5968,75
5206;5978,12
5207;5950,00
5208;5940,62
5209;5828,12
5210;5818,75
5211;5768,75
5212;5718,75
5213;5750,00
5214;5878,12
5215;5946,88
5216;5940,62
5217;5887,50
5218;5853,12
5219;5878,12
5220;5828,12
5221;5843,75
5222;5912,50
5223;5943,75
5224;6031,25
5225;6021,88
5226;5975,00
5227;5850,00
5228;5818,75
5229;5793,75
5230;5803,12
5231;5771,88
5232;5762,50
5233;5746,88
5234;5712,50
5235;5718,75
5236;5793,75
5237;5796,88
5238;5784,38
5239;5931,25
5240;5925,00
5241;5918,75
5242;6031,25
5243;6087,50
5244;6078,12
5245;6040,62
5246;6037,50
5247;6050,00
5248;5975,00
5249;6015,62
5250;6025,00
5251;6175,00
5252;6209,38
5253;6175,00
5254;6125,00
5255;6190,62
5256;6225,00
5257;6265,62
5258;6343,75
5259;6265,62
5260;6287,50
5261;6293,75
5262;6334,38
5263;6287,50
5264;6237,50
5265;6221,88
5266;6187,50
5267;6225,00
5268;6250,00
5269;6284,38
5270;6331,25
5271;6284,38
5272;6278,12
5273;6293,75
5274;6228,12
5275;6253,12
5276;6237,50
5277;6256,25
5278;6281,25
5279;6243,75
5280;6215,62
5281;6306,25
5282;6337,50
5283;6375,00
5284;6406,25
5285;6409,38
5286;6465,62
5287;6478,12
5288;6500,00
5289;6509,38
5290;6587,50
5291;6578,12
5292;6500,00
5293;6465,62
5294;6425,00
5295;6462,50
5296;6559,38
5297;6453,12
5298;6421,88
5299;6428,12
5300;6406,25
5301;6421,88
5302;6493,75
5303;6503,12
5304;6493,75
5305;6481,25
5306;6506,25
5307;6518,75
5308;6475,00
5309;6471,88
5310;6509,38
5311;6615,62
5312;6700,00
5313;6728,12
5314;6737,50
5315;6721,88
5316;6696,88
5317;6665,62
5318;6681,25
5319;6775,00
5320;6737,50
5321;6809,38
5322;6793,75
5323;6834,38
5324;6828,12
5325;6740,62
5326;6671,88
5327;6731,25
5328;6725,00
5329;6678,12
5330;6662,50
5331;6706,25
5332;6709,38
5333;6743,75
5334;6778,12
5335;6856,25
5336;6965,62
5337;6956,25
5338;6978,12
5339;6915,62
5340;6890,62
5341;6831,25
