index;value
1990 Jan;3370
1990 Feb;3230
1990 Mar;3200
1990 Apr;3250
1990 May;3250
1990 Jun;3290
1990 Jul;3310
1990 Aug;3340
1990 Sep;3410
1990 Oct;3450
1990 Nov;3650
1990 Dec;3850
1991 Jan;3460
1991 Feb;3220
1991 Mar;3190
1991 Apr;3180
1991 May;3180
1991 Jun;3210
1991 Jul;3210
1991 Aug;3270
1991 Sep;3310
1991 Oct;3300
1991 Nov;3580
1991 Dec;3840
1992 Jan;3490
1992 Feb;3320
1992 Mar;3290
1992 Apr;3320
1992 May;3330
1992 Jun;3370
1992 Jul;3350
1992 Aug;3390
1992 Sep;3430
1992 Oct;3560
1992 Nov;3780
1992 Dec;4060
1993 Jan;3630
1993 Feb;3430
1993 Mar;3420
1993 Apr;3440
1993 May;3460
1993 Jun;3440
1993 Jul;3470
1993 Aug;3490
1993 Sep;3580
1993 Oct;3660
1993 Nov;3900
1993 Dec;4150
1994 Jan;3700
1994 Feb;3520
1994 Mar;3520
1994 Apr;3580
1994 May;3610
1994 Jun;3620
1994 Jul;3600
1994 Aug;3690
1994 Sep;3770
1994 Oct;3900
1994 Nov;4210
1994 Dec;4570
1995 Jan;4110
1995 Feb;3860
1995 Mar;3780
1995 Apr;3820
1995 May;3860
1995 Jun;3880
1995 Jul;3840
1995 Aug;3950
1995 Sep;4000
1995 Oct;4080
1995 Nov;4410
1995 Dec;4710
1996 Jan;4170
1996 Feb;3890
1996 Mar;3860
1996 Apr;3860
1996 May;3870
1996 Jun;3860
1996 Jul;3840
1996 Aug;3950
1996 Sep;3990
1996 Oct;4010
1996 Nov;4340
1996 Dec;4650
1997 Jan;4130
1997 Feb;3920
1997 Mar;3920
1997 Apr;3890
1997 May;3910
1997 Jun;3940
1997 Jul;3870
1997 Aug;3960
1997 Sep;4030
1997 Oct;4150
1997 Nov;4450
1997 Dec;4770
1998 Jan;4270
1998 Feb;4060
1998 Mar;4010
1998 Apr;4010
1998 May;4070
1998 Jun;4060
1998 Jul;4050
1998 Aug;4110
1998 Sep;4180
1998 Oct;4280
1998 Nov;4630
1998 Dec;4930
1999 Jan;4360
1999 Feb;4170
1999 Mar;4140
1999 Apr;4100
1999 May;4090
1999 Jun;4140
1999 Jul;4130
1999 Aug;4200
1999 Sep;4270
1999 Oct;4480
1999 Nov;4800
1999 Dec;5120
2000 Jan;4520
2000 Feb;4340
2000 Mar;4270
2000 Apr;4160
2000 May;4160
2000 Jun;4200
2000 Jul;4170
2000 Aug;4280
2000 Sep;4330
2000 Oct;4390
2000 Nov;4800
2000 Dec;5070
2001 Jan;4510
2001 Feb;4230
2001 Mar;4180
2001 Apr;4170
2001 May;4160
2001 Jun;4160
2001 Jul;4110
2001 Aug;4240
2001 Sep;4290
2001 Oct;4210
2001 Nov;4460
2001 Dec;4740
2002 Jan;4320
2002 Feb;4020
2002 Mar;4010
2002 Apr;3970
2002 May;3980
2002 Jun;3980
2002 Jul;3960
2002 Aug;4030
2002 Sep;4070
2002 Oct;4090
2002 Nov;4340
2002 Dec;4650
2003 Jan;4150
2003 Feb;3870
2003 Mar;3830
2003 Apr;3770
2003 May;3710
2003 Jun;3710
2003 Jul;3680
2003 Aug;3750
2003 Sep;3770
2003 Oct;3790
2003 Nov;4030
2003 Dec;4230
2004 Jan;3890
2004 Feb;3660
2004 Mar;3610
2004 Apr;3590
2004 May;3610
2004 Jun;3590
2004 Jul;3580
2004 Aug;3690
2004 Sep;3720
2004 Oct;3710
2004 Nov;3910
2004 Dec;4110
2005 Jan;3860
2005 Feb;3620
2005 Mar;3600
2005 Apr;3630
2005 May;3750
2005 Jun;3770
2005 Jul;3820
2005 Aug;3890
2005 Sep;3900
2005 Oct;3890
2005 Nov;4150
2005 Dec;4380
2006 Jan;4100
2006 Feb;3850
2006 Mar;3790
2006 Apr;3710
2006 May;3750
2006 Jun;3720
2006 Jul;3680
2006 Aug;3780
2006 Sep;3780
2006 Oct;3810
2006 Nov;4040
2006 Dec;4200
2007 Jan;4010
2007 Feb;3760
2007 Mar;3780
2007 Apr;3760
2007 May;3840
2007 Jun;3820
2007 Jul;3880
2007 Aug;3980
2007 Sep;4020
2007 Oct;4020
2007 Nov;4290
2007 Dec;4490
2008 Jan;4280
2008 Feb;4070
2008 Mar;4060
2008 Apr;4060
2008 May;4120
2008 Jun;4170
2008 Jul;4170
2008 Aug;4350
2008 Sep;4380
2008 Oct;4450
