index;value
1993 Apr;8496,3
1993 May;8561,4
1993 Jun;8654,1
1993 Jul;8487,7
1993 Aug;8480,7
1993 Sep;8396,9
1993 Oct;8709,0
1993 Nov;8514,2
1993 Dec;8726,6
1994 Jan;8912,8
1994 Feb;8962,2
1994 Mar;8717,0
1994 Apr;8800,4
1994 May;8700,3
1994 Jun;8496,3
1994 Jul;8548,8
1994 Aug;8519,7
1994 Sep;8601,5
1994 Oct;8557,6
1994 Nov;8659,7
1994 Dec;8484,8
1995 Jan;8347,1
1995 Feb;8236,3
1995 Mar;8218,7
1995 Apr;8410,0
1995 May;8751,4
1995 Jun;8686,6
1995 Jul;8785,0
1995 Aug;9083,2
1995 Sep;9157,1
1995 Oct;9213,0
1995 Nov;9284,3
1995 Dec;9482,9
1996 Jan;9722,7
1996 Feb;9499,0
1996 Mar;9649,5
1996 Apr;10023,4
1996 May;10051,9
1996 Jun;10032,1
1996 Jul;9936,6
1996 Aug;10153,1
1996 Sep;10364,2
1996 Oct;10456,5
1996 Nov;10485,3
1996 Dec;10527,9
1997 Jan;10733,0
1997 Feb;10947,8
1997 Mar;10834,6
1997 Apr;11088,1
1997 May;11107,8
1997 Jun;11446,7
1997 Jul;11659,1
1997 Aug;11406,4
1997 Sep;11557,8
1997 Oct;11432,3
1997 Nov;11268,2
1997 Dec;11509,2
1998 Jan;11674,0
1998 Feb;11791,5
1998 Mar;11955,4
1998 Apr;11940,3
1998 May;11928,1
1998 Jun;12082,4
1998 Jul;12009,4
1998 Aug;11917,5
1998 Sep;11628,0
1998 Oct;11496,7
1998 Nov;11634,8
1998 Dec;11654,1
1999 Jan;6190,2
1999 Feb;6227,2
1999 Mar;6387,7
1999 Apr;6506,6
1999 May;6511,6
1999 Jun;6412,6
1999 Jul;6343,6
1999 Aug;6339,1
1999 Sep;6328,8
1999 Oct;6292,5
1999 Nov;6275,0
1999 Dec;6263,3
2000 Jan;6120,4
2000 Feb;6027,4
2000 Mar;6088,1
2000 Apr;6088,8
2000 May;5892,2
2000 Jun;5900,0
2000 Jul;5932,7
2000 Aug;5927,8
2000 Sep;5829,5
2000 Oct;5803,8
2000 Nov;5723,2
2000 Dec;5619,1
2001 Jan;5608,4
2001 Feb;5619,7
2001 Mar;5672,3
2001 Apr;5635,3
2001 May;5688,1
2001 Jun;5722,7
2001 Jul;5731,2
2001 Aug;5646,7
2001 Sep;5715,4
2001 Oct;5918,0
2001 Nov;5931,0
2001 Dec;5874,1
2002 Jan;5990,3
2002 Feb;6084,5
2002 Mar;6041,1
2002 Apr;6076,7
2002 May;6034,9
2002 Jun;6008,5
2002 Jul;6075,9
2002 Aug;6212,4
2002 Sep;6235,7
2002 Oct;6129,1
2002 Nov;6127,9
2002 Dec;6199,4
2003 Jan;6231,0
2003 Feb;6293,8
2003 Mar;6198,2
2003 Apr;6307,0
2003 May;6429,0
2003 Jun;6498,6
2003 Jul;6491,5
2003 Aug;6542,0
2003 Sep;6522,5
2003 Oct;6465,8
2003 Nov;6352,9
2003 Dec;6413,6
2004 Jan;6395,0
2004 Feb;6475,1
2004 Mar;6738,5
2004 Apr;6593,9
2004 May;6602,2
2004 Jun;6615,2
2004 Jul;6603,7
2004 Aug;6675,8
2004 Sep;6640,7
2004 Oct;6604,9
2004 Nov;6602,1
2004 Dec;6651,1
2005 Jan;6807,2
2005 Feb;6703,6
2005 Mar;6815,2
2005 Apr;7025,6
2005 May;7180,9
2005 Jun;7238,6
2005 Jul;7269,9
2005 Aug;7363,5
2005 Sep;7459,5
2005 Oct;7343,2
2005 Nov;7269,0
2005 Dec;7322,8
2006 Jan;7282,7
2006 Feb;7280,5
2006 Mar;7117,3
2006 Apr;7059,4
2006 May;7143,3
2006 Jun;7029,4
2006 Jul;7062,1
2006 Aug;7012,3
2006 Sep;7009,2
2006 Oct;6954,8
2006 Nov;6876,6
2006 Dec;6791,0
2007 Jan;6691,4
2007 Feb;6639,6
2007 Mar;6576,3
2007 Apr;6439,4
2007 May;6355,9
2007 Jun;6075,3
2007 Jul;6089,2
2007 Aug;5943,2
2007 Sep;5824,0
2007 Oct;5732,9
2007 Nov;5713,7
2007 Dec;5544,8
2008 Jan;5514,3
2008 Feb;5417,0
2008 Mar;5262,6
2008 Apr;5298,2
2008 May;5277,6
2008 Jun;5130,9
2008 Jul;5046,4
2008 Aug;5008,0
2008 Sep;4866,1
2008 Oct;4490,5
2008 Nov;4431,1
2008 Dec;4327,0
2009 Jan;4461,6
2009 Feb;4490,1
2009 Mar;4512,7
2009 Apr;4713,1
2009 May;4758,5
2009 Jun;4849,9
2009 Jul;5047,9
2009 Aug;5037,3
2009 Sep;5198,6
2009 Oct;5192,0
2009 Nov;5298,3
2009 Dec;5253,8
2010 Jan;5280,5
2010 Feb;5324,3
2010 Mar;5449,2
2010 Apr;5442,8
2010 May;5546,6
2010 Jun;5577,7
2010 Jul;5618,6
2010 Aug;5694,7
2010 Sep;5700,9
2010 Oct;5575,2
2010 Nov;5388,5
2010 Dec;5374,9
2011 Jan;5320,2
2011 Feb;5294,8
2011 Mar;5153,2
2011 Apr;5091,2
2011 May;5106,9
2011 Jun;5074,3
2011 Jul;5205,9
2011 Aug;5183,2
2011 Sep;5190,9
2011 Oct;5120,9
2011 Nov;4989,3
2011 Dec;5050,9
2012 Jan;5160,0
2012 Feb;5239,6
2012 Mar;5207,3
2012 Apr;5235,6
2012 May;5313,8
2012 Jun;5275,4
2012 Jul;5418,1
2012 Aug;5441,6
2012 Sep;5472,1
2012 Oct;5483,5
2012 Nov;5541,2
2012 Dec;5574,8
2013 Jan;5552,2
2013 Feb;5684,8
2013 Mar;5733,9
2013 Apr;5798,0
2013 May;5760,2
2013 Jun;5547,3
2013 Jul;5653,3
2013 Aug;5576,6
2013 Sep;5603,7
2013 Oct;5577,8
2013 Nov;5492,5
2013 Dec;5452,5
2014 Jan;5500,3
2014 Feb;5586,3
2014 Mar;5578,3
2014 Apr;5632,5
2014 May;5686,6
2014 Jun;5709,6
2014 Jul;5743,8
2014 Aug;5835,2
2014 Sep;5898,3
2014 Oct;5996,2
2014 Nov;6138,3
2014 Dec;6258,6
2015 Jan;6490,0
2015 Feb;6638,3
2015 Mar;6644,7
2015 Apr;6636,9
2015 May;6482,6
2015 Jun;6146,1
