index;value
1987 Jan;1000
1987 Feb;1005
1987 Mar;1005
1987 Apr;1012
1987 May;1011
1987 Jun;1013
1987 Jul;1001
1987 Aug;1007
1987 Sep;1016
1987 Oct;1015
1987 Nov;1021
1987 Dec;1026
1988 Jan;1018
1988 Feb;1024
1988 Mar;1038
1988 Apr;1041
1988 May;1044
1988 Jun;1043
1988 Jul;1038
1988 Aug;1047
1988 Sep;1055
1988 Oct;1080
1988 Nov;1083
1988 Dec;1085
1989 Jan;1076
1989 Feb;1087
1989 Mar;1088
1989 Apr;1093
1989 May;1098
1989 Jun;1102
1989 Jul;1098
1989 Aug;1101
1989 Sep;1114
1989 Oct;1130
1989 Nov;1132
1989 Dec;1135
1990 Jan;1130
1990 Feb;1143
1990 Mar;1149
1990 Apr;1157
1990 May;1165
1990 Jun;1169
1990 Jul;1158
1990 Aug;1174
1990 Sep;1184
1990 Oct;1198
1990 Nov;1207
1990 Dec;1211
1991 Jan;1195
1991 Feb;1204
1991 Mar;1211
1991 Apr;1233
1991 May;1239
1991 Jun;1237
1991 Jul;1217
1991 Aug;1218
1991 Sep;1232
1991 Oct;1240
1991 Nov;1238
1991 Dec;1248
1992 Jan;1218
1992 Feb;1222
1992 Mar;1228
1992 Apr;1230
1992 May;1230
1992 Jun;1232
1992 Jul;1205
1992 Aug;1201
1992 Sep;1225
1992 Oct;1242
1992 Nov;1242
1992 Dec;1240
1993 Jan;1207
1993 Feb;1227
1993 Mar;1246
1993 Apr;1260
1993 May;1265
1993 Jun;1261
1993 Jul;1227
1993 Aug;1237
1993 Sep;1258
1993 Oct;1270
1993 Nov;1276
1993 Dec;1275
1994 Jan;1230
1994 Feb;1257
1994 Mar;1276
1994 Apr;1277
1994 May;1274
1994 Jun;1277
1994 Jul;1234
1994 Aug;1255
1994 Sep;1267
1994 Oct;1266
1994 Nov;1274
1994 Dec;1275
1995 Jan;1233
1995 Feb;1250
1995 Mar;1271
1995 Apr;1276
1995 May;1279
1995 Jun;1280
1995 Jul;1246
1995 Aug;1251
1995 Sep;1275
1995 Oct;1280
1995 Nov;1285
1995 Dec;1278
1996 Jan;1237
1996 Feb;1242
1996 Mar;1257
1996 Apr;1256
1996 May;1259
1996 Jun;1257
1996 Jul;1197
1996 Aug;1200
1996 Sep;1240
1996 Oct;1247
1996 Nov;1258
1996 Dec;1257
1997 Jan;1198
1997 Feb;1192
1997 Mar;1202
1997 Apr;1208
1997 May;1217
1997 Jun;1216
1997 Jul;1181
1997 Aug;1193
1997 Sep;1219
1997 Oct;1220
1997 Nov;1230
1997 Dec;1225
1998 Jan;1164
1998 Feb;1162
1998 Mar;1175
1998 Apr;1192
1998 May;1198
1998 Jun;1201
1998 Jul;1163
1998 Aug;1173
1998 Sep;1199
1998 Oct;1201
1998 Nov;1202
1998 Dec;1189
1999 Jan;1143
1999 Feb;1149
1999 Mar;1167
1999 Apr;1169
1999 May;1176
1999 Jun;1180
1999 Jul;1149
1999 Aug;1161
1999 Sep;1183
1999 Oct;1181
1999 Nov;1184
1999 Dec;1171
2000 Jan;1113
2000 Feb;1144
2000 Mar;1164
2000 Apr;1167
2000 May;1170
2000 Jun;1171
2000 Jul;1124
2000 Aug;1130
2000 Sep;1166
2000 Oct;1164
2000 Nov;1181
2000 Dec;1166
2001 Jan;1112
2001 Feb;1144
2001 Mar;1160
2001 Apr;1162
2001 May;1159
2001 Jun;1160
2001 Jul;1114
2001 Aug;1138
2001 Sep;1160
2001 Oct;1165
2001 Nov;1162
2001 Dec;1153
2002 Jan;1112
2002 Feb;1130
2002 Mar;1142
2002 Apr;1141
2002 May;1143
2002 Jun;1137
2002 Jul;1109
2002 Aug;1105
2002 Sep;1141
2002 Oct;1142
2002 Nov;1142
2002 Dec;1125
2003 Jan;1099
2003 Feb;1121
2003 Mar;1135
2003 Apr;1132
2003 May;1138
2003 Jun;1133
2003 Jul;1106
2003 Aug;1122
2003 Sep;1157
2003 Oct;1157
2003 Nov;1153
2003 Dec;1139
2004 Jan;1121
2004 Feb;1129
2004 Mar;1141
2004 Apr;1144
2004 May;1144
2004 Jun;1143
2004 Jul;1109
2004 Aug;1116
2004 Sep;1136
2004 Oct;1143
2004 Nov;1145
2004 Dec;1129
2005 Jan;1105
2005 Feb;1118
2005 Mar;1122
2005 Apr;1117
2005 May;1109
2005 Jun;1109
2005 Jul;1087
2005 Aug;1096
2005 Sep;1114
2005 Oct;1108
2005 Nov;1108
2005 Dec;1091
2006 Jan;1068
2006 Feb;1081
2006 Mar;1087
2006 Apr;1088
2006 May;1097
2006 Jun;1093
2006 Jul;1075
2006 Aug;1083
2006 Sep;1103
2006 Oct;1103
2006 Nov;1104
2006 Dec;1083
2007 Jan;1068
2007 Feb;1083
2007 Mar;1092
2007 Apr;1105
2007 May;1118
2007 Jun;1117
2007 Jul;1094
2007 Aug;1103
2007 Sep;1107
2007 Oct;1111
2007 Nov;1108
2007 Dec;1099
2008 Jan;1059
2008 Feb;1085
2008 Mar;1094
2008 Apr;1104
2008 May;1111
2008 Jun;1106
2008 Jul;1099
2008 Aug;1105
2008 Sep;1110
2008 Oct;1108
2008 Nov;1103
2008 Dec;1053
2009 Jan;1027
2009 Feb;1068
2009 Mar;1084
2009 Apr;1094
2009 May;1100
2009 Jun;1095
2009 Jul;1085
2009 Aug;1102
2009 Sep;1128
2009 Oct;1134
2009 Nov;1123
2009 Dec;1110
2010 Jan;1074
2010 Feb;1114
2010 Mar;1132
2010 Apr;1150
2010 May;1155
2010 Jun;1147
2010 Jul;1110
2010 Aug;1136
2010 Sep;1164
2010 Oct;1152
2010 Nov;1165
2010 Dec;1145
2011 Jan;1094
2011 Feb;1140
2011 Mar;1153
2011 Apr;1166
2011 May;1178
2011 Jun;1154
2011 Jul;1136
2011 Aug;1167
2011 Sep;1187
2011 Oct;1185
2011 Nov;1195
2011 Dec;1180
2012 Jan;1146
2012 Feb;1173
2012 Mar;1200
2012 Apr;1213
2012 May;1216
2012 Jun;1199
2012 Jul;1200
2012 Aug;1205
2012 Sep;1231
2012 Oct;1235
2012 Nov;1230
2012 Dec;1220
2013 Jan;1192
2013 Feb;1225
2013 Mar;1246
2013 Apr;1244
2013 May;1257
2013 Jun;1255
2013 Jul;1235
2013 Aug;1250
2013 Sep;1277
2013 Oct;1284
2013 Nov;1297
2013 Dec;1276
2014 Jan;1239
2014 Feb;1262
2014 Mar;1290
2014 Apr;1321
2014 May;1324
2014 Jun;1332
2014 Jul;1312
2014 Aug;1306
2014 Sep;1332
2014 Oct;1337
2014 Nov;1338
2014 Dec;1330
2015 Jan;1303
2015 Feb;1343
2015 Mar;1371
2015 Apr;1374
2015 May;1380
2015 Jun;1380
2015 Jul;1345
2015 Aug;1361
2015 Sep;1382
2015 Oct;1383
2015 Nov;1388
2015 Dec;1373
2016 Jan;1362
2016 Feb;1398
