index;value
1998 Oct;1047,11066
1998 Nov;1220,87663
1998 Dec;1145,87170
1999 Jan;1283,56533
1999 Feb;1255,90107
1999 Mar;1153,96900
1999 Apr;1089,19525
1999 May;1034,88236
1999 Jun;980,22285
1999 Jul;956,41798
1999 Aug;1121,32956
1999 Sep;1234,73285
1999 Oct;1018,99260
1999 Nov;911,58555
1999 Dec;1102,00798
2000 Jan;1164,75833
2000 Feb;1106,53121
2000 Mar;1071,90149
2000 Apr;936,34266
2000 May;929,18898
2000 Jun;960,39638
2000 Jul;912,89040
2000 Aug;941,43034
2000 Sep;962,54215
2000 Oct;939,16743
2000 Nov;986,33642
2000 Dec;1041,49072
2001 Jan;1136,01082
2001 Feb;1176,70149
2001 Mar;1032,72846
2001 Apr;1025,14809
2001 May;1051,50301
2001 Jun;1101,08081
2001 Jul;1044,75124
2001 Aug;1023,96561
2001 Sep;1157,28128
2001 Oct;1101,41190
2001 Nov;1160,38652
2001 Dec;1061,32899
2002 Jan;1240,91165
2002 Feb;1241,56358
2002 Mar;1229,74609
2002 Apr;1140,40351
2002 May;1119,17630
2002 Jun;1099,65236
2002 Jul;993,08314
2002 Aug;988,57150
2002 Sep;1105,87060
2002 Oct;923,12420
2002 Nov;1024,60580
2002 Dec;1125,46310
2003 Jan;1204,40000
2003 Feb;1188,95084
2003 Mar;1043,82560
2003 Apr;1095,82180
2003 May;1102,37520
2003 Jun;1092,83210
2003 Jul;1044,59490
2003 Aug;902,89730
2003 Sep;988,03460
2003 Oct;938,15140
2003 Nov;910,96140
2003 Dec;927,84560
2004 Jan;1005,60970
2004 Feb;1069,57890
2004 Mar;996,53610
2004 Apr;938,89430
2004 May;955,45960
2004 Jun;964,91040
2004 Jul;897,76130
2004 Aug;889,78970
2004 Sep;999,63090
2004 Oct;847,25930
2004 Nov;936,25280
2004 Dec;887,60216
2005 Jan;1003,24290
2005 Feb;1041,54090
2005 Mar;970,44390
2005 Apr;936,56420
2005 May;952,33200
2005 Jun;916,42571
2005 Jul;807,87180
2005 Aug;893,32140
2005 Sep;1071,73050
2005 Oct;957,30550
2005 Nov;955,43880
2005 Dec;1013,88840
2006 Jan;1178,41090
2006 Feb;1136,18470
2006 Mar;959,02390
2006 Apr;998,33170
2006 May;1022,05220
2006 Jun;988,81150
2006 Jul;902,85750
2006 Aug;932,44950
2006 Sep;1052,96930
2006 Oct;906,30890
2006 Nov;881,65330
2006 Dec;798,65780
2007 Jan;931,97400
2007 Feb;1028,00060
2007 Mar;847,63270
2007 Apr;842,23299
2007 May;825,65230
2007 Jun;819,08220
2007 Jul;743,25430
2007 Aug;751,94220
2007 Sep;842,59776
2007 Oct;751,57956
2007 Nov;848,90706
2007 Dec;866,27920
2008 Jan;943,62622
2008 Feb;845,22100
2008 Mar;823,69980
2008 Apr;905,22520
2008 May;926,54280
2008 Jun;850,23160
2008 Jul;785,64260
2008 Aug;844,76000
2008 Sep;876,85380
2008 Oct;940,88080
2008 Nov;863,30490
2008 Dec;1045,38730
2009 Jan;1220,94350
2009 Feb;1263,32890
2009 Mar;1300,60990
2009 Apr;1216,53140
2009 May;1378,44660
2009 Jun;1263,48000
2009 Jul;1091,46840
2009 Aug;1102,68080
2009 Sep;1083,35130
2009 Oct;1181,69840
2009 Nov;1194,39040
2009 Dec;1225,91210
2010 Jan;1260,46070
2010 Feb;1128,13812
2010 Mar;1140,46370
2010 Apr;1131,37410
2010 May;1058,78590
2010 Jun;1050,72370
2010 Jul;1009,39230
2010 Aug;866,52620
2010 Sep;983,28470
2010 Oct;1015,18310
2010 Nov;896,06160
2010 Dec;781,17610
2011 Jan;964,42120
2011 Feb;1010,71720
2011 Mar;929,11460
2011 Apr;950,09850
2011 May;876,36650
2011 Jun;977,42750
2011 Jul;932,06640
2011 Aug;1032,38760
2011 Sep;1094,89830
2011 Oct;1014,83720
2011 Nov;945,96820
2011 Dec;990,58550
2012 Jan;1049,07850
2012 Feb;1052,13654
2012 Mar;1004,21090
2012 Apr;996,45180
2012 May;969,67460
2012 Jun;1032,95340
2012 Jul;1070,08150
2012 Aug;943,09990
2012 Sep;1207,15840
2012 Oct;1020,68170
2012 Nov;1058,97323
2012 Dec;1004,97929
2013 Jan;1123,29382
2013 Feb;1201,61230
2013 Mar;1186,98340
2013 Apr;1077,12350
2013 May;1170,19510
2013 Jun;1051,49530
2013 Jul;1041,58830
2013 Aug;1148,94400
2013 Sep;1182,74120
2013 Oct;1179,64600
2013 Nov;1194,45950
2013 Dec;1202,04690
2014 Jan;1240,02100
2014 Feb;1195,54050
2014 Mar;998,22210
2014 Apr;1040,54700
2014 May;1202,78240
2014 Jun;1177,55620
2014 Jul;1125,91870
2014 Aug;1118,99610
2014 Sep;1168,12560
2014 Oct;1120,28750
2014 Nov;1253,79840
2014 Dec;1190,62850
2015 Jan;1462,17090
2015 Feb;1334,52200
2015 Mar;1267,63090
2015 Apr;1136,35180
2015 May;1121,83490
2015 Jun;1102,82530
2015 Jul;1101,31260
