index;value
1990 Jan;4700
1990 Feb;4753
1990 Mar;4821
1990 Apr;4928
1990 May;5049
1990 Jun;5280
1990 Jul;4778
1990 Aug;4783
1990 Sep;4824
1990 Oct;4960
1990 Nov;4882
1990 Dec;4887
1991 Jan;4798
1991 Feb;4933
1991 Mar;4944
1991 Apr;4976
1991 May;5082
1991 Jun;5149
1991 Jul;4847
1991 Aug;4621
1991 Sep;4767
1991 Oct;4855
1991 Nov;4853
1991 Dec;4818
1992 Jan;4752
1992 Feb;4768
1992 Mar;4775
1992 Apr;4851
1992 May;4906
1992 Jun;5042
1992 Jul;4861
1992 Aug;4848
1992 Sep;4848
1992 Oct;4865
1992 Nov;4767
1992 Dec;4786
1993 Jan;4792
1993 Feb;4781
1993 Mar;4876
1993 Apr;4787
1993 May;5053
1993 Jun;5231
1993 Jul;5222
1993 Aug;5197
1993 Sep;5066
1993 Oct;5216
1993 Nov;5140
1993 Dec;5216
1994 Jan;5116
1994 Feb;5134
1994 Mar;5124
1994 Apr;5262
1994 May;5408
1994 Jun;5639
1994 Jul;5388
1994 Aug;5469
1994 Sep;5322
1994 Oct;5436
1994 Nov;5431
1994 Dec;5353
1995 Jan;5339
1995 Feb;5336
1995 Mar;5415
1995 Apr;5404
1995 May;5500
1995 Jun;5723
1995 Jul;5481
1995 Aug;5486
1995 Sep;5366
1995 Oct;5505
1995 Nov;5434
1995 Dec;5382
1996 Jan;5389
1996 Feb;5443
1996 Mar;5652
1996 Apr;5621
1996 May;5723
1996 Jun;5843
1996 Jul;5226
1996 Aug;5512
1996 Sep;5638
1996 Oct;5785
1996 Nov;5697
1996 Dec;5621
1997 Jan;6119
1997 Feb;6113
1997 Mar;6174
1997 Apr;6117
1997 May;6226
1997 Jun;6322
1997 Jul;6194
1997 Aug;6103
1997 Sep;6249
1997 Oct;6141
1997 Nov;6007
1997 Dec;6015
1998 Jan;5888
1998 Feb;5833
1998 Mar;5861
1998 Apr;5933
1998 May;5935
1998 Jun;6030
1998 Jul;5813
1998 Aug;5570
1998 Sep;5443
1998 Oct;5573
1998 Nov;5425
1998 Dec;5533
1999 Jan;5522
1999 Feb;5615
1999 Mar;5693
1999 Apr;5639
1999 May;5681
1999 Jun;5863
1999 Jul;5736
1999 Aug;5640
1999 Sep;5627
1999 Oct;5658
1999 Nov;5661
1999 Dec;5633
2000 Jan;5511
2000 Feb;5606
2000 Mar;5595
2000 Apr;5605
2000 May;5661
2000 Jun;5754
2000 Jul;5765
2000 Aug;5755
2000 Sep;5659
2000 Oct;5593
2000 Nov;5677
2000 Dec;5738
2001 Jan;5619
2001 Feb;5649
2001 Mar;5726
2001 Apr;5687
2001 May;5663
2001 Jun;5774
2001 Jul;5834
2001 Aug;5804
2001 Sep;5683
2001 Oct;5612
2001 Nov;5606
2001 Dec;5669
2002 Jan;5541
2002 Feb;5652
2002 Mar;5775
2002 Apr;5790
2002 May;5841
2002 Jun;5892
2002 Jul;5926
2002 Aug;5760
2002 Sep;5705
2002 Oct;5731
2002 Nov;5690
2002 Dec;5774
2003 Jan;5671
2003 Feb;5588
2003 Mar;5639
2003 Apr;5685
2003 May;5766
2003 Jun;5820
2003 Jul;5787
2003 Aug;5636
2003 Sep;5536
2003 Oct;5581
2003 Nov;5603
2003 Dec;5598
2004 Jan;5527
2004 Feb;5508
2004 Mar;5592
2004 Apr;5524
2004 May;5524
2004 Jun;5601
2004 Jul;5759
2004 Aug;5593
2004 Sep;5607
2004 Oct;5726
2004 Nov;5743
2004 Dec;5655
2005 Jan;5617
2005 Feb;5719
2005 Mar;5663
2005 Apr;5712
2005 May;5736
2005 Jun;5797
2005 Jul;5884
2005 Aug;5815
2005 Sep;5784
2005 Oct;5804
2005 Nov;5832
2005 Dec;5774
2006 Jan;5686
2006 Feb;5701
2006 Mar;5713
2006 Apr;5806
2006 May;5789
2006 Jun;5947
2006 Jul;6022
2006 Aug;5854
2006 Sep;5763
2006 Oct;5767
2006 Nov;5759
2006 Dec;5820
2007 Jan;5806
2007 Feb;5694
2007 Mar;5629
2007 Apr;5657
2007 May;5665
2007 Jun;5742
2007 Jul;5865
2007 Aug;5699
2007 Sep;5611
2007 Oct;5554
2007 Nov;5688
2007 Dec;5570
2008 Jan;5532
2008 Feb;5501
2008 Mar;5438
2008 Apr;5464
2008 May;5544
2008 Jun;5604
2008 Jul;5657
2008 Aug;5609
2008 Sep;5465
2008 Oct;5495
2008 Nov;5500
2008 Dec;5503
2009 Jan;5387
2009 Feb;5457
2009 Mar;5324
2009 Apr;5469
2009 May;5487
2009 Jun;5608
2009 Jul;5724
2009 Aug;5493
2009 Sep;5422
2009 Oct;5412
2009 Nov;5441
2009 Dec;5468
2010 Jan;5136
2010 Feb;5173
2010 Mar;5169
2010 Apr;5190
2010 May;5218
2010 Jun;5243
2010 Jul;5323
2010 Aug;5246
2010 Sep;5170
2010 Oct;5265
2010 Nov;5136
2010 Dec;5163
2011 Jan;5156
2011 Feb;5141
2011 Mar;5167
2011 Apr;5131
2011 May;5159
2011 Jun;5163
2011 Jul;5135
2011 Aug;5117
2011 Sep;5077
2011 Oct;5201
2011 Nov;5058
2011 Dec;5188
2012 Jan;5120
2012 Feb;5152
2012 Mar;5168
2012 Apr;5150
2012 May;5199
2012 Jun;5233
2012 Jul;5257
2012 Aug;5104
2012 Sep;5041
2012 Oct;5181
2012 Nov;5103
2012 Dec;5100
2013 Jan;5065
2013 Feb;5018
2013 Mar;5021
2013 Apr;5046
2013 May;5143
2013 Jun;5109
2013 Jul;5104
2013 Aug;5072
2013 Sep;4956
2013 Oct;5083
2013 Nov;5062
2013 Dec;5119
2014 Jan;5119
2014 Feb;5088
2014 Mar;5089
2014 Apr;5054
2014 May;5113
2014 Jun;5228
2014 Jul;5120
2014 Aug;5141
2014 Sep;5171
2014 Oct;5287
2014 Nov;5304
2014 Dec;5293
2015 Jan;5273
2015 Feb;5200
2015 Mar;5221
2015 Apr;5246
2015 May;5321
2015 Jun;5404
