index;value
1987 Dec;1140,40
1988 Jan;1125,14
1988 Feb;1126,14
1988 Mar;1102,89
1988 Apr;1057,84
1988 May;1119,39
1988 Jun;1137,83
1988 Jul;1145,27
1988 Aug;1162,27
1988 Sep;1258,22
1988 Oct;1218,72
1988 Nov;1211,34
1988 Dec;1262,75
1989 Jan;1317,79
1989 Feb;1292,78
1989 Mar;1325,15
1989 Apr;1402,58
1989 May;1401,13
1989 Jun;1344,12
1989 Jul;1339,61
1989 Aug;1387,00
1989 Sep;1356,75
1989 Oct;1403,09
1989 Nov;1457,78
1989 Dec;1387,72
1990 Jan;1478,22
1990 Feb;1517,90
1990 Mar;1554,37
1990 Apr;1577,05
1990 May;1606,12
1990 Jun;1536,25
1990 Jul;1589,30
1990 Aug;1598,32
1990 Sep;1547,90
1990 Oct;1601,26
1990 Nov;1587,21
1990 Dec;1447,62
1991 Jan;1497,49
1991 Feb;1514,08
1991 Mar;1515,92
1991 Apr;1538,01
1991 May;1525,38
1991 Jun;1495,02
1991 Jul;1561,40
1991 Aug;1508,00
1991 Sep;1508,60
1991 Oct;1524,98
1991 Nov;1561,78
1991 Dec;1515,08
1992 Jan;1582,74
1992 Feb;1560,95
1992 Mar;1555,16
1992 Apr;1542,91
1992 May;1520,14
1992 Jun;1509,81
1992 Jul;1501,70
1992 Aug;1507,76
1992 Sep;1553,22
1992 Oct;1567,24
1992 Nov;1574,24
1992 Dec;1484,48
1993 Jan;1578,66
1993 Feb;1622,74
1993 Mar;1581,45
1993 Apr;1608,62
1993 May;1692,46
1993 Jun;1628,66
1993 Jul;1756,12
1993 Aug;1747,84
1993 Sep;1689,65
1993 Oct;1818,04
1993 Nov;1762,43
1993 Dec;1717,50
1994 Jan;1827,07
1994 Feb;1855,62
1994 Mar;1871,54
1994 Apr;1796,35
1994 May;1863,50
1994 Jun;1723,72
1994 Jul;1811,67
1994 Aug;1754,36
1994 Sep;1753,02
1994 Oct;1773,52
1994 Nov;1749,55
1994 Dec;1673,76
1995 Jan;1730,30
1995 Feb;1674,25
1995 Mar;1587,32
1995 Apr;1562,26
1995 May;1631,53
1995 Jun;1577,83
1995 Jul;1640,27
1995 Aug;1625,59
1995 Sep;1566,56
1995 Oct;1574,07
1995 Nov;1721,29
1995 Dec;1756,83
1996 Jan;1854,62
1996 Feb;1808,16
1996 Mar;1880,98
1996 Apr;1851,65
1996 May;1936,56
1996 Jun;1925,25
1996 Jul;1945,22
1996 Aug;1857,05
1996 Sep;2018,75
1996 Oct;2050,12
1996 Nov;2170,12
1996 Dec;2248,72
1997 Jan;2555,73
1997 Feb;2598,42
1997 Mar;2671,42
1997 Apr;2683,69
1997 May;2531,91
1997 Jun;2593,58
1997 Jul;2768,08
1997 Aug;2642,84
1997 Sep;2874,79
1997 Oct;2811,63
1997 Nov;2764,05
1997 Dec;2864,41
1998 Jan;2977,05
1998 Feb;2960,94
1998 Mar;3134,53
1998 Apr;3083,69
1998 May;3041,72
1998 Jun;4378,92
1998 Jul;4058,51
1998 Aug;4167,72
1998 Sep;4037,36
1998 Oct;3846,67
1998 Nov;4864,52
1998 Dec;3953,40
1999 Jan;4157,87
1999 Feb;4333,02
1999 Mar;4610,59
1999 Apr;4551,26
1999 May;4600,30
1999 Jun;4472,76
1999 Jul;4401,68
1999 Aug;4436,28
1999 Sep;4864,05
1999 Oct;4696,44
1999 Nov;5278,51
1999 Dec;4899,96
2000 Jan;5589,10
2000 Feb;6095,94
2000 Mar;6643,19
2000 Apr;6539,64
2000 May;6368,62
2000 Jun;5789,68
2000 Jul;5715,68
2000 Aug;5819,79
2000 Sep;6241,42
2000 Oct;6548,02
2000 Nov;5547,46
2000 Dec;4668,99
2001 Jan;4696,09
2001 Feb;4654,08
2001 Mar;5260,39
2001 Apr;5071,00
2001 May;4955,47
2001 Jun;5047,68
2001 Jul;4505,67
2001 Aug;4791,17
2001 Sep;4391,96
2001 Oct;4382,89
2001 Nov;4799,03
2001 Dec;4625,00
2002 Jan;4500,15
2002 Feb;4558,18
2002 Mar;4789,12
2002 Apr;4621,70
2002 May;4772,50
2002 Jun;4702,31
2002 Jul;4333,40
2002 Aug;4295,01
2002 Sep;4472,06
2002 Oct;4591,92
2002 Nov;4607,12
2002 Dec;4334,90
2003 Jan;4456,37
2003 Feb;4079,04
2003 Mar;4413,90
2003 Apr;4343,78
2003 May;4381,79
2003 Jun;4670,64
2003 Jul;4425,36
2003 Aug;4690,17
2003 Sep;4649,07
2003 Oct;5057,46
2003 Nov;5116,63
2003 Dec;5086,13
2004 Jan;5780,56
2004 Feb;6060,39
2004 Mar;5840,72
2004 Apr;5753,05
2004 May;5925,72
2004 Jun;5953,32
2004 Jul;5762,65
2004 Aug;5692,68
2004 Sep;6373,20
2004 Oct;6092,41
2004 Nov;6498,53
2004 Dec;5908,74
2005 Jan;6213,33
2005 Feb;6215,71
2005 Mar;6661,02
2005 Apr;6737,63
2005 May;6797,07
2005 Jun;6791,09
2005 Jul;6943,30
2005 Aug;6592,30
2005 Sep;6891,43
2005 Oct;6968,19
2005 Nov;7084,29
2005 Dec;6824,75
2006 Jan;7111,90
2006 Feb;7495,04
2006 Mar;7336,91
2006 Apr;7687,03
2006 May;7619,77
2006 Jun;7806,88
2006 Jul;7585,54
2006 Aug;7390,79
2006 Sep;7895,54
2006 Oct;8141,30
2006 Nov;7769,01
2006 Dec;7921,73
2007 Jan;8344,63
2007 Feb;8519,59
2007 Mar;9066,06
2007 Apr;9400,57
2007 May;9137,40
2007 Jun;9190,75
2007 Jul;9574,13
2007 Aug;9295,12
2007 Sep;8693,18
2007 Oct;9185,45
2007 Nov;8908,78
2007 Dec;7766,90
2008 Jan;8249,13
2008 Feb;8073,53
2008 Mar;7813,41
2008 Apr;8156,44
2008 May;7775,48
2008 Jun;7440,32
2008 Jul;7561,76
2008 Aug;7692,93
2008 Sep;7289,02
2008 Oct;6974,28
2008 Nov;7143,29
2008 Dec;6047,26
2009 Jan;6273,99
2009 Feb;5702,93
2009 Mar;5355,75
2009 Apr;5424,72
2009 May;4979,69
2009 Jun;4717,50
2009 Jul;4579,60
2009 Aug;4245,97
2009 Sep;4070,38
2009 Oct;4036,19
2009 Nov;4137,27
2009 Dec;4045,05
2010 Jan;4362,60
2010 Feb;4547,44
2010 Mar;4348,89
2010 Apr;4565,30
2010 May;4808,97
2010 Jun;4353,58
2010 Jul;4335,10
2010 Aug;4146,44
2010 Sep;4240,09
2010 Oct;4193,71
2010 Nov;4400,47
2010 Dec;4058,37
2011 Jan;4204,65
2011 Feb;4219,32
2011 Mar;4044,65
2011 Apr;4137,20
2011 May;3939,99
2011 Jun;3824,73
2011 Jul;3650,33
2011 Aug;3791,99
2011 Sep;4060,18
2011 Oct;3896,76
2011 Nov;3852,50
2011 Dec;3928,75
2012 Jan;4037,03
2012 Feb;4067,89
2012 Mar;4091,12
2012 Apr;4001,78
2012 May;4170,37
2012 Jun;4272,59
2012 Jul;4429,72
2012 Aug;4458,02
2012 Sep;4360,49
2012 Oct;4210,90
2012 Nov;3947,53
2012 Dec;3952,59
2013 Jan;3924,80
2013 Feb;3923,58
2013 Mar;4032,85
2013 Apr;3840,04
2013 May;3736,75
2013 Jun;3640,60
2013 Jul;3623,55
2013 Aug;3556,94
2013 Sep;3403,01
2013 Oct;3525,65
