index;value
1990 Jan;3300
1990 Feb;3290
1990 Mar;3330
1990 Apr;3350
1990 May;3450
1990 Jun;3510
1990 Jul;3530
1990 Aug;3530
1990 Sep;3550
1990 Oct;3490
1990 Nov;3470
1990 Dec;3490
1991 Jan;3360
1991 Feb;3340
1991 Mar;3350
1991 Apr;3330
1991 May;3400
1991 Jun;3450
1991 Jul;3420
1991 Aug;3430
1991 Sep;3380
1991 Oct;3350
1991 Nov;3340
1991 Dec;3320
1992 Jan;3210
1992 Feb;3170
1992 Mar;3200
1992 Apr;3190
1992 May;3260
1992 Jun;3310
1992 Jul;3320
1992 Aug;3310
1992 Sep;3310
1992 Oct;3280
1992 Nov;3280
1992 Dec;3310
1993 Jan;3240
1993 Feb;3240
1993 Mar;3280
1993 Apr;3390
1993 May;3430
1993 Jun;3470
1993 Jul;3470
1993 Aug;3490
1993 Sep;3470
1993 Oct;3500
1993 Nov;3490
1993 Dec;3510
1994 Jan;3360
1994 Feb;3340
1994 Mar;3400
1994 Apr;3480
1994 May;3570
1994 Jun;3610
1994 Jul;3590
1994 Aug;3600
1994 Sep;3580
1994 Oct;3570
1994 Nov;3620
1994 Dec;3630
1995 Jan;3490
1995 Feb;3480
1995 Mar;3530
1995 Apr;3580
1995 May;3650
1995 Jun;3680
1995 Jul;3660
1995 Aug;3660
1995 Sep;3670
1995 Oct;3730
1995 Nov;3750
1995 Dec;3770
1996 Jan;3590
1996 Feb;3590
1996 Mar;3650
1996 Apr;3690
1996 May;3730
1996 Jun;3780
1996 Jul;3730
1996 Aug;3770
1996 Sep;3760
1996 Oct;3760
1996 Nov;3790
1996 Dec;3840
1997 Jan;3690
1997 Feb;3660
1997 Mar;3700
1997 Apr;3760
1997 May;3790
1997 Jun;3830
1997 Jul;3860
1997 Aug;3870
1997 Sep;3880
1997 Oct;3960
1997 Nov;3980
1997 Dec;3980
1998 Jan;3820
1998 Feb;3790
1998 Mar;3840
1998 Apr;3880
1998 May;3910
1998 Jun;3940
1998 Jul;3950
1998 Aug;3930
1998 Sep;3920
1998 Oct;3960
1998 Nov;4000
1998 Dec;4010
1999 Jan;3830
1999 Feb;3830
1999 Mar;3860
1999 Apr;3940
1999 May;3950
1999 Jun;4010
1999 Jul;4030
1999 Aug;4010
1999 Sep;4020
1999 Oct;4020
1999 Nov;4070
1999 Dec;4080
2000 Jan;3950
2000 Feb;3950
2000 Mar;4000
2000 Apr;4030
2000 May;4080
2000 Jun;4120
2000 Jul;4110
2000 Aug;4050
2000 Sep;4090
2000 Oct;4090
2000 Nov;4150
2000 Dec;4160
2001 Jan;4020
2001 Feb;4030
2001 Mar;4060
2001 Apr;4060
2001 May;4090
2001 Jun;4150
2001 Jul;4130
2001 Aug;4120
2001 Sep;4110
2001 Oct;4090
2001 Nov;4110
2001 Dec;4120
2002 Jan;4030
2002 Feb;4050
2002 Mar;4100
2002 Apr;4030
2002 May;4080
2002 Jun;4100
2002 Jul;4080
2002 Aug;4070
2002 Sep;4040
2002 Oct;4020
2002 Nov;4050
2002 Dec;4060
2003 Jan;3880
2003 Feb;3900
2003 Mar;3930
2003 Apr;4050
2003 May;4110
2003 Jun;4170
2003 Jul;4200
2003 Aug;4180
2003 Sep;4180
2003 Oct;4210
2003 Nov;4250
2003 Dec;4260
2004 Jan;4110
2004 Feb;4130
2004 Mar;4170
2004 Apr;4220
2004 May;4290
2004 Jun;4330
2004 Jul;4360
2004 Aug;4380
2004 Sep;4400
2004 Oct;4400
2004 Nov;4430
2004 Dec;4460
2005 Jan;4300
2005 Feb;4320
2005 Mar;4370
2005 Apr;4410
2005 May;4450
2005 Jun;4480
2005 Jul;4480
2005 Aug;4530
2005 Sep;4510
2005 Oct;4520
2005 Nov;4580
2005 Dec;4590
2006 Jan;4460
2006 Feb;4490
2006 Mar;4540
2006 Apr;4520
2006 May;4540
2006 Jun;4580
2006 Jul;4570
2006 Aug;4570
2006 Sep;4570
2006 Oct;4550
2006 Nov;4580
2006 Dec;4590
2007 Jan;4440
2007 Feb;4430
2007 Mar;4500
2007 Apr;4540
2007 May;4560
2007 Jun;4600
2007 Jul;4550
2007 Aug;4560
2007 Sep;4550
2007 Oct;4560
2007 Nov;4550
2007 Dec;4570
2008 Jan;4420
2008 Feb;4420
2008 Mar;4450
2008 Apr;4480
2008 May;4500
2008 Jun;4510
2008 Jul;4440
2008 Aug;4440
2008 Sep;4420
2008 Oct;4400
2008 Nov;4390
2008 Dec;4390
2009 Jan;4190
2009 Feb;4160
2009 Mar;4180
2009 Apr;4180
2009 May;4200
2009 Jun;4200
2009 Jul;4190
2009 Aug;4060
2009 Sep;4090
2009 Oct;4100
2009 Nov;4110
2009 Dec;4090
2010 Jan;3960
2010 Feb;3900
2010 Mar;3980
2010 Apr;4040
2010 May;4090
2010 Jun;4100
2010 Jul;4110
2010 Aug;4120
2010 Sep;4090
2010 Oct;4080
2010 Nov;4100
2010 Dec;4090
2011 Jan;3960
2011 Feb;3970
2011 Mar;4010
2011 Apr;4040
2011 May;4060
2011 Jun;4070
2011 Jul;4060
2011 Aug;4050
2011 Sep;4040
2011 Oct;4030
2011 Nov;4030
2011 Dec;4040
2012 Jan;4000
2012 Feb;4010
2012 Mar;4070
2012 Apr;4070
2012 May;4100
2012 Jun;4130
2012 Jul;4130
2012 Aug;4110
2012 Sep;4070
2012 Oct;4080
2012 Nov;4090
2012 Dec;4110
2013 Jan;3960
2013 Feb;3970
2013 Mar;4010
2013 Apr;4070
2013 May;4110
2013 Jun;4110
