index;value
1939 Jan;402,5
1939 Feb;408,6
1939 Mar;413,1
1939 Apr;397,7
1939 May;379,3
1939 Jun;369,9
1939 Jul;362,2
1939 Aug;359,0
1939 Sep;367,5
1939 Oct;388,5
1939 Nov;406,8
1939 Dec;430,9
1940 Jan;427,7
1940 Feb;436,5
1940 Mar;437,0
1940 Apr;418,7
1940 May;401,6
1940 Jun;389,9
1940 Jul;385,1
1940 Aug;394,7
1940 Sep;410,1
1940 Oct;432,8
1940 Nov;466,4
1940 Dec;493,0
1941 Jan;495,2
1941 Feb;500,0
1941 Mar;487,2
1941 Apr;473,2
1941 May;456,3
1941 Jun;443,9
1941 Jul;445,1
1941 Aug;451,7
1941 Sep;460,8
1941 Oct;471,1
1941 Nov;492,1
1941 Dec;518,9
1942 Jan;517,7
1942 Feb;508,3
1942 Mar;505,6
1942 Apr;502,8
1942 May;499,7
1942 Jun;501,0
1942 Jul;502,3
1942 Aug;511,9
1942 Sep;517,1
1942 Oct;528,1
1942 Nov;541,5
1942 Dec;565,6
1943 Jan;563,8
1943 Feb;574,8
1943 Mar;583,3
1943 Apr;588,3
1943 May;588,1
1943 Jun;586,9
1943 Jul;583,5
1943 Aug;579,1
1943 Sep;576,9
1943 Oct;580,0
1943 Nov;590,3
1943 Dec;602,3
1944 Jan;601,6
1944 Feb;606,2
1944 Mar;605,6
1944 Apr;597,6
1944 May;583,0
1944 Jun;574,3
1944 Jul;561,9
1944 Aug;553,7
1944 Sep;556,8
1944 Oct;565,9
1944 Nov;582,5
1944 Dec;601,5
1945 Jan;595,3
1945 Feb;592,7
1945 Mar;590,0
1945 Apr;574,4
1945 May;562,1
1945 Jun;555,9
1945 Jul;542,0
1945 Aug;543,1
1945 Sep;530,6
1945 Oct;530,0
1945 Nov;549,1
1945 Dec;581,9
1946 Jan;596,5
1946 Feb;601,9
1946 Mar;600,7
1946 Apr;592,5
1946 May;571,3
1946 Jun;561,6
1946 Jul;556,1
1946 Aug;564,1
1946 Sep;578,5
1946 Oct;600,5
1946 Nov;632,9
1946 Dec;663,9
1947 Jan;678,7
1947 Feb;676,8
1947 Mar;672,9
1947 Apr;642,7
1947 May;621,2
1947 Jun;611,5
1947 Jul;593,4
1947 Aug;597,4
1947 Sep;609,5
1947 Oct;634,3
1947 Nov;661,3
1947 Dec;697,0
1948 Jan;705,8
1948 Feb;702,3
1948 Mar;693,0
1948 Apr;672,6
1948 May;639,9
1948 Jun;627,6
1948 Jul;612,1
1948 Aug;612,2
1948 Sep;625,9
1948 Oct;641,6
1948 Nov;665,4
1948 Dec;696,1
1949 Jan;703,0
1949 Feb;703,4
1949 Mar;700,7
1949 Apr;676,9
1949 May;637,8
1949 Jun;619,0
1949 Jul;603,8
1949 Aug;609,0
1949 Sep;621,8
1949 Oct;639,9
1949 Nov;664,8
1949 Dec;707,3
1950 Jan;711,1
1950 Feb;718,6
1950 Mar;717,7
1950 Apr;710,0
1950 May;682,3
1950 Jun;674,5
1950 Jul;662,4
1950 Aug;677,4
1950 Sep;689,1
1950 Oct;704,9
1950 Nov;730,8
1950 Dec;774,2
1951 Jan;778,5
1951 Feb;789,6
1951 Mar;790,3
1951 Apr;771,4
1951 May;741,1
1951 Jun;730,2
1951 Jul;713,6
1951 Aug;719,0
1951 Sep;728,8
1951 Oct;749,3
1951 Nov;779,9
1951 Dec;824,9
1952 Jan;829,5
1952 Feb;837,8
1952 Mar;838,1
1952 Apr;822,1
1952 May;788,7
1952 Jun;778,7
1952 Jul;763,3
1952 Aug;766,8
1952 Sep;778,5
1952 Oct;798,5
1952 Nov;828,0
1952 Dec;875,7
1953 Jan;883,1
1953 Feb;886,9
1953 Mar;880,9
1953 Apr;863,2
1953 May;831,3
1953 Jun;816,7
1953 Jul;800,0
1953 Aug;804,5
1953 Sep;813,4
1953 Oct;834,0
1953 Nov;867,6
1953 Dec;904,5
1954 Jan;909,2
1954 Feb;913,3
1954 Mar;907,4
1954 Apr;900,9
1954 May;865,2
1954 Jun;845,1
1954 Jul;832,5
1954 Aug;839,6
1954 Sep;851,8
1954 Oct;870,1
1954 Nov;905,3
1954 Dec;952,1
1955 Jan;961,1
1955 Feb;973,5
1955 Mar;980,2
1955 Apr;968,2
1955 May;940,9
1955 Jun;932,7
1955 Jul;919,9
1955 Aug;931,6
1955 Sep;947,5
1955 Oct;972,2
1955 Nov;1008,4
1955 Dec;1055,3
1956 Jan;1060,2
1956 Feb;1071,2
1956 Mar;1075,5
1956 Apr;1059,7
1956 May;1037,5
1956 Jun;1027,3
1956 Jul;1013,2
1956 Aug;1022,1
1956 Sep;1034,8
1956 Oct;1063,0
1956 Nov;1102,5
1956 Dec;1153,6
1957 Jan;1161,2
1957 Feb;1172,1
1957 Mar;1174,1
1957 Apr;1161,7
1957 May;1134,6
1957 Jun;1123,0
1957 Jul;1109,9
1957 Aug;1113,6
1957 Sep;1129,7
1957 Oct;1148,0
1957 Nov;1183,0
1957 Dec;1221,6
1958 Jan;1212,1
1958 Feb;1206,2
1958 Mar;1194,6
1958 Apr;1179,8
1958 May;1157,6
1958 Jun;1147,5
1958 Jul;1138,4
1958 Aug;1148,6
1958 Sep;1169,1
1958 Oct;1191,5
1958 Nov;1222,8
1958 Dec;1258,4
1959 Jan;1262,7
1959 Feb;1274,8
1959 Mar;1281,1
1959 Apr;1276,0
1959 May;1255,8
1959 Jun;1246,0
1959 Jul;1233,1
1959 Aug;1239,9
1959 Sep;1257,0
1959 Oct;1281,5
1959 Nov;1312,3
1959 Dec;1356,4
1960 Jan;1347,9
1960 Feb;1353,8
1960 Mar;1348,4
1960 Apr;1346,4
1960 May;1314,8
1960 Jun;1295,4
1960 Jul;1271,8
1960 Aug;1273,1
1960 Sep;1282,9
1960 Oct;1303,0
1960 Nov;1332,8
1960 Dec;1376,9
1961 Jan;1360,7
1961 Feb;1362,5
1961 Mar;1356,0
1961 Apr;1338,9
1961 May;1320,0
1961 Jun;1306,3
1961 Jul;1279,9
1961 Aug;1286,3
1961 Sep;1308,1
1961 Oct;1329,9
1961 Nov;1359,5
1961 Dec;1398,6
1962 Jan;1388,9
1962 Feb;1400,9
1962 Mar;1406,2
1962 Apr;1396,7
1962 May;1378,4
1962 Jun;1372,0
1962 Jul;1335,6
1962 Aug;1341,7
1962 Sep;1361,4
1962 Oct;1393,8
