index;value
1990 Jan;1780
1990 Feb;1800
1990 Mar;1820
1990 Apr;1720
1990 May;1660
1990 Jun;1620
1990 Jul;1570
1990 Aug;1570
1990 Sep;1570
1990 Oct;1640
1990 Nov;1690
1990 Dec;1750
1991 Jan;1780
1991 Feb;1800
1991 Mar;1800
1991 Apr;1810
1991 May;1750
1991 Jun;1730
1991 Jul;1670
1991 Aug;1670
1991 Sep;1720
1991 Oct;1770
1991 Nov;1840
1991 Dec;1910
1992 Jan;1930
1992 Feb;1950
1992 Mar;1970
1992 Apr;1850
1992 May;1810
1992 Jun;1770
1992 Jul;1740
1992 Aug;1750
1992 Sep;1800
1992 Oct;1870
1992 Nov;1960
1992 Dec;2030
1993 Jan;2080
1993 Feb;2100
1993 Mar;2090
1993 Apr;1940
1993 May;1880
1993 Jun;1860
1993 Jul;1800
1993 Aug;1840
1993 Sep;1850
1993 Oct;1900
1993 Nov;2060
1993 Dec;2110
1994 Jan;2170
1994 Feb;2180
1994 Mar;2190
1994 Apr;2130
1994 May;2070
1994 Jun;2040
1994 Jul;1990
1994 Aug;2020
1994 Sep;2040
1994 Oct;2090
1994 Nov;2190
1994 Dec;2270
1995 Jan;2300
1995 Feb;2310
1995 Mar;2330
1995 Apr;2200
1995 May;2140
1995 Jun;2150
1995 Jul;2070
1995 Aug;2020
1995 Sep;2050
1995 Oct;2220
1995 Nov;2300
1995 Dec;2370
1996 Jan;2320
1996 Feb;2330
1996 Mar;2340
1996 Apr;2240
1996 May;2170
1996 Jun;2140
1996 Jul;2070
1996 Aug;2150
1996 Sep;2150
1996 Oct;2260
1996 Nov;2400
1996 Dec;2450
1997 Jan;2380
1997 Feb;2400
1997 Mar;2410
1997 Apr;2280
1997 May;2150
1997 Jun;2140
1997 Jul;2130
1997 Aug;2070
1997 Sep;2100
1997 Oct;2210
1997 Nov;2310
1997 Dec;2400
1998 Jan;2390
1998 Feb;2350
1998 Mar;2380
1998 Apr;2250
1998 May;2150
1998 Jun;2150
1998 Jul;2090
1998 Aug;2090
1998 Sep;2130
1998 Oct;2220
1998 Nov;2330
1998 Dec;2430
1999 Jan;2340
1999 Feb;2360
1999 Mar;2370
1999 Apr;2270
1999 May;2140
1999 Jun;2130
1999 Jul;2080
1999 Aug;2050
1999 Sep;2110
1999 Oct;2230
1999 Nov;2330
1999 Dec;2570
2000 Jan;2480
2000 Feb;2500
2000 Mar;2500
2000 Apr;2290
2000 May;2220
2000 Jun;2210
2000 Jul;2150
2000 Aug;2200
2000 Sep;2230
2000 Oct;2330
2000 Nov;2510
2000 Dec;2670
2001 Jan;2630
2001 Feb;2680
2001 Mar;2680
2001 Apr;2550
2001 May;2390
2001 Jun;2320
2001 Jul;2290
2001 Aug;2300
2001 Sep;2320
2001 Oct;2390
2001 Nov;2520
2001 Dec;2630
2002 Jan;2650
2002 Feb;2660
2002 Mar;2670
2002 Apr;2520
2002 May;2450
2002 Jun;2400
2002 Jul;2350
2002 Aug;2370
2002 Sep;2410
2002 Oct;2530
2002 Nov;2650
2002 Dec;2770
2003 Jan;2780
2003 Feb;2770
2003 Mar;2780
2003 Apr;2610
2003 May;2530
2003 Jun;2520
2003 Jul;2500
2003 Aug;2510
2003 Sep;2590
2003 Oct;2690
2003 Nov;2770
2003 Dec;2920
2004 Jan;2890
2004 Feb;2900
2004 Mar;2920
2004 Apr;2710
2004 May;2650
2004 Jun;2620
2004 Jul;2600
2004 Aug;2620
2004 Sep;2710
2004 Oct;2790
2004 Nov;2900
2004 Dec;3070
2005 Jan;3060
2005 Feb;3080
2005 Mar;3060
2005 Apr;2950
2005 May;2870
2005 Jun;2820
2005 Jul;2750
2005 Aug;2770
2005 Sep;2820
