index;value
1992 Jan;1235
1992 Feb;1255
1992 Mar;1206
1992 Apr;1260
1992 May;1298
1992 Jun;1322
1992 Jul;1360
1992 Aug;1302
1992 Sep;1324
1992 Oct;1235
1992 Nov;1263
1992 Dec;1300
1993 Jan;1404
1993 Feb;1455
1993 Mar;1352
1993 Apr;1338
1993 May;1333
1993 Jun;1320
1993 Jul;1320
1993 Aug;1305
1993 Sep;1266
1993 Oct;1286
1993 Nov;1289
1993 Dec;1294
1994 Jan;1320
1994 Feb;1373
1994 Mar;1405
1994 Apr;1404
1994 May;1445
1994 Jun;1437
1994 Jul;1471
1994 Aug;1462
1994 Sep;1459
1994 Oct;1470
1994 Nov;1482
1994 Dec;1457
1995 Jan;1498
1995 Feb;1493
1995 Mar;1527
1995 Apr;1558
1995 May;1576
1995 Jun;1559
1995 Jul;1580
1995 Aug;1574
1995 Sep;1570
1995 Oct;1540
1995 Nov;1569
1995 Dec;1547
1996 Jan;1600
1996 Feb;1577
1996 Mar;1534
1996 Apr;1519
1996 May;1559
1996 Jun;1537
1996 Jul;1552
1996 Aug;1549
1996 Sep;1482
1996 Oct;1527
1996 Nov;1487
1996 Dec;1472
1997 Jan;1532
1997 Feb;1599
1997 Mar;1613
1997 Apr;1646
1997 May;1660
1997 Jun;1641
1997 Jul;1662
1997 Aug;1647
1997 Sep;1635
1997 Oct;1568
1997 Nov;1529
1997 Dec;1541
1998 Jan;1553
1998 Feb;1581
1998 Mar;1564
1998 Apr;1596
1998 May;1623
1998 Jun;1593
1998 Jul;1587
1998 Aug;1567
1998 Sep;1538
1998 Oct;1467
1998 Nov;1451
1998 Dec;1448
1999 Jan;1463
1999 Feb;1528
1999 Mar;1542
1999 Apr;1557
1999 May;1571
1999 Jun;1592
1999 Jul;1573
1999 Aug;1575
1999 Sep;1546
1999 Oct;1543
1999 Nov;1524
1999 Dec;1483
2000 Jan;1529
2000 Feb;1525
2000 Mar;1566
2000 Apr;1625
2000 May;1701
2000 Jun;1732
2000 Jul;1770
2000 Aug;1790
2000 Sep;1786
2000 Oct;1743
2000 Nov;1731
2000 Dec;1729
2001 Jan;1771
2001 Feb;1757
2001 Mar;1742
2001 Apr;1738
2001 May;1760
2001 Jun;1783
2001 Jul;1752
2001 Aug;1701
2001 Sep;1718
2001 Oct;1697
2001 Nov;1630
2001 Dec;1614
2002 Jan;1578
2002 Feb;1548
2002 Mar;1509
2002 Apr;1502
2002 May;1493
2002 Jun;1484
2002 Jul;1490
2002 Aug;1460
2002 Sep;1439
2002 Oct;1378
2002 Nov;1301
2002 Dec;1265
2003 Jan;1307
2003 Feb;1312
2003 Mar;1287
2003 Apr;1364
2003 May;1346
2003 Jun;1287
2003 Jul;1270
2003 Aug;1254
2003 Sep;1243
2003 Oct;1207
2003 Nov;1223
2003 Dec;1218
2004 Jan;1222
2004 Feb;1238
2004 Mar;1233
2004 Apr;1239
2004 May;1258
2004 Jun;1266
2004 Jul;1290
2004 Aug;1282
2004 Sep;1283
2004 Oct;1267
2004 Nov;1238
2004 Dec;1251
2005 Jan;1273
2005 Feb;1267
2005 Mar;1272
2005 Apr;1281
2005 May;1310
2005 Jun;1316
2005 Jul;1298
2005 Aug;1271
2005 Sep;1273
2005 Oct;1252
2005 Nov;1231
2005 Dec;1283
2006 Jan;1316
2006 Feb;1299
2006 Mar;1305
2006 Apr;1307
2006 May;1305
2006 Jun;1310
2006 Jul;1317
2006 Aug;1303
2006 Sep;1298
2006 Oct;1273
2006 Nov;1232
2006 Dec;1202
2007 Jan;1209
2007 Feb;1197
2007 Mar;1203
2007 Apr;1176
2007 May;1196
2007 Jun;1209
2007 Jul;1220
2007 Aug;1216
2007 Sep;1229
2007 Oct;1206
2007 Nov;1212
2007 Dec;1236
2008 Jan;1271
2008 Feb;1275
2008 Mar;1305
2008 Apr;1348
2008 May;1363
2008 Jun;1354
2008 Jul;1408
2008 Aug;1413
2008 Sep;1443
2008 Oct;1455
2008 Nov;1422
2008 Dec;1370
2009 Jan;1261
2009 Feb;1243
2009 Mar;1212
2009 Apr;1200
2009 May;1185
2009 Jun;1175
2009 Jul;1170
2009 Aug;1156
2009 Sep;1160
2009 Oct;1158
2009 Nov;1123
2009 Dec;1107
2010 Jan;1110
2010 Feb;1109
2010 Mar;1123
2010 Apr;1161
2010 May;1177
2010 Jun;1201
2010 Jul;1221
2010 Aug;1235
2010 Sep;1256
2010 Oct;1261
2010 Nov;1244
2010 Dec;1239
2011 Jan;1268
2011 Feb;1259
2011 Mar;1229
2011 Apr;1250
2011 May;1249
2011 Jun;1246
2011 Jul;1227
2011 Aug;1198
2011 Sep;1183
2011 Oct;1145
2011 Nov;1118
2011 Dec;1093
2012 Jan;1091
2012 Feb;1095
2012 Mar;1097
2012 Apr;1123
2012 May;1126
2012 Jun;1115
2012 Jul;1081
2012 Aug;1067
2012 Sep;1057
2012 Oct;1049
2012 Nov;1038
2012 Dec;1048
2013 Jan;1067
2013 Feb;1059
2013 Mar;1058
2013 Apr;1059
2013 May;1086
2013 Jun;1076
2013 Jul;1084
2013 Aug;1091
2013 Sep;1097
2013 Oct;1101
2013 Nov;1109
2013 Dec;1134
2014 Jan;1146
2014 Feb;1153
2014 Mar;1151
2014 Apr;1166
2014 May;1172
2014 Jun;1156
2014 Jul;1154
2014 Aug;1135
2014 Sep;1142
2014 Oct;1131
2014 Nov;1137
2014 Dec;1131
2015 Jan;1110
2015 Feb;1115
2015 Mar;1106
2015 Apr;1082
2015 May;1061
