index;value
1994 Dec;5700,0
1995 Jan;7037,0
1995 Feb;5675,0
1995 Mar;6714,0
1995 Apr;6529,0
1995 May;5673,0
1995 Jun;5210,0
1995 Jul;5255,0
1995 Aug;5646,0
1995 Sep;5637,0
1995 Oct;6511,0
1995 Nov;6654,0
1995 Dec;6806,0
1996 Jan;6614,0
1996 Feb;7013,0
1996 Mar;7086,0
1996 Apr;6851,0
1996 May;6936,0
1996 Jun;7244,0
1996 Jul;6968,0
1996 Aug;6736,0
1996 Sep;7428,0
1996 Oct;8188,0
1996 Nov;7669,0
1996 Dec;7843,0
1997 Jan;6603,0
1997 Feb;5579,0
1997 Mar;6232,0
1997 Apr;6857,0
1997 May;6612,0
1997 Jun;5992,0
1997 Jul;5696,0
1997 Aug;5886,0
1997 Sep;6043,0
1997 Oct;6030,0
1997 Nov;6820,0
1997 Dec;7106,0
1998 Jan;7517,0
1998 Feb;7860,0
1998 Mar;7630,0
1998 Apr;7351,0
1998 May;7351,0
1998 Jun;6198,0
1998 Jul;6221,0
1998 Aug;6791,0
1998 Sep;7406,0
1998 Oct;8262,0
1998 Nov;8513,0
1998 Dec;8843,0
1999 Jan;8951,0
1999 Feb;8716,0
1999 Mar;9013,0
1999 Apr;8639,0
1999 May;6268,0
1999 Jun;4705,0
1999 Jul;4818,5
1999 Aug;4703,5
1999 Sep;4601,0
1999 Oct;4728,8
1999 Nov;5107,9
1999 Dec;6274,9
2000 Jan;3398,3
2000 Feb;3402,9
2000 Mar;4083,0
2000 Apr;3942,2
2000 May;3951,8
2000 Jun;2918,3
2000 Jul;3213,8
2000 Aug;3434,2
2000 Sep;2972,7
2000 Oct;3284,0
2000 Nov;3142,1
2000 Dec;2867,4
2001 Jan;2901,3
2001 Feb;2940,1
2001 Mar;3212,0
2001 Apr;2070,4
2001 May;1968,4
2001 Jun;2167,0
2001 Jul;2339,1
2001 Aug;2485,2
2001 Sep;2575,4
2001 Oct;2271,4
2001 Nov;2287,2
2001 Dec;2272,6
2002 Jan;2147,0
2002 Feb;2137,2
2002 Mar;2097,8
2002 Apr;2145,8
2002 May;2088,0
2002 Jun;1969,4
2002 Jul;1832,9
2002 Aug;1865,7
2002 Sep;2498,0
2002 Oct;2423,6
2002 Nov;2445,5
2002 Dec;1547,7
2003 Jan;1590,4
2003 Feb;1775,0
2003 Mar;1422,1
2003 Apr;1414,8
2003 May;1303,8
2003 Jun;1572,2
2003 Jul;1989,0
2003 Aug;1684,7
2003 Sep;1759,1
2003 Oct;1234,5
2003 Nov;1239,0
2003 Dec;1124,5
2004 Jan;1084,4
2004 Feb;1010,8
2004 Mar;1270,1
2004 Apr;1102,5
2004 May;1821,9
2004 Jun;1165,9
2004 Jul;1105,9
2004 Aug;1159,5
2004 Sep;1169,8
2004 Oct;1216,2
2004 Nov;1026,0
2004 Dec;887,2
2005 Jan;895,5
2005 Feb;882,8
2005 Mar;883,4
2005 Apr;992,8
2005 May;963,7
2005 Jun;1075,1
2005 Jul;884,7
2005 Aug;963,3
2005 Sep;950,6
2005 Oct;843,5
2005 Nov;831,0
2005 Dec;937,1
2006 Jan;720,6
2006 Feb;663,2
2006 Mar;705,9
2006 Apr;722,2
2006 May;1303,5
2006 Jun;1733,1
2006 Jul;1698,4
2006 Aug;1884,5
2006 Sep;1913,5
2006 Oct;1901,5
2006 Nov;2694,3
2006 Dec;2654,4
2007 Jan;2659,4
2007 Feb;2549,7
2007 Mar;2467,4
2007 Apr;3219,3
2007 May;3616,8
2007 Jun;3491,2
2007 Jul;3311,1
2007 Aug;1978,4
2007 Sep;1947,7
2007 Oct;2063,7
2007 Nov;2090,4
2007 Dec;2448,6
2008 Jan;3866,3
2008 Feb;3769,0
2008 Mar;4175,0
2008 Apr;2726,1
2008 May;2828,5
2008 Jun;2761,6
2008 Jul;2674,2
2008 Aug;2720,8
2008 Sep;2887,2
2008 Oct;3201,5
2008 Nov;2629,1
2008 Dec;3337,4
2009 Jan;3378,5
2009 Feb;2192,2
2009 Mar;3297,8
2009 Apr;3154,2
2009 May;3083,5
2009 Jun;2628,7
2009 Jul;5454,9
2009 Aug;5535,9
2009 Sep;5530,4
2009 Oct;5556,7
2009 Nov;5579,3
2009 Dec;5744,7
2010 Jan;5545,2
2010 Feb;5414,3
2010 Mar;5276,9
2010 Apr;4050,0
2010 May;3916,7
2010 Jun;4033,5
2010 Jul;1379,2
2010 Aug;1700,4
2010 Sep;1613,7
2010 Oct;1634,3
2010 Nov;1660,4
2010 Dec;1605,2
2011 Jan;1571,0
2011 Feb;1533,9
2011 Mar;1745,5
2011 Apr;1672,8
2011 May;1603,3
2011 Jun;1628,0
2011 Jul;1423,2
2011 Aug;1079,4
2011 Sep;1366,5
2011 Oct;1118,6
2011 Nov;1783,2
2011 Dec;3516,6
2012 Jan;3195,7
2012 Feb;2496,7
2012 Mar;2173,1
2012 Apr;2185,4
2012 May;2398,4
2012 Jun;2536,9
2012 Jul;2385,4
2012 Aug;2169,2
2012 Sep;2115,3
2012 Oct;2068,0
2012 Nov;2102,3
2012 Dec;2140,2
2013 Jan;2069,7
2013 Feb;2076,0
2013 Mar;1987,6
2013 Apr;1881,6
2013 May;1880,4
2013 Jun;1967,1
2013 Jul;1919,3
2013 Aug;2018,6
2013 Sep;2007,7
2013 Oct;2108,4
2013 Nov;858,6
2013 Dec;931,0
2014 Jan;932,3
2014 Feb;894,0
2014 Mar;908,9
2014 Apr;971,4
2014 May;1083,3
2014 Jun;911,6
2014 Jul;1118,3
2014 Aug;1093,0
2014 Sep;1066,5
2014 Oct;1093,0
2014 Nov;1255,5
2014 Dec;1118,3
2015 Jan;1096,4
2015 Feb;1139,7
2015 Mar;1122,5
2015 Apr;1338,4
2015 May;1676,3
2015 Jun;1962,9
