index;value
1985 Dec;1000
1986 Jan;995
1986 Feb;992
1986 Mar;991
1986 Apr;974
1986 May;947
1986 Jun;934
1986 Jul;922
1986 Aug;915
1986 Sep;913
1986 Oct;912
1986 Nov;907
1986 Dec;906
1987 Jan;904
1987 Feb;904
1987 Mar;911
1987 Apr;911
1987 May;913
1987 Jun;914
1987 Jul;910
1987 Aug;913
1987 Sep;923
1987 Oct;931
1987 Nov;956
1987 Dec;964
1988 Jan;969
1988 Feb;974
1988 Mar;958
1988 Apr;960
1988 May;954
1988 Jun;954
1988 Jul;957
1988 Aug;957
1988 Sep;956
1988 Oct;956
1988 Nov;956
1988 Dec;956
1989 Jan;970
1989 Feb;969
1989 Mar;969
1989 Apr;968
1989 May;981
1989 Jun;982
1989 Jul;992
1989 Aug;996
1989 Sep;992
1989 Oct;996
1989 Nov;997
1989 Dec;997
1990 Jan;1002
1990 Feb;1022
1990 Mar;1020
1990 Apr;1034
1990 May;1044
1990 Jun;1044
1990 Jul;1042
1990 Aug;1054
1990 Sep;1050
1990 Oct;1057
1990 Nov;1063
1990 Dec;1076
1991 Jan;1096
1991 Feb;1087
1991 Mar;1090
1991 Apr;1080
1991 May;1080
1991 Jun;1079
1991 Jul;1075
1991 Aug;1072
1991 Sep;1058
1991 Oct;1057
1991 Nov;1043
1991 Dec;1069
1992 Jan;1062
1992 Feb;1061
1992 Mar;1066
1992 Apr;1053
1992 May;1056
1992 Jun;1017
1992 Jul;1031
1992 Aug;1013
1992 Sep;1022
1992 Oct;1024
1992 Nov;1025
1992 Dec;1029
1993 Jan;1014
1993 Feb;1034
1993 Mar;1030
1993 Apr;1045
1993 May;1040
1993 Jun;1038
1993 Jul;1047
1993 Aug;1042
1993 Sep;1042
1993 Oct;1047
1993 Nov;1044
1993 Dec;1060
1994 Jan;1055
1994 Feb;1057
1994 Mar;1049
1994 Apr;1051
1994 May;1046
1994 Jun;1053
1994 Jul;1055
1994 Aug;1070
1994 Sep;1070
1994 Oct;1068
1994 Nov;1065
1994 Dec;1061
1995 Jan;1059
1995 Feb;1065
1995 Mar;1050
1995 Apr;1056
1995 May;1059
1995 Jun;1057
1995 Jul;1057
1995 Aug;1169
1995 Sep;1191
1995 Oct;1190
1995 Nov;1185
1995 Dec;1184
1996 Jan;1187
1996 Feb;1007
1996 Mar;1005
1996 Apr;1012
1996 May;1045
1996 Jun;1041
1996 Jul;1090
1996 Aug;1099
1996 Sep;1104
1996 Oct;1101
1996 Nov;1100
1996 Dec;1104
1997 Jan;1113
1997 Feb;1118
1997 Mar;1117
1997 Apr;1114
1997 May;1118
1997 Jun;1120
1997 Jul;1122
1997 Aug;1124
1997 Sep;1126
1997 Oct;1128
1997 Nov;1130
1997 Dec;1131
1998 Jan;1135
1998 Feb;1134
1998 Mar;1134
1998 Apr;1135
1998 May;1136
1998 Jun;1134
1998 Jul;1135
1998 Aug;1134
1998 Sep;1133
1998 Oct;1126
1998 Nov;1120
1998 Dec;1119
1999 Jan;1114
1999 Feb;1107
1999 Mar;1105
1999 Apr;1104
1999 May;1104
1999 Jun;1120
1999 Jul;1121
1999 Aug;1121
1999 Sep;1122
1999 Oct;1132
1999 Nov;1164
1999 Dec;1164
2000 Jan;1172
2000 Feb;1178
2000 Mar;1207
2000 Apr;1212
2000 May;1211
2000 Jun;1222
2000 Jul;1255
2000 Aug;1239
2000 Sep;1265
2000 Oct;1270
2000 Nov;1283
2000 Dec;1275
2001 Jan;1314
2001 Feb;1372
2001 Mar;1395
2001 Apr;1423
2001 May;1435
2001 Jun;1459
2001 Jul;1459
2001 Aug;1494
2001 Sep;1488
2001 Oct;1493
2001 Nov;1474
2001 Dec;1479
2002 Jan;1452
2002 Feb;1418
2002 Mar;1386
2002 Apr;1400
2002 May;1385
2002 Jun;1384
2002 Jul;1376
2002 Aug;1369
2002 Sep;1369
2002 Oct;1359
2002 Nov;1348
2002 Dec;1368
