index;value
1991 Jan;5200
1991 Feb;5400
1991 Mar;6100
1991 Apr;5800
1991 May;6100
1991 Jun;5200
1991 Jul;5400
1991 Aug;5200
1991 Sep;5200
1991 Oct;5200
1991 Nov;5400
1991 Dec;5600
1992 Jan;5300
1992 Feb;5200
1992 Mar;5200
1992 Apr;6000
1992 May;5600
1992 Jun;5200
1992 Jul;5200
1992 Aug;6000
1992 Sep;6000
1992 Oct;6000
1992 Nov;5200
1992 Dec;5300
1993 Jan;5600
1993 Feb;5500
1993 Mar;6100
1993 Apr;5300
1993 May;5600
1993 Jun;6000
1993 Jul;5600
1993 Aug;6300
1993 Sep;5600
1993 Oct;6000
1993 Nov;5400
1993 Dec;5200
1994 Jan;5600
1994 Feb;5200
1994 Mar;6100
1994 Apr;5800
1994 May;5300
1994 Jun;5500
1994 Jul;5200
1994 Aug;5600
1994 Sep;6000
1994 Oct;5600
1994 Nov;5200
1994 Dec;6000
1995 Jan;5500
1995 Feb;6900
1995 Mar;5200
1995 Apr;5200
1995 May;5200
1995 Jun;5700
1995 Jul;5300
1995 Aug;5400
1995 Sep;5200
1995 Oct;5200
1995 Nov;6000
1995 Dec;6000
1996 Jan;5200
1996 Feb;5900
1996 Mar;5600
1996 Apr;7800
1996 May;5200
1996 Jun;6500
1996 Jul;7800
1996 Aug;6200
1996 Sep;5200
1996 Oct;7800
1996 Nov;7800
1996 Dec;5200
1997 Jan;5200
1997 Feb;5400
1997 Mar;5600
1997 Apr;6100
1997 May;5200
1997 Jun;6000
1997 Jul;5400
1997 Aug;5200
1997 Sep;5800
1997 Oct;6600
1997 Nov;7100
1997 Dec;5200
1998 Jan;5600
1998 Feb;5600
1998 Mar;5200
1998 Apr;5800
1998 May;5200
1998 Jun;6500
1998 Jul;5300
1998 Aug;7600
1998 Sep;6500
1998 Oct;5200
1998 Nov;5200
1998 Dec;5200
1999 Jan;5300
1999 Feb;5600
1999 Mar;5200
1999 Apr;5600
1999 May;5200
1999 Jun;5700
1999 Jul;5200
1999 Aug;5300
1999 Sep;5600
1999 Oct;5200
1999 Nov;5600
1999 Dec;5200
2000 Jan;5200
2000 Feb;5700
2000 Mar;5200
2000 Apr;5700
2000 May;6000
2000 Jun;6100
2000 Jul;6200
2000 Aug;6000
2000 Sep;5600
2000 Oct;6500
2000 Nov;5200
2000 Dec;6000
2001 Jan;5200
2001 Feb;5400
2001 Mar;5700
2001 Apr;7300
2001 May;6000
2001 Jun;7100
2001 Jul;7000
2001 Aug;6700
2001 Sep;7800
2001 Oct;5300
2001 Nov;6100
2001 Dec;6400
2002 Jan;5800
2002 Feb;7900
2002 Mar;5700
2002 Apr;5900
2002 May;6800
2002 Jun;7200
2002 Jul;7200
2002 Aug;7600
2002 Sep;7000
2002 Oct;7000
2002 Nov;6600
2002 Dec;6400
2003 Jan;5400
2003 Feb;7100
2003 Mar;5900
2003 Apr;5900
2003 May;6200
2003 Jun;6500
2003 Jul;6500
2003 Aug;6500
2003 Sep;7000
2003 Oct;7000
2003 Nov;7600
2003 Dec;5900
2004 Jan;8000
2004 Feb;6500
2004 Mar;5500
2004 Apr;5600
2004 May;5500
2004 Jun;6400
2004 Jul;6400
2004 Aug;6600
2004 Sep;6100
2004 Oct;6400
2004 Nov;6400
2004 Dec;6000
2005 Jan;6000
2005 Feb;5700
2005 Mar;6800
2005 Apr;6600
2005 May;6800
2005 Jun;6800
2005 Jul;6200
2005 Aug;7800
2005 Sep;6600
2005 Oct;6300
2005 Nov;7000
2005 Dec;6800
2006 Jan;5700
2006 Feb;5700
2006 Mar;7700
2006 Apr;6700
2006 May;8700
2006 Jun;5400
2006 Jul;7700
2006 Aug;7900
2006 Sep;5700
2006 Oct;7500
2006 Nov;7500
2006 Dec;7400
2007 Jan;6800
2007 Feb;5900
2007 Mar;5500
2007 Apr;6700
2007 May;6200
2007 Jun;7100
2007 Jul;7900
2007 Aug;7700
2007 Sep;6300
2007 Oct;5700
2007 Nov;6300
2007 Dec;6700
2008 Jan;5400
2008 Feb;6100
2008 Mar;6200
2008 Apr;6600
2008 May;6600
2008 Jun;5300
2008 Jul;5400
2008 Aug;5700
2008 Sep;6200
2008 Oct;5600
2008 Nov;5700
2008 Dec;6100
2009 Jan;5400
2009 Feb;5700
2009 Mar;5700
2009 Apr;6300
2009 May;6800
2009 Jun;10200
2009 Jul;5300
2009 Aug;6000
2009 Sep;5800
2009 Oct;7100
2009 Nov;7000
2009 Dec;6900
2010 Jan;5800
2010 Feb;5700
