index;value
1992 Q2;9155
1992 Q3;9155
1992 Q4;9151
1993 Q1;9128
1993 Q2;9158
1993 Q3;9201
1993 Q4;9200
1994 Q1;9221
1994 Q2;9247
1994 Q3;9284
1994 Q4;9294
1995 Q1;9334
1995 Q2;9385
1995 Q3;9375
1995 Q4;9483
1996 Q1;9513
1996 Q2;9538
1996 Q3;9520
1996 Q4;9569
1997 Q1;9537
1997 Q2;9568
1997 Q3;9628
1997 Q4;9639
1998 Q1;9667
1998 Q2;9683
1998 Q3;9723
1998 Q4;9788
1999 Q1;9798
1999 Q2;9866
1999 Q3;9899
1999 Q4;9968
2000 Q1;10021
2000 Q2;10081
2000 Q3;10144
2000 Q4;10182
2001 Q1;10227
2001 Q2;10224
2001 Q3;10275
2001 Q4;10293
2002 Q1;10354
2002 Q2;10438
2002 Q3;10447
2002 Q4;10500
2003 Q1;10551
2003 Q2;10609
2003 Q3;10592
2003 Q4;10640
2004 Q1;10704
2004 Q2;10713
2004 Q3;10772
2004 Q4;10811
2005 Q1;10841
2005 Q2;10878
2005 Q3;10961
2005 Q4;10931
2006 Q1;10982
2006 Q2;10982
2006 Q3;11024
2006 Q4;11028
2007 Q1;11038
2007 Q2;11080
2007 Q3;11096
2007 Q4;11107
2008 Q1;11124
2008 Q2;11152
2008 Q3;11106
2008 Q4;11085
2009 Q1;11061
2009 Q2;10979
2009 Q3;10961
2009 Q4;10957
2010 Q1;10870
2010 Q2;10885
2010 Q3;10874
2010 Q4;10854
2011 Q1;10857
2011 Q2;10848
2011 Q3;10819
2011 Q4;10811
2012 Q1;10796
2012 Q2;10805
2012 Q3;10803
2012 Q4;10775
2013 Q1;10711
2013 Q2;10707
2013 Q3;10683
2013 Q4;10681
2014 Q1;10755
2014 Q2;10802
2014 Q3;10812
2014 Q4;10836
2015 Q1;10827
2015 Q2;10781
2015 Q3;10729
2015 Q4;10760
2016 Q1;10774
2016 Q2;10759
2016 Q3;10754
2016 Q4;10742
2017 Q1;10745
2017 Q2;10794
2017 Q3;4942
2017 Q4;4957
2018 Q1;4956
2018 Q2;4957
2018 Q3;4950
2018 Q4;4950
2019 Q1;4947
2019 Q2;4938
2019 Q3;4928
2019 Q4;4918
2020 Q1;4922
2020 Q2;4903
2020 Q3;4915
2020 Q4;4921
2021 Q1;4921
2021 Q2;4926
2021 Q3;4933
2021 Q4;4940
2022 Q1;4936
2022 Q2;4946
2022 Q3;4946
2022 Q4;4940
2023 Q1;4946
2023 Q2;4963
2023 Q3;4968
2023 Q4;4969
2024 Q1;4983
2024 Q2;4984
2024 Q3;4991
2024 Q4;5006
2025 Q1;4998
2025 Q2;5008
2025 Q3;5019
2025 Q4;5031
2026 Q1;5038
2026 Q2;5046
2026 Q3;5061
2026 Q4;5053
2027 Q1;5052
2027 Q2;5044
2027 Q3;5051
2027 Q4;5059
2028 Q1;5076
2028 Q2;5094
2028 Q3;5087
2028 Q4;5096
2029 Q1;5097
2029 Q2;5093
2029 Q3;5094
2029 Q4;5101
2030 Q1;5114
2030 Q2;5108
2030 Q3;5103
2030 Q4;5108
2031 Q1;5116
2031 Q2;5115
2031 Q3;5112
2031 Q4;5111
2032 Q1;5111
2032 Q2;5125
2032 Q3;5119
2032 Q4;5129
2033 Q1;5139
2033 Q2;5146
2033 Q3;5156
2033 Q4;5162
2034 Q1;5177
2034 Q2;5170
2034 Q3;5184
2034 Q4;5177
2035 Q1;5185
2035 Q2;5188
2035 Q3;5185
2035 Q4;5190
2036 Q1;5182
2036 Q2;5204
2036 Q3;5200
2036 Q4;5209
2037 Q1;5225
2037 Q2;5241
2037 Q3;5245
2037 Q4;5237
2038 Q1;5241
2038 Q2;5245
2038 Q3;5259
2038 Q4;5277
2039 Q1;5285
2039 Q2;5304
2039 Q3;5299
2039 Q4;5312
2040 Q1;5320
2040 Q2;5332
2040 Q3;5341
2040 Q4;5354
2041 Q1;5371
2041 Q2;5379
2041 Q3;5390
2041 Q4;5399
2042 Q1;5411
2042 Q2;5414
2042 Q3;5414
2042 Q4;5428
2043 Q1;5434
2043 Q2;5446
2043 Q3;5461
2043 Q4;5457
2044 Q1;5471
2044 Q2;5464
2044 Q3;5461
2044 Q4;5447
2045 Q1;5460
2045 Q2;5458
2045 Q3;5481
2045 Q4;5478
2046 Q1;5478
2046 Q2;5491
2046 Q3;5498
2046 Q4;5519
2047 Q1;5520
2047 Q2;5535
2047 Q3;5541
2047 Q4;5555
2048 Q1;5561
2048 Q2;5579
2048 Q3;5576
2048 Q4;5590
2049 Q1;5599
2049 Q2;5600
2049 Q3;5611
2049 Q4;5606
2050 Q1;5626
2050 Q2;5640
2050 Q3;5652
2050 Q4;5660
2051 Q1;5664
2051 Q2;5674
2051 Q3;5682
2051 Q4;5682
2052 Q1;5683
2052 Q2;5685
2052 Q3;5705
2052 Q4;5713
2053 Q1;5729
2053 Q2;5731
2053 Q3;5725
2053 Q4;5727
2054 Q1;5728
2054 Q2;5742
2054 Q3;5763
2054 Q4;5763
2055 Q1;5767
2055 Q2;5779
2055 Q3;5779
2055 Q4;5783
2056 Q1;5780
2056 Q2;5778
2056 Q3;5786
2056 Q4;5790
2057 Q1;5795
2057 Q2;5803
2057 Q3;5810
2057 Q4;5811
2058 Q1;5797
2058 Q2;5792
2058 Q3;5808
2058 Q4;5819
2059 Q1;5829
2059 Q2;5835
2059 Q3;5838
2059 Q4;5842
2060 Q1;5871
2060 Q2;5887
2060 Q3;5891
2060 Q4;5893
2061 Q1;5890
2061 Q2;5895
2061 Q3;5904
2061 Q4;5892
2062 Q1;5897
2062 Q2;5890
2062 Q3;5905
2062 Q4;5908
2063 Q1;5922
2063 Q2;5909
2063 Q3;5913
2063 Q4;5906
2064 Q1;5916
2064 Q2;5909
2064 Q3;5905
2064 Q4;5906
2065 Q1;5913
2065 Q2;5915
2065 Q3;5923
2065 Q4;5923
2066 Q1;5919
2066 Q2;5909
2066 Q3;5896
2066 Q4;5887
2067 Q1;5895
2067 Q2;5896
2067 Q3;5890
2067 Q4;5868
2068 Q1;5853
2068 Q2;5841
2068 Q3;5812
2068 Q4;5788
2069 Q1;5771
2069 Q2;5753
2069 Q3;5760
2069 Q4;5760
2070 Q1;5755
2070 Q2;5747
2070 Q3;5745
2070 Q4;5729
2071 Q1;5713
2071 Q2;5712
2071 Q3;5734
2071 Q4;5724
2072 Q1;5717
2072 Q2;5715
2072 Q3;5712
2072 Q4;5719
2073 Q1;5706
2073 Q2;5719
2073 Q3;5716
2073 Q4;5730
2074 Q1;5739
2074 Q2;5753
2074 Q3;5744
2074 Q4;5750
2075 Q1;5749
2075 Q2;5739
2075 Q3;5742
2075 Q4;5731
2076 Q1;5722
2076 Q2;5723
2076 Q3;5727
2076 Q4;5736
2077 Q1;5723
2077 Q2;5718
2077 Q3;5722
2077 Q4;5731
2078 Q1;5734
2078 Q2;5750
2078 Q3;5731
2078 Q4;5705
2079 Q1;5707
2079 Q2;5699
2079 Q3;5680
2079 Q4;5652
2080 Q1;5646
2080 Q2;5650
2080 Q3;5646
2080 Q4;5658
2081 Q1;5651
2081 Q2;5650
2081 Q3;5649
2081 Q4;5651
2082 Q1;5667
2082 Q2;5646
2082 Q3;5677
2082 Q4;5692
2083 Q1;5685
2083 Q2;5687
2083 Q3;5691
2083 Q4;5701
2084 Q1;5700
2084 Q2;5703
2084 Q3;5716
2084 Q4;5701
2085 Q1;5700
2085 Q2;5710
2085 Q3;5715
2085 Q4;5729
2086 Q1;5733
2086 Q2;5730
2086 Q3;5715
2086 Q4;5704
2087 Q1;5699
2087 Q2;5697
2087 Q3;5670
2087 Q4;5687
2088 Q1;5693
2088 Q2;5693
2088 Q3;5695
2088 Q4;5681
2089 Q1;5681
2089 Q2;5674
2089 Q3;5682
2089 Q4;5694
2090 Q1;5694
2090 Q2;5700
2090 Q3;5682
2090 Q4;5665
2091 Q1;5657
2091 Q2;5679
2091 Q3;5691
2091 Q4;5702
2092 Q1;5689
2092 Q2;5691
2092 Q3;5694
2092 Q4;5705
2093 Q1;5709
2093 Q2;2869
2093 Q3;2894
2093 Q4;2900
2094 Q1;2908
2094 Q2;2949
2094 Q3;2961
2094 Q4;2959
2095 Q1;2990
2095 Q2;2995
2095 Q3;2998
2095 Q4;3013
2096 Q1;3051
2096 Q2;3035
2096 Q3;3053
2096 Q4;3063
2097 Q1;3071
2097 Q2;3064
2097 Q3;3097
2097 Q4;3115
2098 Q1;3131
2098 Q2;3149
2098 Q3;3129
2098 Q4;3124
2099 Q1;3122
2099 Q2;3116
2099 Q3;3103
2099 Q4;3114
2100 Q1;3135
2100 Q2;3142
2100 Q3;3144
2100 Q4;3118
2101 Q1;3104
2101 Q2;3110
2101 Q3;3107
2101 Q4;3084
2102 Q1;3042
2102 Q2;3045
2102 Q3;3000
2102 Q4;2985
2103 Q1;2976
2103 Q2;2958
2103 Q3;2937
2103 Q4;2925
2104 Q1;2921
