index;value
1990 Jan;4156
1990 Feb;4190
1990 Mar;4216
1990 Apr;4228
1990 May;4242
1990 Jun;4266
1990 Jul;4265
1990 Aug;4265
1990 Sep;4308
1990 Oct;4405
1990 Nov;4495
1990 Dec;4558
1991 Jan;4481
1991 Feb;4489
1991 Mar;4499
1991 Apr;4466
1991 May;4448
1991 Jun;4439
1991 Jul;4401
1991 Aug;4390
1991 Sep;4427
1991 Oct;4442
1991 Nov;4484
1991 Dec;4515
1992 Jan;4562
1992 Feb;4552
1992 Mar;4581
1992 Apr;4577
1992 May;4572
1992 Jun;4573
1992 Jul;4539
1992 Aug;4527
1992 Sep;4559
1992 Oct;4616
1992 Nov;4703
1992 Dec;4727
1993 Jan;4657
1993 Feb;4678
1993 Mar;4710
1993 Apr;4683
1993 May;4685
1993 Jun;4678
1993 Jul;4643
1993 Aug;4645
1993 Sep;4681
1993 Oct;4684
1993 Nov;4744
1993 Dec;4800
1994 Jan;4680
1994 Feb;4697
1994 Mar;4717
1994 Apr;4661
1994 May;4680
1994 Jun;4685
1994 Jul;4681
1994 Aug;4699
1994 Sep;4754
1994 Oct;4770
1994 Nov;4857
1994 Dec;4952
1995 Jan;4821
1995 Feb;4849
1995 Mar;4894
1995 Apr;4869
1995 May;4893
1995 Jun;4888
1995 Jul;4855
1995 Aug;4864
1995 Sep;4919
1995 Oct;4910
1995 Nov;4995
1995 Dec;5063
1996 Jan;4964
1996 Feb;5002
1996 Mar;5019
1996 Apr;4977
1996 May;4977
1996 Jun;4978
1996 Jul;4934
1996 Aug;4947
1996 Sep;4983
1996 Oct;5026
1996 Nov;5117
1996 Dec;5194
1997 Jan;5096
1997 Feb;5142
1997 Mar;5191
1997 Apr;5193
1997 May;5213
1997 Jun;5222
1997 Jul;5187
1997 Aug;5152
1997 Sep;5210
1997 Oct;5257
1997 Nov;5337
1997 Dec;5418
1998 Jan;5315
1998 Feb;5355
1998 Mar;5380
1998 Apr;5362
1998 May;5399
1998 Jun;5414
1998 Jul;5407
1998 Aug;5427
1998 Sep;5476
1998 Oct;5534
1998 Nov;5642
1998 Dec;5708
1999 Jan;5539
1999 Feb;5582
1999 Mar;5619
1999 Apr;5639
1999 May;5673
1999 Jun;5698
1999 Jul;5751
1999 Aug;5785
1999 Sep;5829
1999 Oct;5894
1999 Nov;5977
1999 Dec;6066
2000 Jan;5907
2000 Feb;5929
2000 Mar;5960
2000 Apr;5956
2000 May;6001
2000 Jun;6030
2000 Jul;5964
2000 Aug;6000
2000 Sep;6052
2000 Oct;6054
2000 Nov;6149
2000 Dec;6211
2001 Jan;6152
2001 Feb;6171
2001 Mar;6222
2001 Apr;6241
2001 May;6274
2001 Jun;6310
2001 Jul;6285
2001 Aug;6304
2001 Sep;6314
2001 Oct;6344
2001 Nov;6411
2001 Dec;6460
2002 Jan;6364
2002 Feb;6392
2002 Mar;6441
2002 Apr;6476
2002 May;6550
2002 Jun;6569
2002 Jul;6488
2002 Aug;6533
2002 Sep;6579
2002 Oct;6587
2002 Nov;6703
2002 Dec;6783
2003 Jan;6634
2003 Feb;6671
2003 Mar;6719
2003 Apr;6751
2003 May;6792
2003 Jun;6832
2003 Jul;6803
2003 Aug;6820
2003 Sep;6879
2003 Oct;6982
2003 Nov;7055
2003 Dec;7130
2004 Jan;7038
2004 Feb;7078
2004 Mar;7163
2004 Apr;7229
2004 May;7275
2004 Jun;7290
2004 Jul;7251
2004 Aug;7278
2004 Sep;7326
2004 Oct;7452
2004 Nov;7572
2004 Dec;7642
2005 Jan;7504
2005 Feb;7555
2005 Mar;7628
2005 Apr;7698
2005 May;7699
2005 Jun;7714
2005 Jul;7675
2005 Aug;7696
2005 Sep;7774
2005 Oct;7822
2005 Nov;7943
2005 Dec;8036
2006 Jan;7928
2006 Feb;7976
2006 Mar;8046
2006 Apr;8068
2006 May;8079
2006 Jun;8094
2006 Jul;8078
2006 Aug;8088
2006 Sep;8124
2006 Oct;8173
2006 Nov;8303
2006 Dec;8352
2007 Jan;8219
2007 Feb;8259
2007 Mar;8302
2007 Apr;8282
2007 May;8322
2007 Jun;8306
2007 Jul;8290
2007 Aug;8286
2007 Sep;8306
2007 Oct;8343
2007 Nov;8452
2007 Dec;8503
2008 Jan;8282
2008 Feb;8282
2008 Mar;8271
2008 Apr;8262
2008 May;8220
2008 Jun;8198
2008 Jul;8102
2008 Aug;8082
2008 Sep;8081
2008 Oct;8085
2008 Nov;8129
2008 Dec;8124
2009 Jan;7930
2009 Feb;7890
2009 Mar;7869
2009 Apr;7811
2009 May;7772
2009 Jun;7736
2009 Jul;7634
2009 Aug;7608
2009 Sep;7613
2009 Oct;7668
2009 Nov;7749
2009 Dec;7782
2010 Jan;7609
2010 Feb;7618
2010 Mar;7651
2010 Apr;7691
2010 May;7691
2010 Jun;7687
2010 Jul;7629
2010 Aug;7647
2010 Sep;7672
2010 Oct;7745
2010 Nov;7875
2010 Dec;7944
2011 Jan;7729
2011 Feb;7753
2011 Mar;7776
2011 Apr;7794
2011 May;7780
2011 Jun;7743
2011 Jul;7738
2011 Aug;7774
2011 Sep;7813
2011 Oct;7862
2011 Nov;8008
2011 Dec;8045
2012 Jan;7930
2012 Feb;7947
2012 Mar;7976
2012 Apr;8062
2012 May;8069
2012 Jun;8073
2012 Jul;8043
2012 Aug;8074
2012 Sep;8111
2012 Oct;8200
2012 Nov;8361
2012 Dec;8364
2013 Jan;8291
2013 Feb;8335
2013 Mar;8370
2013 Apr;8425
2013 May;8441
2013 Jun;8441
2013 Jul;8395
2013 Aug;8472
2013 Sep;8513
2013 Oct;8616
2013 Nov;8804
2013 Dec;8844
2014 Jan;8656
2014 Feb;8703
2014 Mar;8739
2014 Apr;8807
2014 May;8810
2014 Jun;8802
2014 Jul;8786
2014 Aug;8865
2014 Sep;8924
2014 Oct;9060
2014 Nov;9312
2014 Dec;9377
2015 Jan;9168
2015 Feb;9157
2015 Mar;9185
2015 Apr;9221
2015 May;9237
2015 Jun;9215
