index;value
1980 Jan;131,2615
1980 Feb;132,2245
1980 Mar;151,7456
1980 Apr;155,1969
1980 May;171,2810
1980 Jun;176,7986
1980 Jul;198,3517
1980 Aug;181,0108
1980 Sep;189,6972
1980 Oct;211,3042
1980 Nov;190,5016
1980 Dec;219,5624
1981 Jan;210,9006
1981 Feb;198,8635
1981 Mar;250,3180
1981 Apr;220,0023
1981 May;230,5629
1981 Jun;248,7692
1981 Jul;244,0735
1981 Aug;212,7184
1981 Sep;204,9856
1981 Oct;258,9908
1981 Nov;214,8217
1981 Dec;223,4164
1982 Jan;187,2445
1982 Feb;186,5994
1982 Mar;204,4697
1982 Apr;172,5733
1982 May;143,8858
1982 Jun;163,4731
1982 Jul;150,4498
1982 Aug;122,6147
1982 Sep;101,0761
1982 Oct;104,8133
1982 Nov;81,1118
1982 Dec;82,7516
1983 Jan;64,7018
1983 Feb;72,8519
1983 Mar;97,2277
1983 Apr;91,9315
1983 May;106,2478
1983 Jun;114,5568
1983 Jul;107,5818
1983 Aug;114,2638
1983 Sep;103,5666
1983 Oct;110,0125
1983 Nov;100,2829
1983 Dec;101,6030
1984 Jan;97,8773
1984 Feb;125,5395
1984 Mar;125,2954
1984 Apr;116,3779
1984 May;127,9034
1984 Jun;134,9954
1984 Jul;149,7125
1984 Aug;150,0862
1984 Sep;132,9815
1984 Oct;148,7369
1984 Nov;138,0215
1984 Dec;144,0923
1985 Jan;159,9184
1985 Feb;139,2476
1985 Mar;151,4193
1985 Apr;154,1836
1985 May;163,1282
1985 Jun;152,2978
1985 Jul;157,3730
1985 Aug;161,2155
1985 Sep;141,2505
1985 Oct;156,6004
1985 Nov;149,5899
1985 Dec;149,6855
1986 Jan;147,8861
1986 Feb;141,2569
1986 Mar;132,6094
1986 Apr;159,0328
1986 May;151,1213
1986 Jun;141,8791
1986 Jul;147,3641
1986 Aug;130,8566
1986 Sep;123,7566
1986 Oct;138,8100
1986 Nov;122,2677
1986 Dec;141,5487
1987 Jan;130,7529
1987 Feb;129,3163
1987 Mar;155,2406
1987 Apr;146,6145
1987 May;147,0420
1987 Jun;155,1666
1987 Jul;168,3279
1987 Aug;168,6322
1987 Sep;168,6436
1987 Oct;179,0549
1987 Nov;166,6688
1987 Dec;165,7823
1988 Jan;168,8243
1988 Feb;185,9497
1988 Mar;219,6670
1988 Apr;208,3191
1988 May;229,9590
1988 Jun;239,2315
1988 Jul;234,2609
1988 Aug;272,0957
1988 Sep;256,0319
1988 Oct;262,4206
1988 Nov;277,2572
1988 Dec;254,1800
1989 Jan;255,4852
1989 Feb;263,8663
1989 Mar;281,0883
1989 Apr;292,7042
1989 May;297,8761
1989 Jun;308,9194
1989 Jul;267,2580
1989 Aug;293,2268
1989 Sep;296,2894
1989 Oct;320,6914
1989 Nov;311,5844
1989 Dec;287,6097
1990 Jan;294,7255
1990 Feb;278,3572
1990 Mar;320,0909
1990 Apr;297,5709
1990 May;345,8666
1990 Jun;345,8706
1990 Jul;357,8471
1990 Aug;377,0780
1990 Sep;357,4595
1990 Oct;428,4154
1990 Nov;381,4191
1990 Dec;374,6252
1991 Jan;366,3408
1991 Feb;355,7444
1991 Mar;351,7526
1991 Apr;420,7025
1991 May;418,6364
1991 Jun;399,6218
1991 Jul;443,9000
1991 Aug;421,8664
1991 Sep;419,5825
1991 Oct;476,4087
1991 Nov;466,8998
1991 Dec;455,2001
1992 Jan;426,1307
1992 Feb;446,9103
1992 Mar;521,7605
