index;value
1987 Mar;1967,1
1987 Apr;1830,1
1987 May;1472,9
1987 Jun;1706,9
1987 Jul;1851,2
1987 Aug;1646,8
1987 Sep;2072,2
1987 Oct;1976,7
1987 Nov;1864,7
1987 Dec;2358,2
1988 Jan;1728,7
1988 Feb;2111,5
1988 Mar;2325,0
1988 Apr;1833,5
1988 May;2100,2
1988 Jun;2056,3
1988 Jul;1832,2
1988 Aug;2439,4
1988 Sep;2041,1
1988 Oct;1938,8
1988 Nov;2746,1
1988 Dec;2179,3
1989 Jan;2038,2
1989 Feb;2534,1
1989 Mar;2602,0
1989 Apr;2032,2
1989 May;2247,6
1989 Jun;1595,3
1989 Jul;1472,0
1989 Aug;1935,3
1989 Sep;1845,3
1989 Oct;1846,7
1989 Nov;2385,2
1989 Dec;1844,6
1990 Jan;2222,3
1990 Feb;2051,2
1990 Mar;1880,6
1990 Apr;1503,2
1990 May;1768,9
1990 Jun;1335,5
1990 Jul;1402,8
1990 Aug;1628,9
1990 Sep;1329,2
1990 Oct;1659,5
1990 Nov;1535,9
1990 Dec;1237,0
1991 Jan;1463,7
1991 Feb;1549,2
1991 Mar;1424,6
1991 Apr;1207,1
1991 May;1371,7
1991 Jun;1079,1
1991 Jul;1273,6
1991 Aug;1086,0
1991 Sep;1291,5
1991 Oct;1571,3
1991 Nov;1399,6
1991 Dec;1324,2
1992 Jan;1600,5
1992 Feb;1431,0
1992 Mar;1430,9
1992 Apr;1324,5
1992 May;1290,6
1992 Jun;1254,9
1992 Jul;1414,8
1992 Aug;1211,9
1992 Sep;1511,9
1992 Oct;1572,0
1992 Nov;1511,0
1992 Dec;1570,0
1993 Jan;1400,1
1993 Feb;1557,8
1993 Mar;1639,0
1993 Apr;1389,7
1993 May;1414,5
1993 Jun;1303,5
1993 Jul;1312,4
1993 Aug;1332,7
1993 Sep;1557,1
1993 Oct;1661,0
1993 Nov;1567,9
1993 Dec;1891,2
1994 Jan;1489,7
1994 Feb;1709,7
1994 Mar;1900,6
1994 Apr;1431,2
1994 May;1472,0
1994 Jun;1607,5
1994 Jul;1384,4
1994 Aug;1673,8
1994 Sep;1869,2
1994 Oct;1901,4
