index;value
1996 Jan;9830
1996 Feb;9800
1996 Mar;9840
1996 Apr;9860
1996 May;9940
1996 Jun;9830
1996 Jul;9690
1996 Aug;9630
1996 Sep;9590
1996 Oct;9590
1996 Nov;9350
1996 Dec;9340
1997 Jan;9360
1997 Feb;9450
1997 Mar;9470
1997 Apr;9390
1997 May;9380
1997 Jun;9310
1997 Jul;9180
1997 Aug;9510
1997 Sep;9520
1997 Oct;9360
1997 Nov;9080
1997 Dec;9200
1998 Jan;10160
1998 Feb;10350
1998 Mar;10060
1998 Apr;9820
1998 May;9840
1998 Jun;9500
1998 Jul;9500
1998 Aug;9360
1998 Sep;9640
1998 Oct;10350
1998 Nov;10560
1998 Dec;10710
1999 Jan;11080
1999 Feb;10970
1999 Mar;10870
1999 Apr;10950
1999 May;10770
1999 Jun;10960
1999 Jul;11170
1999 Aug;11450
1999 Sep;11830
1999 Oct;11500
1999 Nov;10670
1999 Dec;10890
2000 Jan;10520
2000 Feb;10610
2000 Mar;10930
2000 Apr;11000
2000 May;11230
2000 Jun;11360
2000 Jul;11250
2000 Aug;11370
2000 Sep;11850
2000 Oct;11610
2000 Nov;11800
2000 Dec;11350
2001 Jan;10970
2001 Feb;11160
2001 Mar;10940
2001 Apr;10880
2001 May;11030
2001 Jun;11160
2001 Jul;10950
2001 Aug;10940
2001 Sep;10910
2001 Oct;10850
2001 Nov;10900
2001 Dec;10550
2002 Jan;10420
2002 Feb;10440
2002 Mar;10540
2002 Apr;10420
2002 May;10510
2002 Jun;10510
2002 Jul;10300
2002 Aug;10380
2002 Sep;10170
2002 Oct;10170
2002 Nov;10210
2002 Dec;10140
2003 Jan;10090
2003 Feb;10090
2003 Mar;10270
2003 Apr;10180
2003 May;10120
2003 Jun;9800
2003 Jul;9970
2003 Aug;10070
2003 Sep;10180
2003 Oct;10130
2003 Nov;10090
2003 Dec;9890
2004 Jan;8780
2004 Feb;8600
2004 Mar;8640
2004 Apr;8780
2004 May;8620
2004 Jun;8600
2004 Jul;8260
2004 Aug;8370
2004 Sep;8480
2004 Oct;8420
2004 Nov;8190
2004 Dec;7930
2005 Jan;8130
2005 Feb;8070
2005 Mar;8020
2005 Apr;8050
2005 May;8230
2005 Jun;8350
2005 Jul;8660
2005 Aug;8460
2005 Sep;8400
2005 Oct;8430
2005 Nov;8460
2005 Dec;8410
2006 Jan;8320
2006 Feb;8300
2006 Mar;8370
2006 Apr;8400
2006 May;8290
2006 Jun;8360
2006 Jul;8430
2006 Aug;8290
2006 Sep;8260
2006 Oct;8230
2006 Nov;8240
2006 Dec;8140
2007 Jan;8450
2007 Feb;8500
2007 Mar;8690
2007 Apr;8590
2007 May;8610
2007 Jun;8550
2007 Jul;8520
2007 Aug;8560
2007 Sep;8680
2007 Oct;8750
2007 Nov;8760
2007 Dec;8840
2008 Jan;8960
2008 Feb;8990
2008 Mar;9040
2008 Apr;9100
2008 May;9120
2008 Jun;9080
2008 Jul;9080
2008 Aug;9160
2008 Sep;9330
2008 Oct;9440
2008 Nov;9830
2008 Dec;9710
2009 Jan;9920
2009 Feb;9930
2009 Mar;11020
2009 Apr;10710
2009 May;10510
2009 Jun;10210
2009 Jul;10110
2009 Aug;10190
2009 Sep;10390
2009 Oct;10070
2009 Nov;10040
2009 Dec;10090
2010 Jan;10030
2010 Feb;10100
2010 Mar;10270
2010 Apr;10100
2010 May;10170
2010 Jun;10030
2010 Jul;9980
2010 Aug;9860
2010 Sep;9880
2010 Oct;10030
2010 Nov;9760
2010 Dec;9790
2011 Jan;9240
2011 Feb;8440
2011 Mar;9000
2011 Apr;8980
2011 May;9060
2011 Jun;9100
2011 Jul;9110
2011 Aug;8980
2011 Sep;9030
2011 Oct;9390
2011 Nov;9300
2011 Dec;9270
2012 Jan;9200
2012 Feb;9020
2012 Mar;9030
2012 Apr;8890
2012 May;8850
2012 Jun;9040
2012 Jul;8960
2012 Aug;8930
2012 Sep;8830
2012 Oct;8910
2012 Nov;8940
2012 Dec;8850
2013 Jan;8930
2013 Feb;9130
2013 Mar;9180
2013 Apr;9170
2013 May;9110
2013 Jun;9100
2013 Jul;9190
2013 Aug;8990
2013 Sep;8890
2013 Oct;8850
2013 Nov;8820
2013 Dec;8840
2014 Jan;8800
2014 Feb;8710
2014 Mar;8730
2014 Apr;8600
2014 May;8550
2014 Jun;8490
2014 Jul;8420
2014 Aug;8530
2014 Sep;8580
2014 Oct;8620
2014 Nov;8680
2014 Dec;8710
2015 Jan;8950
2015 Feb;8830
2015 Mar;8880
2015 Apr;8870
2015 May;8750
2015 Jun;8720
2015 Jul;8680
2015 Aug;8700
2015 Sep;8790
2015 Oct;8790
2015 Nov;8760
2015 Dec;8870
2016 Jan;9050
2016 Feb;9170
