index;value
1988 Jan;1933
1988 Feb;1662
1988 Mar;2436
1988 Apr;2492
1988 May;2171
1988 Jun;1895
1988 Jul;3638
1988 Aug;3250
1988 Sep;4207
1988 Oct;2704
1988 Nov;1989
1988 Dec;2318
1989 Jan;1751
1989 Feb;1600
1989 Mar;2840
1989 Apr;2420
1989 May;2776
1989 Jun;2872
1989 Jul;3480
1989 Aug;2814
1989 Sep;3070
1989 Oct;3432
1989 Nov;2106
1989 Dec;2804
1990 Jan;2323
1990 Feb;2971
1990 Mar;3837
1990 Apr;2373
1990 May;2498
1990 Jun;3207
1990 Jul;2332
1990 Aug;2605
1990 Sep;1879
1990 Oct;2087
1990 Nov;1175
1990 Dec;1305
1991 Jan;904
1991 Feb;1008
1991 Mar;1337
1991 Apr;1330
1991 May;1392
1991 Jun;1801
1991 Jul;1808
1991 Aug;1187
1991 Sep;1444
1991 Oct;1164
1991 Nov;908
1991 Dec;1063
1992 Jan;1365
1992 Feb;1458
1992 Mar;1648
1992 Apr;2120
1992 May;1707
1992 Jun;1609
1992 Jul;1514
1992 Aug;1447
1992 Sep;1615
1992 Oct;1581
1992 Nov;1157
1992 Dec;1531
1993 Jan;1012
1993 Feb;1151
1993 Mar;1399
1993 Apr;1515
1993 May;1873
1993 Jun;1546
1993 Jul;1478
1993 Aug;1586
1993 Sep;1954
1993 Oct;1850
1993 Nov;1720
1993 Dec;1533
1994 Jan;1294
1994 Feb;1288
1994 Mar;1622
1994 Apr;1757
1994 May;1661
1994 Jun;1600
1994 Jul;1680
1994 Aug;2377
1994 Sep;1990
1994 Oct;1739
1994 Nov;1359
1994 Dec;997
1995 Jan;1200
1995 Feb;1221
1995 Mar;1719
1995 Apr;1655
1995 May;1590
1995 Jun;2524
1995 Jul;1532
1995 Aug;1475
1995 Sep;1367
1995 Oct;1518
1995 Nov;1306
1995 Dec;1537
1996 Jan;1239
1996 Feb;1358
1996 Mar;2064
1996 Apr;1949
1996 May;1950
1996 Jun;1611
1996 Jul;1505
1996 Aug;1936
1996 Sep;2002
1996 Oct;1677
1996 Nov;1702
1996 Dec;1757
1997 Jan;1480
1997 Feb;1469
1997 Mar;2138
1997 Apr;1569
1997 May;1958
1997 Jun;1802
1997 Jul;2171
1997 Aug;2558
1997 Sep;2568
1997 Oct;1726
1997 Nov;1746
1997 Dec;1630
1998 Jan;1772
1998 Feb;2289
1998 Mar;1850
1998 Apr;2188
1998 May;1749
1998 Jun;2568
1998 Jul;2959
1998 Aug;2038
1998 Sep;2529
1998 Oct;3631
1998 Nov;1856
1998 Dec;1327
1999 Jan;1335
1999 Feb;1482
1999 Mar;2164
1999 Apr;2488
1999 May;2973
1999 Jun;2486
1999 Jul;2207
1999 Aug;2170
1999 Sep;2138
1999 Oct;2735
1999 Nov;1512
1999 Dec;1451
2000 Jan;1999
2000 Feb;2067
2000 Mar;1833
2000 Apr;1921
2000 May;2143
2000 Jun;2192
2000 Jul;2060
2000 Aug;2307
2000 Sep;2089
2000 Oct;1774
2000 Nov;1618
2000 Dec;1961
2001 Jan;2172
2001 Feb;1318
2001 Mar;2138
2001 Apr;2076
2001 May;2185
2001 Jun;2044
2001 Jul;1959
2001 Aug;2041
2001 Sep;1528
2001 Oct;1643
2001 Nov;1481
2001 Dec;1042
2002 Jan;1387
2002 Feb;1233
2002 Mar;1582
2002 Apr;1794
2002 May;2327
2002 Jun;2408
2002 Jul;1692
2002 Aug;1723
2002 Sep;1608
2002 Oct;1972
2002 Nov;1748
2002 Dec;1245
2003 Jan;1515
2003 Feb;1523
2003 Mar;1780
2003 Apr;1715
2003 May;2285
2003 Jun;1986
2003 Jul;2047
2003 Aug;2194
2003 Sep;2146
2003 Oct;1610
2003 Nov;1197
2003 Dec;1347
2004 Jan;1685
2004 Feb;1327
2004 Mar;1829
2004 Apr;1977
2004 May;1849
2004 Jun;2519
2004 Jul;1990
2004 Aug;1908
2004 Sep;2854
2004 Oct;1945
2004 Nov;1758
2004 Dec;1926
2005 Jan;1516
2005 Feb;1771
2005 Mar;2199
2005 Apr;2096
2005 May;2005
2005 Jun;2515
2005 Jul;2572
2005 Aug;2087
2005 Sep;2269
2005 Oct;2080
2005 Nov;2503
2005 Dec;1926
2006 Jan;1817
2006 Feb;1681
2006 Mar;2022
2006 Apr;2564
2006 May;2728
2006 Jun;2325
2006 Jul;3018
2006 Aug;2136
2006 Sep;2845
2006 Oct;1802
2006 Nov;1222
2006 Dec;1736
2007 Jan;2590
2007 Feb;2802
2007 Mar;2421
2007 Apr;1806
2007 May;2886
2007 Jun;1978
2007 Jul;1938
2007 Aug;3146
2007 Sep;1705
2007 Oct;1985
2007 Nov;1595
2007 Dec;1384
2008 Jan;1278
2008 Feb;1436
2008 Mar;1502
2008 Apr;1663
2008 May;1485
2008 Jun;1849
2008 Jul;1116
2008 Aug;1564
2008 Sep;1109
2008 Oct;1101
2008 Nov;576
2008 Dec;457
2009 Jan;905
2009 Feb;386
2009 Mar;642
2009 Apr;481
2009 May;642
2009 Jun;603
2009 Jul;530
2009 Aug;663
2009 Sep;648
2009 Oct;771
2009 Nov;410
2009 Dec;596
2010 Jan;1190
2010 Feb;681
2010 Mar;686
2010 Apr;680
2010 May;647
2010 Jun;804
2010 Jul;716
2010 Aug;1327
2010 Sep;748
2010 Oct;722
2010 Nov;706
2010 Dec;1000
2011 Jan;605
2011 Feb;495
2011 Mar;638
2011 Apr;1375
2011 May;1526
2011 Jun;795
2011 Jul;873
2011 Aug;1598
2011 Sep;714
2011 Oct;723
2011 Nov;767
2011 Dec;1056
2012 Jan;617
2012 Feb;956
2012 Mar;1724
2012 Apr;1196
2012 May;1584
2012 Jun;2042
2012 Jul;1623
2012 Aug;1881
2012 Sep;1425
2012 Oct;1630
2012 Nov;1063
2012 Dec;1200
2013 Jan;1408
