index;value
1990 Jan;2210
1990 Feb;2430
1990 Mar;2480
1990 Apr;2510
1990 May;2380
1990 Jun;2450
1990 Jul;2440
1990 Aug;2440
1990 Sep;2390
1990 Oct;2330
1990 Nov;2320
1990 Dec;2320
1991 Jan;2280
1991 Feb;2450
1991 Mar;2490
1991 Apr;2530
1991 May;2430
1991 Jun;2500
1991 Jul;2530
1991 Aug;2540
1991 Sep;2500
1991 Oct;2400
1991 Nov;2360
1991 Dec;2380
1992 Jan;2350
1992 Feb;2520
1992 Mar;2560
1992 Apr;2610
1992 May;2530
1992 Jun;2600
1992 Jul;2640
1992 Aug;2620
1992 Sep;2590
1992 Oct;2530
1992 Nov;2480
1992 Dec;2480
1993 Jan;2480
1993 Feb;2640
1993 Mar;2690
1993 Apr;2750
1993 May;2660
1993 Jun;2720
1993 Jul;2770
1993 Aug;2770
1993 Sep;2750
1993 Oct;2710
1993 Nov;2650
1993 Dec;2660
1994 Jan;2610
1994 Feb;2740
1994 Mar;2800
1994 Apr;2850
1994 May;2750
1994 Jun;2840
1994 Jul;2840
1994 Aug;2850
1994 Sep;2830
1994 Oct;2800
1994 Nov;2740
1994 Dec;2760
1995 Jan;2760
1995 Feb;2880
1995 Mar;2960
1995 Apr;2990
1995 May;2900
1995 Jun;2960
1995 Jul;2980
1995 Aug;2990
1995 Sep;2960
1995 Oct;2910
1995 Nov;2890
1995 Dec;2890
1996 Jan;2850
1996 Feb;2940
1996 Mar;3000
1996 Apr;3010
1996 May;2940
1996 Jun;2990
1996 Jul;2960
1996 Aug;2970
1996 Sep;2940
1996 Oct;2910
1996 Nov;2910
1996 Dec;2920
1997 Jan;2870
1997 Feb;2960
1997 Mar;3040
1997 Apr;3080
1997 May;3000
1997 Jun;3050
1997 Jul;3050
1997 Aug;3070
1997 Sep;3030
1997 Oct;2990
1997 Nov;2980
1997 Dec;3000
1998 Jan;2920
1998 Feb;3040
1998 Mar;3090
1998 Apr;3120
1998 May;3030
1998 Jun;3080
1998 Jul;3090
1998 Aug;3060
1998 Sep;3040
1998 Oct;3020
1998 Nov;3030
1998 Dec;3060
1999 Jan;2980
1999 Feb;3110
1999 Mar;3130
1999 Apr;3150
1999 May;3070
1999 Jun;3110
1999 Jul;3100
1999 Aug;3080
1999 Sep;3060
1999 Oct;3040
1999 Nov;3070
1999 Dec;3070
2000 Jan;2990
2000 Feb;3110
2000 Mar;3150
2000 Apr;3180
2000 May;3110
2000 Jun;3210
2000 Jul;3190
2000 Aug;3210
2000 Sep;3160
2000 Oct;3090
2000 Nov;3070
2000 Dec;3070
2001 Jan;3020
2001 Feb;3130
2001 Mar;3160
2001 Apr;3190
2001 May;3130
2001 Jun;3180
2001 Jul;3170
2001 Aug;3160
2001 Sep;3090
2001 Oct;3030
2001 Nov;3020
2001 Dec;3020
2002 Jan;2990
2002 Feb;3060
2002 Mar;3120
2002 Apr;3140
2002 May;3110
2002 Jun;3160
2002 Jul;3140
2002 Aug;3130
2002 Sep;3090
2002 Oct;3060
2002 Nov;3040
2002 Dec;3050
2003 Jan;3080
2003 Feb;3160
2003 Mar;3180
2003 Apr;3130
2003 May;3170
2003 Jun;3210
2003 Jul;3190
2003 Aug;3190
2003 Sep;3170
2003 Oct;3170
2003 Nov;3150
2003 Dec;3160
2004 Jan;3140
2004 Feb;3230
2004 Mar;3270
2004 Apr;3190
2004 May;3220
2004 Jun;3260
2004 Jul;3280
2004 Aug;3270
2004 Sep;3260
2004 Oct;3230
2004 Nov;3220
2004 Dec;3220
2005 Jan;3180
2005 Feb;3270
2005 Mar;3320
2005 Apr;3350
2005 May;3290
2005 Jun;3350
2005 Jul;3340
2005 Aug;3330
2005 Sep;3290
2005 Oct;3260
2005 Nov;3260
2005 Dec;3270
2006 Jan;3340
2006 Feb;3320
2006 Mar;3390
2006 Apr;3430
2006 May;3370
2006 Jun;3420
2006 Jul;3410
2006 Aug;3400
2006 Sep;3370
2006 Oct;3380
2006 Nov;3350
2006 Dec;3380
2007 Jan;3390
2007 Feb;3370
2007 Mar;3440
2007 Apr;3450
2007 May;3400
2007 Jun;3470
2007 Jul;3450
2007 Aug;3460
2007 Sep;3440
2007 Oct;3390
2007 Nov;3360
2007 Dec;3370
2008 Jan;3390
2008 Feb;3390
2008 Mar;3460
2008 Apr;3490
2008 May;3430
2008 Jun;3470
2008 Jul;3440
2008 Aug;3420
2008 Sep;3370
2008 Oct;3310
2008 Nov;3260
2008 Dec;3300
2009 Jan;3280
2009 Feb;3290
2009 Mar;3350
2009 Apr;3300
2009 May;3270
2009 Jun;3330
2009 Jul;3340
2009 Aug;3330
2009 Sep;3270
2009 Oct;3240
2009 Nov;3220
2009 Dec;3240
2010 Jan;3170
2010 Feb;3170
2010 Mar;3230
2010 Apr;3280
2010 May;3220
2010 Jun;3290
2010 Jul;3270
2010 Aug;3260
2010 Sep;3210
2010 Oct;3180
2010 Nov;3170
2010 Dec;3180
2011 Jan;3160
2011 Feb;3140
2011 Mar;3190
2011 Apr;3290
2011 May;3230
2011 Jun;3270
2011 Jul;3290
2011 Aug;3250
2011 Sep;3220
2011 Oct;3190
2011 Nov;3180
2011 Dec;3200
2012 Jan;3180
2012 Feb;3200
2012 Mar;3260
2012 Apr;3300
2012 May;3290
2012 Jun;3340
2012 Jul;3280
2012 Aug;3270
2012 Sep;3230
2012 Oct;3180
2012 Nov;3150
2012 Dec;3170
2013 Jan;3220
2013 Feb;3220
2013 Mar;3270
2013 Apr;3360
2013 May;3310
2013 Jun;3340
2013 Jul;3340
2013 Aug;3340
2013 Sep;3270
2013 Oct;3260
2013 Nov;3230
2013 Dec;3240
2014 Jan;3270
2014 Feb;3270
2014 Mar;3310
2014 Apr;3380
2014 May;3360
2014 Jun;3390
2014 Jul;3370
2014 Aug;3340
2014 Sep;3310
2014 Oct;3260
2014 Nov;3250
2014 Dec;3250
2015 Jan;3250
2015 Feb;3240
2015 Mar;3260
2015 Apr;3330
2015 May;3340
2015 Jun;3340
