index;value
1988 Jan;2588,866
1988 Feb;2972,621
1988 Mar;3437,426
1988 Apr;2998,260
1988 May;3015,928
1988 Jun;3278,106
1988 Jul;2969,989
1988 Aug;2374,705
1988 Sep;3291,686
1988 Oct;3347,509
1988 Nov;3477,808
1988 Dec;3222,633
1989 Jan;3200,856
1989 Feb;3215,698
1989 Mar;3644,581
1989 Apr;3560,875
1989 May;3388,866
1989 Jun;3876,493
1989 Jul;3335,003
1989 Aug;2633,413
1989 Sep;3547,360
1989 Oct;3930,127
1989 Nov;3992,214
1989 Dec;3465,584
1990 Jan;3528,920
1990 Feb;3799,343
1990 Mar;4157,381
1990 Apr;3703,787
1990 May;3979,656
1990 Jun;3834,128
1990 Jul;3809,723
1990 Aug;2960,437
1990 Sep;3775,128
1990 Oct;4301,034
1990 Nov;4373,151
1990 Dec;3567,414
1991 Jan;3900,349
1991 Feb;3893,795
1991 Mar;3958,283
1991 Apr;4251,382
1991 May;3954,797
1991 Jun;3951,322
1991 Jul;4081,826
1991 Aug;2863,551
1991 Sep;4039,190
1991 Oct;4627,355
1991 Nov;4301,983
1991 Dec;3624,466
1992 Jan;4091,822
1992 Feb;4171,833
1992 Mar;4695,904
1992 Apr;4242,254
1992 May;4049,606
1992 Jun;4379,776
1992 Jul;4160,950
1992 Aug;3128,173
1992 Sep;4271,382
1992 Oct;4448,329
1992 Nov;4365,173
1992 Dec;3689,144
1993 Jan;3651,616
1993 Feb;4107,605
1993 Mar;4574,202
1993 Apr;4116,723
1993 May;3848,489
1993 Jun;4363,222
1993 Jul;3928,442
1993 Aug;3172,890
1993 Sep;4063,072
1993 Oct;4276,616
1993 Nov;4262,115
1993 Dec;3703,294
1994 Jan;3857,969
1994 Feb;3952,989
1994 Mar;4666,201
1994 Apr;3918,318
1994 May;4042,319
1994 Jun;4292,403
1994 Jul;3945,853
1994 Aug;3282,787
1994 Sep;4404,709
1994 Oct;4427,003
1994 Nov;4759,548
1994 Dec;4248,455
1995 Jan;4038,724
1995 Feb;4163,156
1995 Mar;4809,700
1995 Apr;3880,177
1995 May;4487,600
1995 Jun;4537,590
1995 Jul;4083,373
1995 Aug;3408,802
1995 Sep;4436,154
1995 Oct;4565,077
1995 Nov;4550,913
1995 Dec;3910,608
1996 Jan;4113,908
1996 Feb;4151,843
1996 Mar;4398,666
1996 Apr;4100,138
1996 May;4285,936
1996 Jun;4207,538
1996 Jul;4536,209
1996 Aug;3185,994
1996 Sep;4432,268
1996 Oct;4736,605
1996 Nov;4515,978
1996 Dec;3933,516
1997 Jan;4455,047
1997 Feb;4424,616
1997 Mar;4486,748
1997 Apr;5026,652
1997 May;4403,935
1997 Jun;4926,344
1997 Jul;4962,542
1997 Aug;3437,812
1997 Sep;5075,612
1997 Oct;5449,515
1997 Nov;5039,837
1997 Dec;4552,657
1998 Jan;4631,425
1998 Feb;4911,961
1998 Mar;5575,145
1998 Apr;5177,298
1998 May;4868,946
1998 Jun;5358,058
1998 Jul;5438,697
1998 Aug;3867,381
1998 Sep;5469,823
1998 Oct;5550,706
1998 Nov;5464,021
1998 Dec;4669,292
1999 Jan;4673,030
1999 Feb;4892,851
1999 Mar;5916,554
1999 Apr;5053,351
1999 May;5026,028
1999 Jun;5566,072
1999 Jul;5306,212
1999 Aug;4195,959
1999 Sep;5782,182
1999 Oct;5870,413
1999 Nov;6103,354
1999 Dec;5247,506
2000 Jan;4910,768
2000 Feb;5749,161
2000 Mar;6201,691
2000 Apr;4993,475
2000 May;6260,122
2000 Jun;5510,460
2000 Jul;5529,056
2000 Aug;4816,147
2000 Sep;5989,831
2000 Oct;6152,297
2000 Nov;6428,845
2000 Dec;5110,386
2001 Jan;5796,115
2001 Feb;6003,208
2001 Mar;6742,294
2001 Apr;5766,288
2001 May;6429,812
2001 Jun;5979,430
2001 Jul;6221,691
2001 Aug;4847,384
2001 Sep;5744,544
2001 Oct;6674,456
2001 Nov;6294,221
2001 Dec;5029,253
2002 Jan;6165,091
2002 Feb;6046,613
2002 Mar;6136,745
2002 Apr;6487,220
2002 May;6177,062
2002 Jun;6191,801
2002 Jul;6798,515
2002 Aug;4969,317
2002 Sep;6438,862
2002 Oct;6840,920
2002 Nov;6249,089
2002 Dec;5452,328
2003 Jan;5801,138
2003 Feb;6269,141
2003 Mar;6483,522
2003 Apr;6096,692
2003 May;6518,230
2003 Jun;6197,156
2003 Jul;6577,142
2003 Aug;4662,175
2003 Sep;6654,742
2003 Oct;7238,631
2003 Nov;6297,154
2003 Dec;5823,656
2004 Jan;6220,967
2004 Feb;6841,074
2004 Mar;7311,911
2004 Apr;6481,571
2004 May;6279,160
2004 Jun;6958,689
2004 Jul;6658,322
2004 Aug;5551,806
2004 Sep;7138,480
2004 Oct;7012,299
2004 Nov;7183,974
2004 Dec;5961,400
2005 Jan;6609,869
2005 Feb;6649,317
2005 Mar;7271,112
2005 Apr;7021,053
2005 May;7066,845
2005 Jun;7626,480
2005 Jul;6859,905
2005 Aug;6053,459
2005 Sep;7598,523
2005 Oct;7389,351
2005 Nov;7585,722
2005 Dec;6642,561
2006 Jan;7407,541
2006 Feb;7421,307
2006 Mar;8438,995
2006 Apr;6982,902
2006 May;8237,975
2006 Jun;8097,699
2006 Jul;8001,454
2006 Aug;6879,367
2006 Sep;8015,503
2006 Oct;8857,677
2006 Nov;8872,272
2006 Dec;7334,260
2007 Jan;8665,914
2007 Feb;8264,156
2007 Mar;9288,107
2007 Apr;8290,581
2007 May;9100,036
2007 Jun;9217,213
2007 Jul;9437,009
2007 Aug;7601,456
2007 Sep;8779,748
2007 Oct;10014,152
2007 Nov;9711,321
2007 Dec;7216,356
2008 Jan;8950,139
2008 Feb;9277,313
2008 Mar;8778,600
2008 Apr;9992,141
2008 May;9348,348
2008 Jun;9988,525
2008 Jul;10247,565
2008 Aug;7241,602
2008 Sep;9534,637
2008 Oct;9396,101
2008 Nov;8337,643
2008 Dec;6939,868
2009 Jan;7858,226
2009 Feb;7439,729
2009 Mar;7993,597
2009 Apr;7794,214
2009 May;7502,343
2009 Jun;7770,983
2009 Jul;8404,781
2009 Aug;6327,594
2009 Sep;7908,330
