index;value
261;3717,5
262;3824,9
263;3807,9
264;3706,6
265;3658,0
266;3597,1
267;3496,0
268;3444,7
269;3438,6
270;3425,2
271;3449,0
272;3467,5
273;3480,8
274;3455,2
275;3507,6
276;3517,9
277;3530,6
278;3492,6
279;3451,8
280;3463,1
281;3404,5
282;3417,7
283;3374,3
284;3460,3
285;3461,5
286;3508,5
287;3447,9
288;3479,1
289;3469,5
290;3471,8
291;3435,4
292;3414,7
293;3441,8
294;3417,4
295;3422,8
296;3410,4
297;3428,5
298;3458,4
299;3498,2
300;3428,4
301;3440,9
302;3457,6
303;3444,3
304;3414,0
305;3377,8
306;3456,6
307;3450,7
308;3453,0
309;3426,3
310;3489,5
311;3462,5
312;3519,7
313;3523,2
314;3562,7
315;3598,6
316;3490,7
317;3465,2
318;3371,9
319;3404,0
320;3377,3
321;3367,8
322;3327,6
323;3350,9
324;3345,1
325;3383,8
326;3346,4
327;3358,9
328;3431,7
329;3427,2
330;3485,5
331;3375,3
332;3389,1
333;3351,9
334;3337,2
335;3319,7
336;3340,0
337;3376,2
338;3432,4
339;3395,9
340;3389,0
341;3419,2
342;3418,7
343;3425,5
344;3359,8
345;3407,1
346;3370,0
347;3376,2
348;3329,1
349;3357,6
350;3345,4
351;3437,8
352;3409,9
353;3358,8
354;3458,7
355;3407,3
356;3431,7
357;3400,5
358;3481,8
359;3427,2
360;3472,9
361;3418,8
362;3498,9
363;3508,3
364;3548,6
365;3546,1
366;3539,5
367;3694,1
368;3576,9
369;3514,5
370;3433,9
371;3438,9
372;3392,8
373;3393,3
374;3333,4
375;3386,1
376;3384,4
377;3440,4
378;3400,8
379;3371,4
380;3512,8
381;3507,6
382;3552,9
383;3463,2
384;3472,8
385;3379,8
386;3400,9
387;3370,1
388;3385,8
389;3462,3
390;3491,4
391;3512,5
392;3437,1
393;3530,7
394;3512,1
395;3549,5
396;3478,7
397;3519,9
398;3477,2
399;3497,4
400;3456,6
401;3473,9
402;3492,7
403;3538,2
404;3581,7
405;3462,9
406;3628,5
407;3530,0
408;3571,6
409;3539,6
410;3580,4
411;3586,7
412;3550,0
413;3567,1
414;3596,2
415;3642,5
416;3656,2
417;3761,5
418;3693,5
419;3957,3
420;3777,6
421;3729,2
422;3693,4
423;3692,0
424;3638,0
425;3601,2
426;3540,0
427;3585,0
428;3611,9
429;3621,5
430;3632,3
431;3591,6
432;3743,5
433;3702,0
434;3760,8
435;3700,0
436;3738,9
437;3621,8
438;3652,9
439;3626,4
440;3704,2
441;3751,6
442;3733,5
443;3832,4
444;3703,7
445;3911,6
446;3804,1
447;3770,5
448;3714,4
449;3754,9
450;3731,6
451;3753,5
452;3729,5
453;3712,3
454;3728,7
455;3821,8
456;3874,6
457;3764,7
458;3887,5
459;3774,9
460;3829,5
461;3758,6
462;3772,9
463;4116,2
464;4113,0
465;4113,8
466;4091,1
467;4156,5
468;4141,2
469;4269,4
470;4184,4
471;4445,6
472;4296,7
473;4226,7
474;4123,8
475;4058,0
476;4052,1
477;3963,7
478;4019,0
479;3984,9
480;4034,5
481;3985,8
482;4004,2
483;3929,2
484;4113,0
485;4071,6
486;4166,1
487;4051,4
488;4035,0
489;3959,6
490;3958,8
491;3930,5
492;3924,9
493;4047,2
494;4003,0
495;4080,2
496;3951,3
497;4120,5
498;4121,4
499;4085,6
500;4011,5
501;4042,8
502;4064,3
