index;value
1996 Jan;1397,1
1996 Feb;1400,5
1996 Mar;1404,9
1996 Apr;1418,5
1996 May;1420,7
1996 Jun;1430,7
1996 Jul;1434,4
1996 Aug;1432,9
1996 Sep;1426,5
1996 Oct;1400,4
1996 Nov;1391,3
1996 Dec;1382,2
1997 Jan;1385,1
1997 Feb;1389,7
1997 Mar;1392,2
1997 Apr;1405,4
1997 May;1398,7
1997 Jun;1384,9
1997 Jul;1377,9
1997 Aug;1368,5
1997 Sep;1361,2
1997 Oct;1364,3
1997 Nov;1362,9
1997 Dec;1362,7
1998 Jan;1369,3
1998 Feb;1365,4
1998 Mar;1364,7
1998 Apr;1360,3
1998 May;1358,4
1998 Jun;1354,1
1998 Jul;1350,5
1998 Aug;1348,5
1998 Sep;1341,5
1998 Oct;1343,0
1998 Nov;1340,0
1998 Dec;1337,5
1999 Jan;1327,3
1999 Feb;1320,3
1999 Mar;1321,7
1999 Apr;1315,6
1999 May;1303,2
1999 Jun;1301,7
1999 Jul;1304,9
1999 Aug;1296,8
1999 Sep;1284,6
1999 Oct;1278,0
1999 Nov;1270,9
1999 Dec;1262,4
2000 Jan;1257,9
2000 Feb;1252,2
2000 Mar;1251,8
2000 Apr;1244,2
2000 May;1240,3
2000 Jun;1232,9
2000 Jul;1232,7
2000 Aug;1231,9
2000 Sep;1228,2
2000 Oct;1212,9
2000 Nov;1209,8
2000 Dec;1206,0
2001 Jan;1208,1
2001 Feb;1203,5
2001 Mar;1201,7
2001 Apr;1205,4
2001 May;1195,9
2001 Jun;1190,4
2001 Jul;1187,9
2001 Aug;1184,8
2001 Sep;1181,1
2001 Oct;1169,8
2001 Nov;1164,7
2001 Dec;1164,9
2002 Jan;1164,2
2002 Feb;1167,6
2002 Mar;1164,5
2002 Apr;1132,4
2002 May;1110,0
2002 Jun;1086,3
2002 Jul;1089,4
2002 Aug;1089,0
2002 Sep;1087,0
2002 Oct;1078,8
2002 Nov;1080,4
2002 Dec;1077,3
2003 Jan;1075,4
2003 Feb;1064,7
2003 Mar;1062,0
2003 Apr;1051,8
2003 May;1037,7
2003 Jun;1037,0
2003 Jul;1027,5
2003 Aug;1028,0
2003 Sep;1033,3
2003 Oct;1038,4
2003 Nov;1030,4
2003 Dec;1029,8
2004 Jan;1032,1
2004 Feb;1020,3
2004 Mar;1017,7
2004 Apr;1020,5
2004 May;1017,0
2004 Jun;1008,3
2004 Jul;1009,6
2004 Aug;1011,3
2004 Sep;1005,6
2004 Oct;1002,4
2004 Nov;1001,2
2004 Dec;1003,3
2005 Jan;1001,8
2005 Feb;996,5
2005 Mar;1001,5
2005 Apr;1006,1
2005 May;999,8
2005 Jun;998,8
2005 Jul;998,3
2005 Aug;998,8
2005 Sep;1002,9
2005 Oct;999,1
2005 Nov;1002,1
2005 Dec;991,2
2006 Jan;998,0
2006 Feb;993,4
2006 Mar;1005,3
2006 Apr;1010,0
2006 May;1000,0
2006 Jun;997,0
2006 Jul;990,3
2006 Aug;987,0
2006 Sep;991,4
2006 Oct;999,9
2006 Nov;1004,4
2006 Dec;1017,7
2007 Jan;1020,4
2007 Feb;1016,8
2007 Mar;1011,2
2007 Apr;1008,2
2007 May;1000,8
2007 Jun;981,6
2007 Jul;989,7
2007 Aug;993,9
2007 Sep;997,6
2007 Oct;986,2
2007 Nov;981,9
2007 Dec;984,3
2008 Jan;977,2
2008 Feb;968,9
2008 Mar;962,2
2008 Apr;966,0
2008 May;970,1
2008 Jun;963,9
2008 Jul;956,4
2008 Aug;959,2
2008 Sep;963,2
2008 Oct;963,6
2008 Nov;956,3
2008 Dec;951,3
2009 Jan;958,0
2009 Feb;957,4
2009 Mar;956,5
2009 Apr;962,0
2009 May;950,5
2009 Jun;947,5
2009 Jul;945,1
2009 Aug;951,3
2009 Sep;943,6
2009 Oct;949,0
2009 Nov;942,2
2009 Dec;942,0
2010 Jan;937,2
2010 Feb;939,7
2010 Mar;940,7
2010 Apr;945,6
2010 May;947,9
2010 Jun;943,5
2010 Jul;946,1
2010 Aug;950,1
2010 Sep;958,2
2010 Oct;966,0
2010 Nov;966,9
2010 Dec;966,7
2011 Jan;968,9
2011 Feb;963,3
2011 Mar;967,3
2011 Apr;959,0
2011 May;946,3
2011 Jun;946,0
2011 Jul;950,9
2011 Aug;943,2
2011 Sep;937,5
2011 Oct;930,8
2011 Nov;930,6
2011 Dec;932,5
2012 Jan;941,1
2012 Feb;940,1
2012 Mar;940,6
2012 Apr;940,2
2012 May;943,8
2012 Jun;949,6
2012 Jul;958,4
2012 Aug;960,9
2012 Sep;972,4
2012 Oct;983,9
2012 Nov;987,6
2012 Dec;987,8
2013 Jan;978,1
2013 Feb;990,6
2013 Mar;983,5
2013 Apr;985,1
2013 May;997,8
2013 Jun;998,1
2013 Jul;1002,4
2013 Aug;1007,0
2013 Sep;1002,7
2013 Oct;997,0
2013 Nov;997,8
2013 Dec;1001,1
2014 Jan;999,6
2014 Feb;955,1
2014 Mar;957,6
2014 Apr;996,5
2014 May;970,8
2014 Jun;993,3
2014 Jul;986,2
2014 Aug;986,7
2014 Sep;994,8
2014 Oct;993,5
2014 Nov;990,5
2014 Dec;1023,2
2015 Jan;958,5
2015 Feb;957,1
2015 Mar;989,6
2015 Apr;1026,8
2015 May;1037,7
2015 Jun;1005,5
