index;value
1991 Jan;5600
1991 Feb;5800
1991 Mar;6000
1991 Apr;6000
1991 May;6500
1991 Jun;6000
1991 Jul;5800
1991 Aug;6000
1991 Sep;6000
1991 Oct;6000
1991 Nov;6000
1991 Dec;6000
1992 Jan;6000
1992 Feb;5900
1992 Mar;6000
1992 Apr;6100
1992 May;6200
1992 Jun;6400
1992 Jul;6500
1992 Aug;6500
1992 Sep;6600
1992 Oct;6700
1992 Nov;5900
1992 Dec;5600
1993 Jan;5800
1993 Feb;6000
1993 Mar;6100
1993 Apr;6400
1993 May;6500
1993 Jun;6400
1993 Jul;6500
1993 Aug;6200
1993 Sep;6000
1993 Oct;6500
1993 Nov;6400
1993 Dec;6400
1994 Jan;6400
1994 Feb;6000
1994 Mar;6100
1994 Apr;6500
1994 May;6300
1994 Jun;6100
1994 Jul;6400
1994 Aug;6000
1994 Sep;6200
1994 Oct;6000
1994 Nov;6200
1994 Dec;6000
1995 Jan;6200
1995 Feb;5800
1995 Mar;6000
1995 Apr;6000
1995 May;6500
1995 Jun;5800
1995 Jul;6000
1995 Aug;5800
1995 Sep;6000
1995 Oct;6200
1995 Nov;6300
1995 Dec;5800
1996 Jan;5800
1996 Feb;6100
1996 Mar;6000
1996 Apr;6500
1996 May;6000
1996 Jun;6000
1996 Jul;5900
1996 Aug;5800
1996 Sep;6000
1996 Oct;6200
1996 Nov;5800
1996 Dec;5900
1997 Jan;5800
1997 Feb;5800
1997 Mar;5600
1997 Apr;5300
1997 May;6400
1997 Jun;6000
1997 Jul;6500
1997 Aug;6200
1997 Sep;6000
1997 Oct;5800
1997 Nov;6000
1997 Dec;6000
1998 Jan;6000
1998 Feb;5800
1998 Mar;6000
1998 Apr;6000
1998 May;6400
1998 Jun;6500
1998 Jul;6000
1998 Aug;5800
1998 Sep;6000
1998 Oct;5700
1998 Nov;5700
1998 Dec;5600
1999 Jan;5800
1999 Feb;5800
1999 Mar;6100
1999 Apr;5900
1999 May;6800
1999 Jun;5600
1999 Jul;5800
1999 Aug;6000
1999 Sep;5200
1999 Oct;5200
1999 Nov;6000
1999 Dec;5700
2000 Jan;5400
2000 Feb;5600
2000 Mar;5900
2000 Apr;6200
2000 May;6400
2000 Jun;5500
2000 Jul;5800
2000 Aug;5700
2000 Sep;5700
2000 Oct;5400
2000 Nov;6000
2000 Dec;5200
2001 Jan;5600
2001 Feb;5300
2001 Mar;5400
2001 Apr;6600
2001 May;6600
2001 Jun;6700
2001 Jul;6700
2001 Aug;6800
2001 Sep;7400
2001 Oct;6800
2001 Nov;6500
2001 Dec;6300
2002 Jan;6500
2002 Feb;5800
2002 Mar;6500
2002 Apr;6200
2002 May;6700
2002 Jun;6500
2002 Jul;6600
2002 Aug;6600
2002 Sep;6300
2002 Oct;6900
2002 Nov;6100
2002 Dec;6700
2003 Jan;5900
2003 Feb;6400
2003 Mar;6300
2003 Apr;6300
2003 May;6700
2003 Jun;7200
