index;value
1996 Jan;5200
1996 Feb;5100
1996 Mar;5100
1996 Apr;5100
1996 May;5100
1996 Jun;5100
1996 Jul;5100
1996 Aug;5100
1996 Sep;5100
1996 Oct;5100
1996 Nov;5200
1996 Dec;5200
1997 Jan;5200
1997 Feb;5300
1997 Mar;5300
1997 Apr;5300
1997 May;5300
1997 Jun;5300
1997 Jul;5300
1997 Aug;5300
1997 Sep;5300
1997 Oct;5300
1997 Nov;5300
1997 Dec;5300
1998 Jan;5300
1998 Feb;5400
1998 Mar;5400
1998 Apr;5400
1998 May;5400
1998 Jun;5400
1998 Jul;5400
1998 Aug;5400
1998 Sep;5400
1998 Oct;5400
1998 Nov;5400
1998 Dec;5400
1999 Jan;5200
1999 Feb;5200
1999 Mar;5200
1999 Apr;5200
1999 May;5200
1999 Jun;5200
1999 Jul;5200
1999 Aug;5200
1999 Sep;5200
1999 Oct;5200
1999 Nov;5200
1999 Dec;5300
2000 Jan;5300
2000 Feb;5300
2000 Mar;5300
2000 Apr;5300
2000 May;5400
2000 Jun;5400
2000 Jul;5400
2000 Aug;5500
2000 Sep;5500
2000 Oct;5500
2000 Nov;5600
2000 Dec;5600
2001 Jan;5700
2001 Feb;5700
2001 Mar;5700
2001 Apr;5700
2001 May;5700
2001 Jun;5700
2001 Jul;5600
2001 Aug;5700
2001 Sep;5600
2001 Oct;5700
2001 Nov;5700
2001 Dec;5700
2002 Jan;5700
2002 Feb;5700
2002 Mar;5700
2002 Apr;5700
2002 May;5700
2002 Jun;5700
2002 Jul;5700
2002 Aug;5700
2002 Sep;5700
2002 Oct;5700
2002 Nov;5700
2002 Dec;5700
2003 Jan;5900
2003 Feb;5900
2003 Mar;5900
2003 Apr;6000
2003 May;6000
2003 Jun;6000
2003 Jul;6000
2003 Aug;6000
2003 Sep;6000
2003 Oct;5900
2003 Nov;6000
2003 Dec;6000
2004 Jan;6000
2004 Feb;6000
2004 Mar;6000
2004 Apr;6000
2004 May;6100
2004 Jun;6100
2004 Jul;6100
2004 Aug;6100
2004 Sep;6100
2004 Oct;6200
2004 Nov;6200
2004 Dec;6300
2005 Jan;6400
2005 Feb;6400
2005 Mar;6400
2005 Apr;6400
2005 May;6400
2005 Jun;6400
2005 Jul;6500
2005 Aug;6500
2005 Sep;6500
2005 Oct;6600
2005 Nov;6600
2005 Dec;6600
2006 Jan;6700
2006 Feb;6700
2006 Mar;6700
2006 Apr;6700
2006 May;6700
2006 Jun;6700
2006 Jul;6800
2006 Aug;6700
2006 Sep;6800
2006 Oct;6800
2006 Nov;6800
2006 Dec;6800
2007 Jan;7000
2007 Feb;7000
2007 Mar;7000
2007 Apr;7000
2007 May;7000
2007 Jun;7000
2007 Jul;7000
2007 Aug;7000
2007 Sep;7000
2007 Oct;6900
2007 Nov;7000
2007 Dec;7000
2008 Jan;7300
2008 Feb;7300
2008 Mar;7300
2008 Apr;7400
2008 May;7400
2008 Jun;7400
2008 Jul;7200
2008 Aug;7200
2008 Sep;7300
2008 Oct;7300
2008 Nov;7300
2008 Dec;7200
2009 Jan;7400
2009 Feb;7400
2009 Mar;7300
2009 Apr;7300
2009 May;7300
2009 Jun;7300
2009 Jul;7300
2009 Aug;7300
2009 Sep;7300
2009 Oct;7300
2009 Nov;7300
2009 Dec;7400
2010 Jan;7500
2010 Feb;7600
2010 Mar;7700
2010 Apr;7700
2010 May;7700
2010 Jun;7700
2010 Jul;7800
2010 Aug;7800
2010 Sep;7800
2010 Oct;7800
2010 Nov;7900
2010 Dec;8000
2011 Jan;8200
2011 Feb;8300
2011 Mar;8300
2011 Apr;8300
2011 May;8300
2011 Jun;8300
2011 Jul;8300
2011 Aug;8300
2011 Sep;8300
2011 Oct;9200
2011 Nov;9300
2011 Dec;9300
2012 Jan;9500
2012 Feb;9600
2012 Mar;9600
2012 Apr;9700
2012 May;9700
2012 Jun;9700
2012 Jul;9700
2012 Aug;9700
2012 Sep;9800
2012 Oct;9800
2012 Nov;9800
2012 Dec;9900
2013 Jan;10000
2013 Feb;10000
2013 Mar;10100
2013 Apr;10000
2013 May;10000
2013 Jun;10000
2013 Jul;10000
2013 Aug;10000
2013 Sep;10000
2013 Oct;10000
2013 Nov;10000
2013 Dec;10000
2014 Jan;10200
2014 Feb;10200
2014 Mar;10200
2014 Apr;10200
2014 May;10200
2014 Jun;10100
2014 Jul;10200
2014 Aug;10100
2014 Sep;10200
2014 Oct;10100
2014 Nov;10100
2014 Dec;10000
2015 Jan;10100
2015 Feb;10100
2015 Mar;10100
2015 Apr;10100
2015 May;10100
