index;value
1971 May;326,00
1971 Jun;326,00
1971 Jul;356,00
1971 Aug;356,00
1971 Sep;356,00
1971 Oct;356,00
1971 Nov;356,00
1971 Dec;369,00
1972 Jan;370,00
1972 Feb;370,00
1972 Mar;372,00
1972 Apr;372,00
1972 May;376,00
1972 Jun;388,00
1972 Jul;388,00
1972 Aug;391,00
1972 Sep;392,00
1972 Oct;392,00
1972 Nov;393,00
1972 Dec;393,00
1973 Jan;399,00
1973 Feb;402,00
1973 Mar;403,00
1973 Apr;403,00
1973 May;410,00
1973 Jun;410,00
1973 Jul;410,00
1973 Aug;412,00
1973 Sep;415,00
1973 Oct;428,00
1973 Nov;465,00
1973 Dec;465,00
1974 Jan;468,00
1974 Feb;498,00
1974 Mar;504,00
1974 Apr;509,00
1974 May;516,00
1974 Jun;514,00
1974 Jul;511,00
1974 Aug;516,00
1974 Sep;515,00
1974 Oct;516,00
1974 Nov;523,00
1974 Dec;522,00
1975 Jan;527,00
1975 Feb;532,00
1975 Mar;537,00
1975 Apr;541,00
1975 May;540,00
1975 Jun;536,00
1975 Jul;532,00
1975 Aug;525,00
1975 Sep;522,00
1975 Oct;530,00
1975 Nov;563,00
1975 Dec;573,00
1976 Jan;562,00
1976 Feb;561,00
1976 Mar;560,00
1976 Apr;559,00
1976 May;567,00
1976 Jun;562,00
1976 Jul;555,00
1976 Aug;551,00
1976 Sep;546,00
1976 Oct;546,00
1976 Nov;551,00
1976 Dec;558,00
1977 Jan;565,00
1977 Feb;572,00
1977 Mar;578,00
1977 Apr;582,00
1977 May;587,00
1977 Jun;592,00
1977 Jul;593,00
1977 Aug;592,00
1977 Sep;596,00
1977 Oct;594,00
1977 Nov;592,00
1977 Dec;595,00
1978 Jan;606,00
1978 Feb;623,00
1978 Mar;625,00
1978 Apr;622,00
1978 May;623,00
1978 Jun;619,00
1978 Jul;616,00
1978 Aug;615,00
1978 Sep;607,00
1978 Oct;615,00
1978 Nov;617,00
1978 Dec;640,00
1979 Jan;652,00
1979 Feb;653,00
1979 Mar;656,00
1979 Apr;657,00
1979 May;655,00
1979 Jun;651,00
1979 Jul;653,00
1979 Aug;652,00
1979 Sep;655,00
1979 Oct;659,00
1979 Nov;732,00
1979 Dec;736,00
1980 Jan;741,00
1980 Feb;814,00
1980 Mar;818,00
1980 Apr;833,00
1980 May;844,00
1980 Jun;946,00
1980 Jul;936,00
1980 Aug;917,00
1980 Sep;926,00
1980 Oct;884,00
1980 Nov;888,00
1980 Dec;897,00
1981 Jan;919,00
1981 Feb;915,00
1981 Mar;915,00
1981 Apr;917,00
1981 May;921,00
1981 Jun;927,00
1981 Jul;924,00
1981 Aug;919,00
1981 Sep;907,00
1981 Oct;899,00
1981 Nov;960,00
1981 Dec;969,00
1982 Jan;1101,00
1982 Feb;1108,00
1982 Mar;1110,00
1982 Apr;1099,00
1982 May;959,00
1982 Jun;950,00
1982 Jul;940,00
1982 Aug;940,00
1982 Sep;948,00
1982 Oct;957,00
1982 Nov;964,00
1982 Dec;968,00
1983 Jan;995,00
1983 Feb;990,00
1983 Mar;984,00
1983 Apr;978,00
1983 May;977,00
1983 Jun;969,00
1983 Jul;967,00
1983 Aug;975,00
1983 Sep;948,00
1983 Oct;980,00
1983 Nov;987,00
1983 Dec;989,00
1984 Jan;1017,00
1984 Feb;1005,00
1984 Mar;996,00
1984 Apr;990,00
1984 May;989,00
1984 Jun;991,00
1984 Jul;1022,00
1984 Aug;1022,00
1984 Sep;1022,00
1984 Oct;1053,00
1984 Nov;1053,00
1984 Dec;1056,00
1985 Jan;1082,00
1985 Feb;1082,00
1985 Mar;1082,00
1985 Apr;1035,00
1985 May;1023,00
1985 Jun;1017,00
1985 Jul;1043,00
1985 Aug;1043,00
1985 Sep;1043,00
1985 Oct;1066,00
1985 Nov;1070,00
1985 Dec;1075,00
1986 Jan;1100,00
1986 Feb;1100,00
1986 Mar;1103,00
1986 Apr;1127,00
1986 May;1104,00
1986 Jun;1099,00
1986 Jul;1099,00
1986 Aug;1100,00
1986 Sep;1102,00
1986 Oct;1092,00
1986 Nov;1090,00
1986 Dec;1092,00
1987 Jan;1087,00
1987 Feb;1088,00
1987 Mar;1087,00
1987 Apr;1111,00
1987 May;1084,00
1987 Jun;1085,00
1987 Jul;1088,00
1987 Aug;1088,00
1987 Sep;1087,00
1987 Oct;1090,00
1987 Nov;1107,00
1987 Dec;1107,00
1988 Jan;1148,00
1988 Feb;1152,00
1988 Mar;1156,00
1988 Apr;1162,00
1988 May;1159,00
1988 Jun;1188,00
1988 Jul;1193,00
1988 Aug;1194,00
1988 Sep;1194,00
1988 Oct;1268,00
1988 Nov;1282,00
1988 Dec;1282,00
1989 Jan;1310,00
1989 Feb;1299,00
1989 Mar;1297,00
1989 Apr;1298,00
1989 May;1285,00
1989 Jun;1282,00
1989 Jul;1340,00
1989 Aug;1340,00
1989 Sep;1338,00
1989 Oct;1341,00
1989 Nov;1357,00
1989 Dec;1357,00
1990 Jan;1359,00
1990 Feb;1395,00
1990 Mar;1397,00
1990 Apr;1403,00
1990 May;1389,00
1990 Jun;1392,00
1990 Jul;1397,00
1990 Aug;1398,00
1990 Sep;1400,00
