index;value
1978 Feb;3442,59436
1978 Mar;3390,98949
1978 Apr;2673,72552
1978 May;2693,36604
1978 Jun;2575,53790
1978 Jul;2391,66810
1978 Aug;2515,08576
1978 Sep;2507,39304
1978 Oct;2153,82624
1978 Nov;2532,05898
1978 Dec;3260,55067
1979 Jan;3575,72892
1979 Feb;3656,69276
1979 Mar;3571,08980
1979 Apr;3381,36823
1979 May;3034,86385
1979 Jun;3041,64842
1979 Jul;2868,91942
1979 Aug;2610,00111
1979 Sep;2690,99954
1979 Oct;2702,96356
1979 Nov;2616,27454
1979 Dec;3287,19716
1980 Jan;3193,02826
1980 Feb;3616,81512
1980 Mar;3459,24399
1980 Apr;3415,42792
1980 May;3233,84707
1980 Jun;3505,95864
1980 Jul;3058,61881
1980 Aug;3053,94720
1980 Sep;3175,91624
1980 Oct;2788,52313
1980 Nov;2707,32239
1980 Dec;3273,66609
1981 Jan;3008,10935
1981 Feb;3182,64550
1981 Mar;3203,93809
1981 Apr;3085,85032
1981 May;2990,82479
1981 Jun;2720,44193
1981 Jul;2925,88331
1981 Aug;3112,45505
1981 Sep;2648,19330
1981 Oct;2603,09588
1981 Nov;2651,32939
1981 Dec;3599,29720
1982 Jan;3351,69250
1982 Feb;3935,79480
1982 Mar;3355,53940
1982 Apr;3277,20260
1982 May;3333,70600
1982 Jun;3354,99014
1982 Jul;2863,70320
1982 Aug;2892,60080
1982 Sep;3626,66200
1982 Oct;3327,81850
1982 Nov;3410,22790
1982 Dec;4332,94970
1983 Jan;4177,60620
1983 Feb;4836,10110
1983 Mar;4640,93800
1983 Apr;4791,87210
1983 May;4377,59460
1983 Jun;4053,49960
1983 Jul;4032,08050
1983 Aug;3880,49350
1983 Sep;4107,32910
1983 Oct;3573,46720
1983 Nov;3793,18560
1983 Dec;3821,41040
1984 Jan;3978,33230
1984 Feb;4256,74070
1984 Mar;4400,65020
1984 Apr;4458,89249
1984 May;4066,12080
1984 Jun;3935,49490
1984 Jul;3841,22900
1984 Aug;3652,36870
1984 Sep;3824,64930
1984 Oct;4045,96860
1984 Nov;4087,50160
1984 Dec;4223,63540
1985 Jan;4358,99700
1985 Feb;5146,09260
1985 Mar;4909,31850
1985 Apr;4577,38170
1985 May;4407,32000
1985 Jun;4490,25530
1985 Jul;4257,37080
1985 Aug;4094,94610
1985 Sep;4219,19510
1985 Oct;3827,83220
1985 Nov;4248,92560
1985 Dec;4632,70510
1986 Jan;4494,72450
1986 Feb;5354,17050
1986 Mar;5351,15930
1986 Apr;4808,78540
1986 May;4894,14550
1986 Jun;4428,43360
1986 Jul;4902,78630
1986 Aug;4665,70347
1986 Sep;4685,22850
1986 Oct;4481,96280
1986 Nov;4504,15690
1986 Dec;5369,43453
1987 Jan;4896,30456
1987 Feb;5809,76244
1987 Mar;5618,92535
1987 Apr;5240,92450
1987 May;5008,53632
1987 Jun;4795,54470
1987 Jul;4583,19910
1987 Aug;4572,57780
1987 Sep;4747,52750
1987 Oct;4212,60220
1987 Nov;4258,30810
1987 Dec;5094,42930
1988 Jan;5482,25850
1988 Feb;5370,62040
1988 Mar;5610,96240
1988 Apr;5145,94220
1988 May;4637,13730
1988 Jun;4482,60570
1988 Jul;3672,73330
1988 Aug;3727,43640
1988 Sep;4367,38810
1988 Oct;4008,56640
1988 Nov;3834,93660
1988 Dec;4532,06480
1989 Jan;4764,58160
1989 Feb;4923,10580
1989 Mar;4407,98240
1989 Apr;4469,25740
1989 May;4230,63900
1989 Jun;3799,74340
1989 Jul;3872,25370
1989 Aug;3945,77300
1989 Sep;4240,67200
1989 Oct;4311,33340
1989 Nov;3781,90400
1989 Dec;4458,67270
1990 Jan;4108,02770
1990 Feb;5403,51520
1990 Mar;4795,91810
1990 Apr;4549,51400
1990 May;4434,45960
1990 Jun;4483,57430
1990 Jul;4561,28160
1990 Aug;4848,27540
1990 Sep;4781,99830
1990 Oct;4534,25910
1990 Nov;4390,88950
1990 Dec;5790,02010
1991 Jan;5086,47600
1991 Feb;6093,89900
1991 Mar;6124,87580
1991 Apr;6298,61920
1991 May;5840,18790
1991 Jun;5389,82597
1991 Jul;5652,04110
1991 Aug;5270,87330
1991 Sep;5325,88370
1991 Oct;4774,56730
1991 Nov;4899,80180
1991 Dec;5458,05470
1992 Jan;5778,10560
1992 Feb;6983,31720
1992 Mar;6369,14972
1992 Apr;5951,85026
1992 May;5484,22387
1992 Jun;5864,99030
1992 Jul;5942,72860
1992 Aug;5336,66170
1992 Sep;5752,69290
1992 Oct;5336,66040
1992 Nov;5585,09950
1992 Dec;6436,72520
1993 Jan;6021,99600
1993 Feb;6729,10500
1993 Mar;6563,21210
1993 Apr;5451,70690
1993 May;5154,98660
1993 Jun;5591,33160
1993 Jul;6169,21860
1993 Aug;6357,28550
1993 Sep;5927,47930
1993 Oct;5774,07290
1993 Nov;6509,95770
1993 Dec;6225,73920
1994 Jan;6335,96680
1994 Feb;7039,87500
1994 Mar;6838,47620
1994 Apr;6294,83900
