index;value
1975 Oct;140,996
1975 Nov;140,739
1975 Dec;142,930
1976 Jan;151,809
1976 Feb;138,713
1976 Mar;130,887
1976 Apr;123,916
1976 May;117,119
1976 Jun;129,194
1976 Jul;126,244
1976 Aug;136,538
1976 Sep;144,652
1976 Oct;146,772
1976 Nov;149,372
1976 Dec;153,150
1977 Jan;137,974
1977 Feb;142,111
1977 Mar;146,145
1977 Apr;152,456
1977 May;157,998
1977 Jun;159,631
1977 Jul;163,242
1977 Aug;160,137
1977 Sep;161,688
1977 Oct;160,800
1977 Nov;158,849
1977 Dec;156,939
1978 Jan;158,189
1978 Feb;167,948
1978 Mar;162,499
1978 Apr;169,278
1978 May;175,671
1978 Jun;173,954
1978 Jul;178,458
1978 Aug;178,708
1978 Sep;175,410
1978 Oct;188,653
1978 Nov;194,867
1978 Dec;194,617
1979 Jan;201,089
1979 Feb;203,440
1979 Mar;208,113
1979 Apr;220,113
1979 May;186,739
1979 Jun;198,614
1979 Jul;190,689
1979 Aug;208,337
1979 Sep;215,898
1979 Oct;227,442
1979 Nov;214,635
1979 Dec;209,730
1980 Jan;225,518
1980 Feb;224,071
1980 Mar;233,683
1980 Apr;232,372
1980 May;242,984
1980 Jun;243,826
1980 Jul;249,198
1980 Aug;260,898
1980 Sep;262,415
1980 Oct;250,120
1980 Nov;248,877
1980 Dec;241,478
1981 Jan;236,767
1981 Feb;224,458
1981 Mar;220,323
1981 Apr;222,585
1981 May;198,992
1981 Jun;209,381
1981 Jul;202,253
1981 Aug;189,760
1981 Sep;186,237
1981 Oct;180,474
1981 Nov;179,642
1981 Dec;183,920
1982 Jan;194,285
1982 Feb;193,199
1982 Mar;182,414
1982 Apr;171,443
1982 May;166,598
1982 Jun;168,457
1982 Jul;167,942
1982 Aug;167,157
1982 Sep;161,458
1982 Oct;165,687
1982 Nov;172,987
1982 Dec;187,909
1983 Jan;193,698
1983 Feb;248,713
1983 Mar;217,382
1983 Apr;230,443
1983 May;248,695
1983 Jun;232,186
1983 Jul;226,029
1983 Aug;242,443
1983 Sep;249,686
1983 Oct;282,015
1983 Nov;290,032
1983 Dec;311,222
1984 Jan;323,875
1984 Feb;322,799
1984 Mar;326,709
1984 Apr;322,104
1984 May;295,055
1984 Jun;337,025
1984 Jul;328,130
1984 Aug;319,712
1984 Sep;336,808
1984 Oct;339,883
1984 Nov;358,659
1984 Dec;342,299
1985 Jan;372,722
1985 Feb;381,716
1985 Mar;379,197
1985 Apr;346,677
1985 May;384,356
1985 Jun;371,384
1985 Jul;420,385
1985 Aug;384,578
1985 Sep;377,205
1985 Oct;347,476
1985 Nov;321,910
1985 Dec;316,640
1986 Jan;278,004
1986 Feb;265,129
1986 Mar;275,866
1986 Apr;302,996
1986 May;315,515
1986 Jun;345,577
1986 Jul;332,955
1986 Aug;339,193
1986 Sep;340,235
1986 Oct;367,016
1986 Nov;366,844
1986 Dec;360,510
1987 Jan;350,154
1987 Feb;378,302
1987 Mar;365,856
1987 Apr;407,668
1987 May;347,885
1987 Jun;408,271
1987 Jul;478,719
1987 Aug;520,887
1987 Sep;550,517
1987 Oct;578,193
1987 Nov;565,001
1987 Dec;609,938
1988 Jan;569,480
1988 Feb;659,463
1988 Mar;742,391
1988 Apr;759,241
1988 May;793,702
1988 Jun;934,782
1988 Jul;772,983
1988 Aug;689,675
1988 Sep;733,497
1988 Oct;718,846
1988 Nov;756,381
1988 Dec;768,164
1989 Jan;751,339
1989 Feb;708,040
1989 Mar;650,722
1989 Apr;627,954
1989 May;600,815
1989 Jun;558,072
1989 Jul;493,702
1989 Aug;543,111
1989 Sep;546,872
1989 Oct;539,972
1989 Nov;557,014
1989 Dec;576,566
1990 Jan;655,851
1990 Feb;704,782
1990 Mar;669,540
1990 Apr;578,269
1990 May;571,385
1990 Jun;562,150
1990 Jul;562,025
1990 Aug;570,579
1990 Sep;584,513
1990 Oct;623,636
1990 Nov;640,648
1990 Dec;637,127
1991 Jan;600,758
1991 Feb;601,372
1991 Mar;604,970
1991 Apr;688,284
1991 May;772,790
1991 Jun;762,066
1991 Jul;830,283
1991 Aug;776,082
1991 Sep;801,502
1991 Oct;756,583
1991 Nov;819,496
1991 Dec;773,229
1992 Jan;775,679
1992 Feb;878,435
1992 Mar;862,916
1992 Apr;909,121
1992 May;885,476
1992 Jun;959,403
1992 Jul;899,825
1992 Aug;1072,186
1992 Sep;1003,140
1992 Oct;1003,076
1992 Nov;907,185
