index;value
6761;5520
6762;5370
6763;5345
6764;5195
6765;5240
6766;5305
6767;5380
6768;5355
6769;5210
6770;5225
6771;5170
6772;5222
6773;5180
6774;5100
6775;5020
6776;4950
6777;4800
6778;4860
6779;5010
6780;5045
6781;5020
6782;4970
6783;4990
6784;4910
6785;4845
6786;4945
6787;4900
6788;4860
6789;4905
6790;4895
6791;4885
6792;4850
6793;4840
6794;4790
6795;4820
6796;4850
6797;4900
6798;4900
6799;4890
6800;4870
6801;4820
6802;4865
6803;4855
6804;4755
6805;4812
6806;4795
6807;4780
6808;4785
6809;4800
6810;4805
6811;4800
6812;4845
6813;4865
6814;4910
6815;4917
6816;4920
6817;4945
6818;4990
6819;4927
6820;4865
6821;4935
6822;4985
6823;4865
6824;4930
6825;4920
6826;4890
6827;4910
6828;4890
6829;4877
6830;4855
6831;4890
6832;4930
6833;4907
6834;4932
6835;4915
6836;4925
6837;4910
6838;4927
6839;4925
6840;4895
6841;4862
6842;4880
6843;4870
6844;4882
6845;4895
6846;4885
6847;4900
6848;4915
6849;4920
6850;4840
6851;4855
6852;4837
6853;4860
6854;4860
6855;4855
6856;4815
6857;4765
6858;4730
6859;4620
6860;4665
6861;4660
6862;4672
6863;4700
6864;4725
6865;4767
6866;4757
6867;4780
6868;4785
6869;4772
6870;4725
6871;4807
6872;4882
6873;4930
6874;4950
6875;4947
6876;4990
6877;4980
6878;4955
6879;4965
6880;4947
6881;4975
6882;5015
6883;5037
6884;5005
6885;4977
6886;4945
6887;4952
6888;5007
6889;5000
6890;4977
6891;4985
6892;4980
6893;4972
6894;4980
6895;4890
6896;4877
6897;4825
6898;4822
6899;4805
6900;4767
6901;4760
6902;4802
6903;4732
6904;4735
6905;4752
6906;4820
6907;4870
6908;4817
6909;4845
6910;4725
6911;4737
6912;4762
6913;4660
6914;4670
6915;4682
6916;4722
6917;4712
6918;4705
6919;4707
6920;4785
6921;4780
6922;4795
6923;4815
6924;4815
6925;4807
6926;4860
6927;4892
6928;4887
6929;4877
6930;4907
6931;4887
6932;4855
6933;4875
6934;4890
6935;4892
6936;4897
6937;4857
6938;4800
6939;4797
6940;4770
6941;4775
6942;4730
6943;4717
6944;4710
6945;4715
6946;4672
6947;4680
6948;4607
6949;4580
6950;4592
6951;4565
6952;4565
6953;4632
6954;4622
6955;4660
6956;4657
6957;4682
6958;4700
6959;4700
6960;4642
6961;4620
6962;4632
6963;4650
6964;4750
6965;4747
6966;4787
6967;4762
6968;4772
6969;4830
6970;4807
6971;4787
6972;4800
6973;4837
6974;4852
6975;4842
6976;4832
6977;4817
6978;4860
6979;4775
6980;4837
6981;4837
6982;4895
6983;4912
6984;4910
6985;4895
6986;4815
6987;4715
6988;4655
6989;4697
6990;4717
6991;4722
6992;4787
6993;4720
6994;4765
6995;4755
6996;4720
6997;4752
6998;4705
6999;4705
7000;4762
7001;4820
7002;4950
7003;4910
7004;4907
7005;4920
7006;4967
7007;4997
7008;4910
7009;4910
7010;4890
