index;value
1988 Jan;1000,000
1988 Feb;1009,051
1988 Mar;995,687
1988 Apr;986,536
1988 May;988,949
1988 Jun;1006,442
1988 Jul;1032,505
1988 Aug;1036,964
1988 Sep;1037,837
1988 Oct;1014,128
1988 Nov;984,812
1988 Dec;981,906
1989 Jan;996,365
1989 Feb;997,257
1989 Mar;1020,580
1989 Apr;1012,949
1989 May;1038,189
1989 Jun;1055,749
1989 Jul;1033,193
1989 Aug;1060,457
1989 Sep;1068,340
1989 Oct;1050,463
1989 Nov;1052,575
1989 Dec;1047,910
1990 Jan;1048,621
1990 Feb;1047,147
1990 Mar;1065,431
1990 Apr;1063,353
1990 May;1050,110
1990 Jun;1060,116
1990 Jul;1064,305
1990 Aug;1050,109
1990 Sep;1038,008
1990 Oct;1013,983
1990 Nov;1013,790
1990 Dec;1025,721
1991 Jan;1027,889
1991 Feb;1025,806
1991 Mar;1067,765
1991 Apr;1083,084
1991 May;1088,126
1991 Jun;1105,850
1991 Jul;1099,268
1991 Aug;1085,858
1991 Sep;1075,076
1991 Oct;1071,663
1991 Nov;1052,177
1991 Dec;1036,397
1992 Jan;1030,284
1992 Feb;1041,406
1992 Mar;1062,715
1992 Apr;1055,123
1992 May;1039,090
1992 Jun;1024,095
1992 Jul;1011,073
1992 Aug;1010,369
1992 Sep;1022,673
1992 Oct;1040,781
1992 Nov;1061,623
1992 Dec;1056,176
1993 Jan;1063,143
1993 Feb;1059,868
1993 Mar;1050,070
1993 Apr;1026,167
1993 May;1024,916
1993 Jun;1019,611
1993 Jul;1023,690
1993 Aug;1010,123
1993 Sep;994,701
1993 Oct;995,398
1993 Nov;1001,956
1993 Dec;997,831
1994 Jan;1011,652
1994 Feb;998,694
1994 Mar;993,709
1994 Apr;997,706
1994 May;993,949
1994 Jun;983,467
1994 Jul;970,053
1994 Aug;962,372
1994 Sep;951,134
1994 Oct;942,008
1994 Nov;942,746
1994 Dec;956,987
1995 Jan;955,632
1995 Feb;947,396
1995 Mar;929,533
1995 Apr;900,811
1995 May;897,831
1995 Jun;895,518
1995 Jul;896,407
1995 Aug;916,925
1995 Sep;928,049
1995 Oct;926,013
1995 Nov;930,808
1995 Dec;937,546
1996 Jan;947,286
1996 Feb;942,198
1996 Mar;944,496
1996 Apr;947,646
1996 May;951,322
1996 Jun;955,207
1996 Jul;952,209
1996 Aug;941,253
1996 Sep;946,878
1996 Oct;955,006
1996 Nov;953,010
1996 Dec;958,127
1997 Jan;969,723
1997 Feb;988,330
1997 Mar;995,385
1997 Apr;996,498
1997 May;982,468
1997 Jun;979,076
1997 Jul;990,519
1997 Aug;1005,274
1997 Sep;1007,090
1997 Oct;1012,929
1997 Nov;1026,275
1997 Dec;1064,024
1998 Jan;1090,357
1998 Feb;1074,841
1998 Mar;1071,851
1998 Apr;1065,049
1998 May;1071,073
1998 Jun;1091,961
1998 Jul;1090,223
1998 Aug;1099,472
1998 Sep;1085,939
1998 Oct;1052,614
1998 Nov;1048,236
1998 Dec;1034,779
1999 Jan;1036,030
1999 Feb;1051,453
1999 Mar;1064,633
1999 Apr;1061,901
1999 May;1061,471
1999 Jun;1064,512
1999 Jul;1066,107
1999 Aug;1056,753
1999 Sep;1055,291
1999 Oct;1048,708
1999 Nov;1048,868
1999 Dec;1043,065
2000 Jan;1042,214
2000 Feb;1055,017
2000 Mar;1061,214
2000 Apr;1064,492
2000 May;1086,288
2000 Jun;1081,938
2000 Jul;1085,206
2000 Aug;1085,642
2000 Sep;1097,200
2000 Oct;1114,406
2000 Nov;1118,793
2000 Dec;1113,779
2001 Jan;1119,577
2001 Feb;1128,493
2001 Mar;1149,138
2001 Apr;1163,203
2001 May;1162,322
2001 Jun;1171,088
2001 Jul;1171,590
2001 Aug;1151,142
2001 Sep;1157,215
2001 Oct;1163,752
2001 Nov;1164,386
2001 Dec;1163,083
2002 Jan;1173,559
2002 Feb;1181,912
2002 Mar;1179,191
2002 Apr;1173,281
2002 May;1161,523
2002 Jun;1154,745
2002 Jul;1141,574
2002 Aug;1153,864
2002 Sep;1164,769
2002 Oct;1178,480
2002 Nov;1160,216
2002 Dec;1152,044
2003 Jan;1145,942
2003 Feb;1160,776
2003 Mar;1163,328
2003 Apr;1152,738
2003 May;1122,069
2003 Jun;1123,160
2003 Jul;1129,577
2003 Aug;1137,815
2003 Sep;1128,571
2003 Oct;1112,409
2003 Nov;1106,942
2003 Dec;1090,276
2004 Jan;1076,346
2004 Feb;1083,537
2004 Mar;1091,999
2004 Apr;1093,869
2004 May;1119,153
2004 Jun;1111,849
2004 Jul;1098,503
2004 Aug;1093,998
2004 Sep;1088,939
2004 Oct;1079,829
2004 Nov;1056,181
2004 Dec;1039,545
2005 Jan;1037,828
2005 Feb;1037,312
2005 Mar;1038,546
2005 Apr;1050,145
2005 May;1048,114
2005 Jun;1054,632
2005 Jul;1056,233
2005 Aug;1048,316
2005 Sep;1060,226
2005 Oct;1071,844
2005 Nov;1069,197
2005 Dec;1058,956
2006 Jan;1049,194
2006 Feb;1048,689
2006 Mar;1054,981
2006 Apr;1056,455
2006 May;1045,468
2006 Jun;1060,976
2006 Jul;1054,924
2006 Aug;1045,152
2006 Sep;1043,816
2006 Oct;1040,863
2006 Nov;1029,838
2006 Dec;1021,555
2007 Jan;1027,428
2007 Feb;1025,454
2007 Mar;1027,253
2007 Apr;1020,777
2007 May;1018,720
2007 Jun;1017,616
2007 Jul;1003,380
