index;value
1990 Jan;1756
1990 Feb;1732
1990 Mar;1729
1990 Apr;1724
1990 May;1724
1990 Jun;1734
1990 Jul;1714
1990 Aug;1718
1990 Sep;1732
1990 Oct;1740
1990 Nov;1787
1990 Dec;1816
1991 Jan;1693
1991 Feb;1651
1991 Mar;1655
1991 Apr;1634
1991 May;1654
1991 Jun;1659
1991 Jul;1627
1991 Aug;1632
1991 Sep;1634
1991 Oct;1644
1991 Nov;1681
1991 Dec;1710
1992 Jan;1640
1992 Feb;1609
1992 Mar;1602
1992 Apr;1606
1992 May;1618
1992 Jun;1626
1992 Jul;1601
1992 Aug;1599
1992 Sep;1610
1992 Oct;1636
1992 Nov;1667
1992 Dec;1714
1993 Jan;1637
1993 Feb;1613
1993 Mar;1615
1993 Apr;1613
1993 May;1626
1993 Jun;1639
1993 Jul;1613
1993 Aug;1613
1993 Sep;1618
1993 Oct;1649
1993 Nov;1677
1993 Dec;1722
1994 Jan;1677
1994 Feb;1655
1994 Mar;1662
1994 Apr;1654
1994 May;1657
1994 Jun;1675
1994 Jul;1655
1994 Aug;1664
1994 Sep;1673
1994 Oct;1695
1994 Nov;1737
1994 Dec;1794
1995 Jan;1732
1995 Feb;1700
1995 Mar;1696
1995 Apr;1704
1995 May;1714
1995 Jun;1732
1995 Jul;1719
1995 Aug;1738
1995 Sep;1727
1995 Oct;1761
1995 Nov;1819
1995 Dec;1854
1996 Jan;1772
1996 Feb;1758
1996 Mar;1761
1996 Apr;1794
1996 May;1823
1996 Jun;1832
1996 Jul;1796
1996 Aug;1812
1996 Sep;1790
1996 Oct;1841
1996 Nov;1892
1996 Dec;1945
1997 Jan;1880
1997 Feb;1846
1997 Mar;1856
1997 Apr;1830
1997 May;1851
1997 Jun;1861
1997 Jul;1854
1997 Aug;1864
1997 Sep;1870
1997 Oct;1895
1997 Nov;1948
1997 Dec;1989
1998 Jan;1886
1998 Feb;1862
1998 Mar;1873
1998 Apr;1870
1998 May;1891
1998 Jun;1906
1998 Jul;1901
1998 Aug;1904
1998 Sep;1901
1998 Oct;1916
1998 Nov;1961
1998 Dec;1998
1999 Jan;1920
1999 Feb;1899
1999 Mar;1912
1999 Apr;1931
1999 May;1941
1999 Jun;1957
1999 Jul;1945
1999 Aug;1946
1999 Sep;1950
1999 Oct;1961
1999 Nov;2006
1999 Dec;2060
2000 Jan;1966
2000 Feb;1936
2000 Mar;1945
2000 Apr;1963
2000 May;1974
2000 Jun;1990
2000 Jul;1974
2000 Aug;1986
2000 Sep;1999
2000 Oct;2046
2000 Nov;2106
2000 Dec;2153
2001 Jan;2086
2001 Feb;2043
2001 Mar;2048
2001 Apr;2023
2001 May;2035
2001 Jun;2045
2001 Jul;2017
2001 Aug;2025
2001 Sep;2035
2001 Oct;2029
2001 Nov;2079
2001 Dec;2118
2002 Jan;2037
2002 Feb;1993
2002 Mar;2009
2002 Apr;2004
2002 May;2016
2002 Jun;2026
2002 Jul;2003
2002 Aug;2012
2002 Sep;2010
2002 Oct;2046
2002 Nov;2083
2002 Dec;2135
2003 Jan;2021
2003 Feb;1986
2003 Mar;2000
2003 Apr;2006
2003 May;2028
2003 Jun;2049
2003 Jul;2029
2003 Aug;2037
2003 Sep;2050
2003 Oct;2085
2003 Nov;2134
2003 Dec;2183
2004 Jan;2080
2004 Feb;2064
2004 Mar;2071
2004 Apr;2068
2004 May;2088
2004 Jun;2099
2004 Jul;2076
2004 Aug;2074
2004 Sep;2074
2004 Oct;2094
2004 Nov;2134
2004 Dec;2172
2005 Jan;2101
2005 Feb;2076
2005 Mar;2079
2005 Apr;2093
2005 May;2111
2005 Jun;2121
2005 Jul;2104
2005 Aug;2105
2005 Sep;2103
2005 Oct;2131
2005 Nov;2173
2005 Dec;2215
2006 Jan;2120
2006 Feb;2082
2006 Mar;2097
2006 Apr;2101
2006 May;2110
2006 Jun;2117
2006 Jul;2095
2006 Aug;2096
2006 Sep;2094
2006 Oct;2123
2006 Nov;2170
2006 Dec;2208
2007 Jan;2129
2007 Feb;2084
2007 Mar;2090
2007 Apr;2099
2007 May;2119
2007 Jun;2132
2007 Jul;2118
2007 Aug;2108
2007 Sep;2104
2007 Oct;2132
2007 Nov;2190
2007 Dec;2226
2008 Jan;2150
2008 Feb;2106
2008 Mar;2113
2008 Apr;2116
2008 May;2129
2008 Jun;2131
2008 Jul;2102
2008 Aug;2092
2008 Sep;2089
2008 Oct;2111
2008 Nov;2123
2008 Dec;2151
2009 Jan;2043
2009 Feb;2009
2009 Mar;1991
2009 Apr;1984
2009 May;2002
2009 Jun;2013
2009 Jul;1981
2009 Aug;1973
2009 Sep;1980
2009 Oct;2013
2009 Nov;2052
2009 Dec;2079
2010 Jan;2006
2010 Feb;1965
2010 Mar;1981
2010 Apr;1990
2010 May;2015
2010 Jun;2029
2010 Jul;2009
2010 Aug;2001
2010 Sep;2000
2010 Oct;2025
2010 Nov;2062
2010 Dec;2105
2011 Jan;2022
2011 Feb;1996
2011 Mar;2000
2011 Apr;2011
2011 May;2024
2011 Jun;2029
2011 Jul;2002
2011 Aug;1997
2011 Sep;2003
2011 Oct;2022
2011 Nov;2071
2011 Dec;2103
2012 Jan;2023
2012 Feb;1996
2012 Mar;2010
2012 Apr;2010
2012 May;2036
2012 Jun;2039
2012 Jul;2022
2012 Aug;2026
2012 Sep;2026
2012 Oct;2042
2012 Nov;2097
2012 Dec;2121
2013 Jan;2039
2013 Feb;2014
2013 Mar;2018
2013 Apr;2019
2013 May;2033
2013 Jun;2044
2013 Jul;2016
2013 Aug;2019
2013 Sep;2015
2013 Oct;2035
2013 Nov;2086
2013 Dec;2119
2014 Jan;2033
2014 Feb;2007
2014 Mar;2019
2014 Apr;2026
2014 May;2042
2014 Jun;2057
2014 Jul;2032
2014 Aug;2031
2014 Sep;2024
2014 Oct;2048
2014 Nov;2098
2014 Dec;2128
2015 Jan;2036
2015 Feb;2008
2015 Mar;2015
2015 Apr;2024
2015 May;2048
2015 Jun;2065
