index;value
1998 Jan;1690
1998 Feb;1290
1998 Mar;1370
1998 Apr;1390
1998 May;1420
1998 Jun;1180
1998 Jul;1180
1998 Aug;1170
1998 Sep;1110
1998 Oct;1220
1998 Nov;1070
1998 Dec;1100
1999 Jan;1090
1999 Feb;1200
1999 Mar;1640
1999 Apr;1000
1999 May;1010
1999 Jun;1120
1999 Jul;1040
1999 Aug;1120
1999 Sep;1080
1999 Oct;1240
1999 Nov;1300
1999 Dec;940
2000 Jan;1150
2000 Feb;1170
2000 Mar;1250
2000 Apr;1530
2000 May;1370
2000 Jun;1280
2000 Jul;1460
2000 Aug;1010
2000 Sep;1670
2000 Oct;1230
2000 Nov;1210
2000 Dec;1390
2001 Jan;1330
2001 Feb;1230
2001 Mar;1700
2001 Apr;1250
2001 May;1320
2001 Jun;1310
2001 Jul;1440
2001 Aug;1360
2001 Sep;1170
2001 Oct;1070
2001 Nov;1320
2001 Dec;1330
2002 Jan;1270
2002 Feb;1350
2002 Mar;1290
2002 Apr;1240
2002 May;1190
2002 Jun;1260
2002 Jul;1200
2002 Aug;1240
2002 Sep;1490
2002 Oct;1400
2002 Nov;1350
2002 Dec;1370
2003 Jan;1790
2003 Feb;1770
2003 Mar;1540
2003 Apr;1810
2003 May;1750
2003 Jun;1290
2003 Jul;1670
2003 Aug;1720
2003 Sep;1580
2003 Oct;2230
2003 Nov;1630
2003 Dec;1550
2004 Jan;1520
2004 Feb;1620
2004 Mar;1830
2004 Apr;2160
2004 May;2180
2004 Jun;2050
2004 Jul;2200
2004 Aug;2210
2004 Sep;2780
2004 Oct;2850
2004 Nov;2500
2004 Dec;2620
2005 Jan;2670
2005 Feb;2190
2005 Mar;2730
2005 Apr;3590
2005 May;4300
2005 Jun;5520
2005 Jul;5210
2005 Aug;6030
2005 Sep;5350
2005 Oct;5640
2005 Nov;5250
2005 Dec;6010
2006 Jan;5360
2006 Feb;4830
2006 Mar;4410
2006 Apr;3430
2006 May;3070
2006 Jun;2710
2006 Jul;2160
2006 Aug;2860
2006 Sep;1650
2006 Oct;1930
2006 Nov;2220
2006 Dec;1760
2007 Jan;2170
2007 Feb;2190
2007 Mar;2630
2007 Apr;2110
2007 May;2170
2007 Jun;2360
2007 Jul;2440
2007 Aug;2280
2007 Sep;2250
2007 Oct;2300
2007 Nov;2350
2007 Dec;2220
2008 Jan;2530
2008 Feb;2630
2008 Mar;2560
2008 Apr;3170
2008 May;3000
2008 Jun;2770
2008 Jul;3360
2008 Aug;3310
2008 Sep;3830
2008 Oct;3760
2008 Nov;3680
2008 Dec;3640
2009 Jan;2790
2009 Feb;3560
2009 Mar;3140
2009 Apr;3110
2009 May;3120
2009 Jun;2850
2009 Jul;2980
2009 Aug;2670
2009 Sep;3050
2009 Oct;2670
2009 Nov;3440
2009 Dec;3270
2010 Jan;2680
2010 Feb;3230
2010 Mar;3330
2010 Apr;3350
2010 May;3430
2010 Jun;3290
2010 Jul;3100
2010 Aug;4270
2010 Sep;3070
2010 Oct;3710
2010 Nov;3780
2010 Dec;3440
2011 Jan;4240
2011 Feb;4720
2011 Mar;3890
2011 Apr;3610
2011 May;3450
2011 Jun;3980
2011 Jul;4150
2011 Aug;4190
2011 Sep;4110
2011 Oct;4420
2011 Nov;3870
2011 Dec;4040
2012 Jan;5330
2012 Feb;3890
2012 Mar;4180
2012 Apr;4550
2012 May;4390
2012 Jun;4680
2012 Jul;4510
2012 Aug;4550
2012 Sep;4800
2012 Oct;4370
2012 Nov;4000
2012 Dec;4490
2013 Jan;4430
2013 Feb;4810
2013 Mar;5100
2013 Apr;4750
2013 May;5760
2013 Jun;5280
2013 Jul;5230
2013 Aug;5630
2013 Sep;5470
2013 Oct;4770
2013 Nov;5320
2013 Dec;5180
2014 Jan;5380
2014 Feb;4850
2014 Mar;5230
2014 Apr;4540
2014 May;5380
2014 Jun;4650
2014 Jul;4420
2014 Aug;4890
2014 Sep;4900
2014 Oct;4760
2014 Nov;5220
2014 Dec;5400
2015 Jan;5890
2015 Feb;5660
2015 Mar;5140
2015 Apr;5320
2015 May;4810
2015 Jun;5080
2015 Jul;4690
2015 Aug;4930
2015 Sep;5250
2015 Oct;4910
2015 Nov;4370
2015 Dec;4360
2016 Jan;4750
2016 Feb;4470
