index;value
1978 Feb;2098,61508
1978 Mar;1946,63757
1978 Apr;1902,40395
1978 May;1922,04561
1978 Jun;1917,01959
1978 Jul;1816,84245
1978 Aug;1839,52323
1978 Sep;1826,77933
1978 Oct;1730,80035
1978 Nov;1784,86221
1978 Dec;1672,57557
1979 Jan;1769,24268
1979 Feb;2009,64454
1979 Mar;1897,29605
1979 Apr;1886,14801
1979 May;1754,24950
1979 Jun;1765,11280
1979 Jul;1752,55219
1979 Aug;1662,62348
1979 Sep;1761,58971
1979 Oct;1782,68942
1979 Nov;1652,04970
1979 Dec;1657,95225
1980 Jan;1732,99887
1980 Feb;1953,73066
1980 Mar;1862,99042
1980 Apr;1788,79990
1980 May;1842,84428
1980 Jun;1848,34206
1980 Jul;1759,18841
1980 Aug;1744,99038
1980 Sep;1844,10345
1980 Oct;1700,08194
1980 Nov;1664,74245
1980 Dec;1677,75540
1981 Jan;1690,23514
1981 Feb;1850,68785
1981 Mar;1942,83908
1981 Apr;1775,81547
1981 May;1817,67036
1981 Jun;1725,72351
1981 Jul;1777,81444
1981 Aug;1854,35111
1981 Sep;1899,44410
1981 Oct;1836,14648
1981 Nov;1871,10058
1981 Dec;1806,16860
1982 Jan;1826,16720
1982 Feb;2219,50980
1982 Mar;2215,21300
1982 Apr;2105,01310
1982 May;2123,52290
1982 Jun;2178,87548
1982 Jul;2235,92740
1982 Aug;2288,67030
1982 Sep;2587,61130
1982 Oct;2766,83410
1982 Nov;2893,30090
1982 Dec;3069,94310
1983 Jan;3116,83440
1983 Feb;3654,15090
1983 Mar;3772,98300
1983 Apr;3722,24240
1983 May;3766,94120
1983 Jun;3719,69590
1983 Jul;3661,41370
1983 Aug;3638,21520
1983 Sep;3832,55550
1983 Oct;3522,37310
1983 Nov;3271,69730
1983 Dec;3223,59780
1984 Jan;3435,08200
1984 Feb;3684,45070
1984 Mar;3654,05790
1984 Apr;3528,45046
1984 May;3339,49040
1984 Jun;3343,21030
1984 Jul;3135,65320
1984 Aug;3161,36030
1984 Sep;3339,03330
1984 Oct;3081,46521
1984 Nov;2942,11000
1984 Dec;2990,94360
1985 Jan;3144,46050
1985 Feb;3371,23200
1985 Mar;3509,34980
1985 Apr;3335,72700
1985 May;3326,41420
1985 Jun;3379,37170
1985 Jul;3098,53130
1985 Aug;3125,72880
1985 Sep;3201,25610
1985 Oct;2955,36710
1985 Nov;2998,28750
1985 Dec;2873,53940
1986 Jan;2936,52260
1986 Feb;3442,81060
1986 Mar;3431,64280
1986 Apr;3216,49840
1986 May;3252,45890
1986 Jun;3107,72420
1986 Jul;3225,66070
1986 Aug;3293,00802
1986 Sep;3437,73440
1986 Oct;3204,01490
1986 Nov;3257,72330
1986 Dec;3228,40260
1987 Jan;3376,75498
1987 Feb;3641,85292
1987 Mar;3863,97991
1987 Apr;3643,17300
1987 May;3584,02023
