index;value
1990 Jan;2840
1990 Feb;2850
1990 Mar;2870
1990 Apr;2820
1990 May;2850
1990 Jun;2850
1990 Jul;2850
1990 Aug;2870
1990 Sep;2870
1990 Oct;2880
1990 Nov;2880
1990 Dec;2870
1991 Jan;2770
1991 Feb;2790
1991 Mar;2790
1991 Apr;2840
1991 May;2870
1991 Jun;2890
1991 Jul;2880
1991 Aug;2890
1991 Sep;2880
1991 Oct;2860
1991 Nov;2890
1991 Dec;2900
1992 Jan;2810
1992 Feb;2840
1992 Mar;2860
1992 Apr;2900
1992 May;2980
1992 Jun;3000
1992 Jul;3020
1992 Aug;3030
1992 Sep;3090
1992 Oct;3110
1992 Nov;3110
1992 Dec;3140
1993 Jan;3040
1993 Feb;3020
1993 Mar;3060
1993 Apr;3130
1993 May;3210
1993 Jun;3270
1993 Jul;3340
1993 Aug;3400
1993 Sep;3450
1993 Oct;3530
1993 Nov;3570
1993 Dec;3610
1994 Jan;3540
1994 Feb;3570
1994 Mar;3640
1994 Apr;3600
1994 May;3700
1994 Jun;3710
1994 Jul;3710
1994 Aug;3700
1994 Sep;3720
1994 Oct;3760
1994 Nov;3780
1994 Dec;3810
1995 Jan;3720
1995 Feb;3670
1995 Mar;3690
1995 Apr;3780
1995 May;3790
1995 Jun;3810
1995 Jul;3920
1995 Aug;3870
1995 Sep;3910
1995 Oct;3880
1995 Nov;3900
1995 Dec;3930
1996 Jan;3810
1996 Feb;3810
1996 Mar;3840
1996 Apr;3870
1996 May;3910
1996 Jun;3920
1996 Jul;3930
1996 Aug;3970
1996 Sep;3960
1996 Oct;3990
1996 Nov;4020
1996 Dec;4060
1997 Jan;3990
1997 Feb;3970
1997 Mar;4000
1997 Apr;4050
1997 May;4110
1997 Jun;4130
1997 Jul;4110
1997 Aug;4120
1997 Sep;4110
1997 Oct;4170
1997 Nov;4180
1997 Dec;4290
1998 Jan;4200
1998 Feb;4040
1998 Mar;4080
1998 Apr;4170
1998 May;4240
1998 Jun;4310
1998 Jul;4260
1998 Aug;4340
1998 Sep;4360
1998 Oct;4420
1998 Nov;4440
1998 Dec;4490
1999 Jan;4240
1999 Feb;4290
1999 Mar;4340
1999 Apr;4390
1999 May;4400
1999 Jun;4410
1999 Jul;4490
1999 Aug;4540
1999 Sep;4500
1999 Oct;4610
1999 Nov;4620
1999 Dec;4700
2000 Jan;4640
2000 Feb;4660
2000 Mar;4700
2000 Apr;4640
2000 May;4630
2000 Jun;4610
2000 Jul;4790
2000 Aug;4730
2000 Sep;4720
2000 Oct;4770
2000 Nov;4740
2000 Dec;4850
2001 Jan;4710
2001 Feb;4640
2001 Mar;4700
2001 Apr;4850
2001 May;4810
2001 Jun;4770
2001 Jul;4910
2001 Aug;4970
2001 Sep;4920
2001 Oct;4980
2001 Nov;4930
2001 Dec;5050
2002 Jan;4740
2002 Feb;4690
2002 Mar;4690
2002 Apr;4800
2002 May;4790
2002 Jun;4790
2002 Jul;4830
2002 Aug;4900
2002 Sep;4880
2002 Oct;4930
2002 Nov;5010
2002 Dec;5010
2003 Jan;4860
2003 Feb;4760
2003 Mar;4780
2003 Apr;4930
2003 May;4820
2003 Jun;4790
2003 Jul;4850
2003 Aug;4850
2003 Sep;4870
2003 Oct;4940
2003 Nov;4950
2003 Dec;4930
2004 Jan;4650
2004 Feb;4650
2004 Mar;4710
2004 Apr;4810
2004 May;4830
2004 Jun;4830
2004 Jul;4920
2004 Aug;4960
2004 Sep;4930
2004 Oct;5030
2004 Nov;5040
2004 Dec;5090
2005 Jan;4930
2005 Feb;4970
2005 Mar;5000
2005 Apr;5070
2005 May;5080
2005 Jun;5110
2005 Jul;5140
2005 Aug;5220
2005 Sep;5240
2005 Oct;5280
2005 Nov;5350
2005 Dec;5300
2006 Jan;5140
2006 Feb;5140
2006 Mar;5180
2006 Apr;5190
2006 May;5240
2006 Jun;5270
2006 Jul;5250
2006 Aug;5290
2006 Sep;5330
2006 Oct;5360
2006 Nov;5450
2006 Dec;5470
2007 Jan;5270
2007 Feb;5230
2007 Mar;5340
2007 Apr;5350
2007 May;5410
2007 Jun;5450
2007 Jul;5380
2007 Aug;5420
2007 Sep;5460
2007 Oct;5470
2007 Nov;5570
2007 Dec;5590
2008 Jan;5370
2008 Feb;5370
2008 Mar;5430
2008 Apr;5450
2008 May;5500
2008 Jun;5520
2008 Jul;5430
2008 Aug;5490
2008 Sep;5460
2008 Oct;5480
2008 Nov;5490
2008 Dec;5510
2009 Jan;5280
2009 Feb;5230
2009 Mar;5210
2009 Apr;5160
2009 May;5200
2009 Jun;5200
2009 Jul;5160
2009 Aug;5210
2009 Sep;5240
2009 Oct;5270
2009 Nov;5290
2009 Dec;5310
2010 Jan;5090
2010 Feb;5060
2010 Mar;5110
2010 Apr;5190
2010 May;5230
2010 Jun;5250
2010 Jul;5240
2010 Aug;5300
2010 Sep;5320
2010 Oct;5380
2010 Nov;5440
2010 Dec;5500
2011 Jan;5240
2011 Feb;5260
2011 Mar;5260
2011 Apr;5320
2011 May;5360
2011 Jun;5380
2011 Jul;5380
2011 Aug;5390
2011 Sep;5380
2011 Oct;5400
2011 Nov;5470
2011 Dec;5510
2012 Jan;5320
2012 Feb;5320
2012 Mar;5340
2012 Apr;5370
2012 May;5440
2012 Jun;5520
2012 Jul;5520
2012 Aug;5570
2012 Sep;5590
2012 Oct;5640
2012 Nov;5740
2012 Dec;5850
2013 Jan;5640
2013 Feb;5670
2013 Mar;5710
2013 Apr;5730
2013 May;5790
2013 Jun;5830
2013 Jul;5780
2013 Aug;5850
2013 Sep;5890
2013 Oct;5930
2013 Nov;6040
2013 Dec;6100
2014 Jan;5870
2014 Feb;5840
2014 Mar;5850
2014 Apr;5820
2014 May;5860
2014 Jun;5870
2014 Jul;5880
2014 Aug;5910
2014 Sep;5920
2014 Oct;5940
2014 Nov;6020
2014 Dec;6100
2015 Jan;5890
2015 Feb;5880
2015 Mar;5900
2015 Apr;5910
2015 May;5990
2015 Jun;6050
