index;value
1973 Jul;423,37
1973 Aug;380,50
1973 Sep;326,23
1973 Oct;390,25
1973 Nov;342,39
1973 Dec;303,29
1974 Jan;349,88
1974 Feb;284,85
1974 Mar;373,86
1974 Apr;396,94
1974 May;384,04
1974 Jun;393,68
1974 Jul;385,15
1974 Aug;357,35
1974 Sep;273,45
1974 Oct;272,30
1974 Nov;329,14
1974 Dec;339,07
1975 Jan;284,97
1975 Feb;239,64
1975 Mar;286,14
1975 Apr;373,96
1975 May;402,12
1975 Jun;415,75
1975 Jul;513,18
1975 Aug;318,07
1975 Sep;415,80
1975 Oct;527,40
1975 Nov;421,52
1975 Dec;503,59
1976 Jan;356,36
1976 Feb;575,71
1976 Mar;639,77
1976 Apr;517,92
1976 May;798,64
1976 Jun;723,48
1976 Jul;551,72
1976 Aug;500,32
1976 Sep;557,80
1976 Oct;694,52
1976 Nov;626,73
1976 Dec;605,14
1977 Jan;533,72
1977 Feb;532,54
1977 Mar;539,89
1977 Apr;549,13
1977 May;642,87
1977 Jun;665,50
1977 Jul;659,09
1977 Aug;581,35
1977 Sep;519,68
1977 Oct;592,66
1977 Nov;814,09
1977 Dec;570,76
1978 Jan;405,38
1978 Feb;607,68
1978 Mar;511,19
1978 Apr;563,39
1978 May;718,64
1978 Jun;617,61
1978 Jul;511,50
1978 Aug;550,21
1978 Sep;636,70
1978 Oct;516,30
1978 Nov;602,96
1978 Dec;525,92
1979 Jan;480,22
1979 Feb;732,78
1979 Mar;650,90
1979 Apr;574,85
1979 May;831,10
1979 Jun;622,77
1979 Jul;662,17
1979 Aug;606,98
1979 Sep;540,65
1979 Oct;669,75
1979 Nov;751,45
1979 Dec;691,06
1980 Jan;690,80
1980 Feb;625,16
1980 Mar;678,52
1980 Apr;613,64
1980 May;746,04
1980 Jun;675,45
1980 Jul;853,97
1980 Aug;698,33
1980 Sep;623,40
1980 Oct;871,88
1980 Nov;708,39
1980 Dec;1078,45
1981 Jan;834,05
1981 Feb;678,25
1981 Mar;1006,07
1981 Apr;871,64
1981 May;876,79
1981 Jun;1485,33
1981 Jul;1168,36
1981 Aug;711,66
1981 Sep;941,99
1981 Oct;887,02
1981 Nov;783,30
1981 Dec;822,42
1982 Jan;660,24
1982 Feb;713,23
1982 Mar;780,79
1982 Apr;700,53
1982 May;956,77
1982 Jun;1440,18
1982 Jul;684,17
1982 Aug;667,17
1982 Sep;647,05
1982 Oct;581,79
1982 Nov;624,40
1982 Dec;618,95
1983 Jan;474,88
1983 Feb;578,57
1983 Mar;688,31
1983 Apr;472,67
1983 May;1060,81
1983 Jun;728,51
1983 Jul;809,06
1983 Aug;956,69
1983 Sep;929,72
1983 Oct;689,68
1983 Nov;790,50
1983 Dec;711,13
1984 Jan;576,44
1984 Feb;683,77
1984 Mar;760,16
1984 Apr;715,79
1984 May;1265,23
1984 Jun;1400,92
1984 Jul;938,46
1984 Aug;1352,44
1984 Sep;758,91
1984 Oct;1181,89
1984 Nov;1630,30
1984 Dec;1528,87
1985 Jan;1579,44
1985 Feb;1114,20
1985 Mar;1931,48
1985 Apr;1446,33
1985 May;1617,44
1985 Jun;1411,96
1985 Jul;1673,97
1985 Aug;1731,09
1985 Sep;1206,61
1985 Oct;1260,63
1985 Nov;1643,23
1985 Dec;1158,64
1986 Jan;1255,04
1986 Feb;1243,09
1986 Mar;1149,42
1986 Apr;1578,17
1986 May;1412,75
1986 Jun;1178,09
1986 Jul;1178,70
1986 Aug;1221,80
1986 Sep;1459,40
1986 Oct;1251,64
1986 Nov;1123,13
1986 Dec;1249,25
1987 Jan;1033,66
1987 Feb;1698,92
1987 Mar;1595,07
1987 Apr;1195,54
1987 May;1464,79
1987 Jun;2040,83
1987 Jul;1775,75
1987 Aug;1597,09
1987 Sep;1471,57
1987 Oct;1658,56
