index;value
1990 Jan;458,2
1990 Feb;367,1
1990 Mar;395,2
1990 Apr;446,6
1990 May;665,7
1990 Jun;284,3
1990 Jul;733,5
1990 Aug;1450,8
1990 Sep;445,8
1990 Oct;786,8
1990 Nov;917,6
1990 Dec;686,7
1991 Jan;1215,3
1991 Feb;807,1
1991 Mar;286,2
1991 Apr;269,9
1991 May;899,7
1991 Jun;480,4
1991 Jul;655,6
1991 Aug;622,0
1991 Sep;458,8
1991 Oct;821,4
1991 Nov;796,2
1991 Dec;314,4
1992 Jan;1588,1
1992 Feb;328,8
1992 Mar;294,1
1992 Apr;777,1
1992 May;430,3
1992 Jun;672,9
1992 Jul;951,9
1992 Aug;467,7
1992 Sep;1283,9
1992 Oct;1120,1
1992 Nov;1525,0
1992 Dec;1616,3
1993 Jan;2271,8
1993 Feb;971,0
1993 Mar;973,0
1993 Apr;860,1
1993 May;1127,6
1993 Jun;1069,2
1993 Jul;771,9
1993 Aug;860,7
1993 Sep;892,1
1993 Oct;1178,9
1993 Nov;1093,6
1993 Dec;1015,7
1994 Jan;1185,6
1994 Feb;668,1
1994 Mar;596,9
1994 Apr;414,3
1994 May;531,3
1994 Jun;201,7
1994 Jul;926,6
1994 Aug;446,4
1994 Sep;1187,3
1994 Oct;553,0
1994 Nov;830,7
1994 Dec;589,9
1995 Jan;858,3
1995 Feb;624,6
1995 Mar;398,9
1995 Apr;257,2
1995 May;916,7
1995 Jun;406,2
1995 Jul;517,9
1995 Aug;473,2
1995 Sep;337,0
1995 Oct;765,1
1995 Nov;553,6
1995 Dec;497,6
1996 Jan;1394,8
1996 Feb;1074,6
1996 Mar;453,1
1996 Apr;759,0
1996 May;621,4
1996 Jun;338,9
1996 Jul;929,2
1996 Aug;442,4
1996 Sep;685,4
1996 Oct;599,6
1996 Nov;634,4
1996 Dec;586,8
1997 Jan;2319,9
1997 Feb;928,2
1997 Mar;860,7
1997 Apr;1332,9
1997 May;792,0
1997 Jun;761,7
1997 Jul;1233,0
1997 Aug;588,7
1997 Sep;684,1
1997 Oct;1155,2
1997 Nov;1023,7
1997 Dec;960,9
1998 Jan;1852,3
1998 Feb;1157,4
1998 Mar;990,5
1998 Apr;1152,2
1998 May;798,9
1998 Jun;547,1
1998 Jul;1544,6
1998 Aug;841,3
1998 Sep;692,0
1998 Oct;1777,0
1998 Nov;1219,0
1998 Dec;892,5
1999 Jan;2599,7
1999 Feb;686,8
1999 Mar;962,3
1999 Apr;1108,5
1999 May;677,2
1999 Jun;693,0
1999 Jul;2411,7
1999 Aug;617,4
1999 Sep;649,1
1999 Oct;1158,6
1999 Nov;1205,1
1999 Dec;654,2
2000 Jan;1760,9
2000 Feb;849,9
2000 Mar;704,4
2000 Apr;853,0
