index;value
1978 Feb;2998,35416
1978 Mar;3252,12590
1978 Apr;3288,29067
1978 May;3345,01420
1978 Jun;3288,02534
1978 Jul;3183,06415
1978 Aug;3220,66624
1978 Sep;3211,44705
1978 Oct;3210,03490
1978 Nov;3249,54597
1978 Dec;3049,55294
1979 Jan;3103,96397
1979 Feb;3054,33744
1979 Mar;3027,06850
1979 Apr;3116,63453
1979 May;3204,90718
1979 Jun;3388,79384
1979 Jul;3191,41292
1979 Aug;3341,95984
1979 Sep;3351,82699
1979 Oct;3273,85031
1979 Nov;3363,51387
1979 Dec;3189,71825
1980 Jan;3319,88144
1980 Feb;3238,86556
1980 Mar;3532,41884
1980 Apr;3394,62512
1980 May;3546,57578
1980 Jun;3530,53461
1980 Jul;3633,99207
1980 Aug;3577,10810
1980 Sep;3552,66724
1980 Oct;3628,16286
1980 Nov;3600,88253
1980 Dec;3206,22775
1981 Jan;3333,64542
1981 Feb;3279,52354
1981 Mar;3349,75872
1981 Apr;3397,63845
1981 May;3458,24920
1981 Jun;3532,23637
1981 Jul;3527,55392
1981 Aug;3649,92533
1981 Sep;3592,72880
1981 Oct;3634,28155
1981 Nov;3754,13038
1981 Dec;3399,29850
1982 Jan;3346,01330
1982 Feb;3363,29100
1982 Mar;3390,24860
1982 Apr;3588,24690
1982 May;3650,88250
1982 Jun;3784,95677
1982 Jul;3715,93200
1982 Aug;3801,04040
1982 Sep;3807,56240
1982 Oct;3966,24940
1982 Nov;4010,06330
1982 Dec;3675,68900
1983 Jan;3695,33250
1983 Feb;3799,61360
1983 Mar;3900,20920
1983 Apr;3953,57240
1983 May;3936,00750
1983 Jun;3847,17010
1983 Jul;3957,83600
1983 Aug;3986,75850
1983 Sep;3938,40790
1983 Oct;4040,19050
1983 Nov;4087,39520
1983 Dec;3710,29300
1984 Jan;3895,19120
1984 Feb;3803,98930
1984 Mar;3850,81330
1984 Apr;3962,95312
1984 May;4133,91440
1984 Jun;4018,61710
1984 Jul;4061,97870
1984 Aug;4108,56940
1984 Sep;4077,97440
1984 Oct;4140,91098
1984 Nov;4085,48340
1984 Dec;3949,85710
1985 Jan;3826,27050
1985 Feb;3746,37480
1985 Mar;3873,39480
1985 Apr;3934,23600
1985 May;3890,06520
1985 Jun;3846,68500
1985 Jul;3887,29710
1985 Aug;4131,42440
1985 Sep;3919,37920
1985 Oct;4166,74540
1985 Nov;4147,63160
1985 Dec;4092,63000
1986 Jan;4108,95790
1986 Feb;4119,65580
1986 Mar;4231,96280
1986 Apr;4180,04040
1986 May;4288,87700
1986 Jun;4350,86930
1986 Jul;4231,56060
1986 Aug;4397,43939
1986 Sep;4288,93150
1986 Oct;4354,90570
1986 Nov;4479,20660
1986 Dec;4064,69227
1987 Jan;4268,72819
1987 Feb;4091,39569
