index;value
1978 Feb;783,45731
1978 Mar;795,71455
1978 Apr;789,18719
1978 May;804,91159
1978 Jun;811,09528
1978 Jul;824,41034
1978 Aug;850,12212
1978 Sep;867,58111
1978 Oct;855,40748
1978 Nov;842,22576
1978 Dec;798,76239
1979 Jan;828,71534
1979 Feb;831,23144
1979 Mar;870,31192
1979 Apr;869,14416
1979 May;900,58647
1979 Jun;884,82528
1979 Jul;898,87211
1979 Aug;883,30434
1979 Sep;846,29136
1979 Oct;863,80300
1979 Nov;897,50310
1979 Dec;838,81344
1980 Jan;888,56100
1980 Feb;925,94474
1980 Mar;942,10444
1980 Apr;975,47243
1980 May;949,29922
1980 Jun;938,12735
1980 Jul;908,37050
1980 Aug;925,44444
1980 Sep;886,79283
1980 Oct;905,58357
1980 Nov;919,32663
1980 Dec;858,96134
1981 Jan;923,10045
1981 Feb;868,88433
1981 Mar;869,98439
1981 Apr;914,19947
1981 May;874,20640
1981 Jun;896,01394
1981 Jul;894,54212
1981 Aug;875,69715
1981 Sep;882,31740
1981 Oct;963,91860
1981 Nov;961,98326
1981 Dec;916,67270
1982 Jan;967,36040
1982 Feb;974,79870
1982 Mar;971,56860
1982 Apr;1024,95920
1982 May;999,16690
1982 Jun;1002,89435
1982 Jul;1021,35690
1982 Aug;1006,57230
1982 Sep;981,64740
1982 Oct;976,93300
1982 Nov;1015,12170
1982 Dec;967,87610
1983 Jan;1015,54600
1983 Feb;966,66450
1983 Mar;1013,90370
1983 Apr;1034,63370
1983 May;1011,98570
1983 Jun;1066,91180
1983 Jul;1066,95260
1983 Aug;1092,46650
1983 Sep;1001,80240
1983 Oct;1052,20120
1983 Nov;1030,78610
1983 Dec;997,94400
1984 Jan;1066,56440
1984 Feb;1045,85570
1984 Mar;1053,11640
1984 Apr;1049,95373
1984 May;1073,59400
1984 Jun;1096,58150
1984 Jul;1092,49740
1984 Aug;1110,95110
1984 Sep;1035,02310
1984 Oct;1081,23210
1984 Nov;1101,97380
1984 Dec;1072,60880
1985 Jan;1101,44160
1985 Feb;1124,98040
1985 Mar;1185,35210
1985 Apr;1257,25360
1985 May;1264,06380
1985 Jun;1259,36530
1985 Jul;1220,50150
1985 Aug;1174,97990
1985 Sep;1147,26260
1985 Oct;1228,51770
1985 Nov;1120,15810
1985 Dec;1153,41050
1986 Jan;1125,88220
1986 Feb;1161,93870
1986 Mar;1154,02100
1986 Apr;1201,35800
1986 May;1237,87440
1986 Jun;1202,91160
1986 Jul;1217,62910
1986 Aug;1215,87018
1986 Sep;1132,50270
1986 Oct;1160,02230
1986 Nov;1201,88180
1986 Dec;1162,05968
1987 Jan;1197,27305
1987 Feb;1166,78052
1987 Mar;1133,24992
1987 Apr;1187,90960
1987 May;1135,58287
1987 Jun;1125,17990
1987 Jul;1089,05650
1987 Aug;1137,21090
1987 Sep;1203,42620
1987 Oct;1221,17790
1987 Nov;1239,66080
1987 Dec;1126,15710
1988 Jan;1162,60260
1988 Feb;1142,46680
1988 Mar;1122,47230
1988 Apr;1123,32770
1988 May;1114,27280
