index;value
1990 Jan;3120
1990 Feb;3140
1990 Mar;3140
1990 Apr;3160
1990 May;3170
1990 Jun;3130
1990 Jul;3190
1990 Aug;3210
1990 Sep;3210
1990 Oct;3270
1990 Nov;3270
1990 Dec;3230
1991 Jan;3200
1991 Feb;3200
1991 Mar;3190
1991 Apr;3180
1991 May;3190
1991 Jun;3190
1991 Jul;3170
1991 Aug;3160
1991 Sep;3200
1991 Oct;3130
1991 Nov;3120
1991 Dec;3090
1992 Jan;3200
1992 Feb;3190
1992 Mar;3200
1992 Apr;3210
1992 May;3190
1992 Jun;3220
1992 Jul;3220
1992 Aug;3230
1992 Sep;3230
1992 Oct;3280
1992 Nov;3260
1992 Dec;3270
1993 Jan;3230
1993 Feb;3200
1993 Mar;3220
1993 Apr;3190
1993 May;3200
1993 Jun;3200
1993 Jul;3180
1993 Aug;3170
1993 Sep;3150
1993 Oct;3200
1993 Nov;3220
1993 Dec;3220
1994 Jan;3180
1994 Feb;3170
1994 Mar;3190
1994 Apr;3200
1994 May;3210
1994 Jun;3240
1994 Jul;3260
1994 Aug;3260
1994 Sep;3310
1994 Oct;3310
1994 Nov;3330
1994 Dec;3350
1995 Jan;3290
1995 Feb;3290
1995 Mar;3290
1995 Apr;3300
1995 May;3300
1995 Jun;3340
1995 Jul;3360
1995 Aug;3370
1995 Sep;3400
1995 Oct;3430
1995 Nov;3440
1995 Dec;3460
1996 Jan;3360
1996 Feb;3370
1996 Mar;3360
1996 Apr;3400
1996 May;3400
1996 Jun;3420
1996 Jul;3410
1996 Aug;3440
1996 Sep;3460
1996 Oct;3460
1996 Nov;3480
1996 Dec;3490
1997 Jan;3470
1997 Feb;3500
1997 Mar;3480
1997 Apr;3510
1997 May;3550
1997 Jun;3560
1997 Jul;3530
1997 Aug;3560
1997 Sep;3590
1997 Oct;3580
1997 Nov;3620
1997 Dec;3640
1998 Jan;3600
1998 Feb;3590
1998 Mar;3590
1998 Apr;3620
1998 May;3640
1998 Jun;3640
1998 Jul;3630
1998 Aug;3630
1998 Sep;3620
1998 Oct;3650
1998 Nov;3670
1998 Dec;3650
1999 Jan;3630
1999 Feb;3630
1999 Mar;3630
1999 Apr;3630
1999 May;3590
1999 Jun;3600
1999 Jul;3650
1999 Aug;3650
1999 Sep;3650
1999 Oct;3680
1999 Nov;3690
1999 Dec;3710
2000 Jan;3680
2000 Feb;3650
2000 Mar;3630
2000 Apr;3620
2000 May;3620
2000 Jun;3670
2000 Jul;3680
2000 Aug;3690
2000 Sep;3730
2000 Oct;3760
2000 Nov;3760
2000 Dec;3770
2001 Jan;3760
2001 Feb;3740
2001 Mar;3720
2001 Apr;3710
2001 May;3710
2001 Jun;3720
2001 Jul;3750
2001 Aug;3790
2001 Sep;3790
2001 Oct;3820
2001 Nov;3850
2001 Dec;3870
2002 Jan;3830
2002 Feb;3820
2002 Mar;3790
2002 Apr;3830
2002 May;3840
2002 Jun;3850
2002 Jul;3840
2002 Aug;3860
2002 Sep;3880
2002 Oct;3900
2002 Nov;3920
2002 Dec;3910
2003 Jan;3870
2003 Feb;3840
2003 Mar;3830
2003 Apr;3840
2003 May;3820
2003 Jun;3810
2003 Jul;3830
2003 Aug;3850
2003 Sep;3880
2003 Oct;3920
2003 Nov;3960
2003 Dec;3970
2004 Jan;3900
2004 Feb;3860
2004 Mar;3860
2004 Apr;3870
2004 May;3890
2004 Jun;3910
2004 Jul;3910
2004 Aug;3900
2004 Sep;3940
2004 Oct;3980
2004 Nov;4000
2004 Dec;4040
2005 Jan;3960
2005 Feb;3910
2005 Mar;3910
2005 Apr;3910
2005 May;3860
2005 Jun;3870
2005 Jul;3850
2005 Aug;3860
2005 Sep;3910
2005 Oct;3930
2005 Nov;3950
2005 Dec;3950
2006 Jan;3910
2006 Feb;3910
2006 Mar;3900
2006 Apr;3910
2006 May;3940
2006 Jun;3920
2006 Jul;3940
2006 Aug;3930
2006 Sep;3930
2006 Oct;3940
2006 Nov;3960
2006 Dec;3930
2007 Jan;3850
2007 Feb;3830
2007 Mar;3780
2007 Apr;3840
2007 May;3850
2007 Jun;3890
2007 Jul;3890
2007 Aug;3900
2007 Sep;3900
2007 Oct;3920
2007 Nov;3940
2007 Dec;3960
2008 Jan;3870
2008 Feb;3860
2008 Mar;3850
2008 Apr;3860
2008 May;3850
2008 Jun;3860
2008 Jul;3880
2008 Aug;3930
2008 Sep;3930
2008 Oct;3950
2008 Nov;3980
2008 Dec;3960
2009 Jan;3910
2009 Feb;3850
2009 Mar;3860
2009 Apr;3830
2009 May;3850
2009 Jun;3840
2009 Jul;3860
2009 Aug;3850
2009 Sep;3900
2009 Oct;3950
2009 Nov;3940
2009 Dec;3920
2010 Jan;3870
2010 Feb;3840
2010 Mar;3830
2010 Apr;3810
2010 May;3850
2010 Jun;3850
2010 Jul;3840
2010 Aug;3860
2010 Sep;3880
2010 Oct;3910
2010 Nov;3960
2010 Dec;3950
2011 Jan;3930
2011 Feb;3880
2011 Mar;3880
2011 Apr;3830
2011 May;3830
2011 Jun;3810
2011 Jul;3830
2011 Aug;3830
2011 Sep;3820
2011 Oct;3810
2011 Nov;3830
2011 Dec;3820
2012 Jan;3770
2012 Feb;3730
2012 Mar;3670
2012 Apr;3710
2012 May;3700
2012 Jun;3670
2012 Jul;3660
2012 Aug;3690
2012 Sep;3700
2012 Oct;3720
2012 Nov;3740
2012 Dec;3730
2013 Jan;3670
2013 Feb;3660
2013 Mar;3580
2013 Apr;3460
2013 May;3460
2013 Jun;3450
2013 Jul;3430
2013 Aug;3430
2013 Sep;3490
2013 Oct;3540
2013 Nov;3560
2013 Dec;3550
2014 Jan;3530
2014 Feb;3510
2014 Mar;3470
2014 Apr;3520
2014 May;3500
2014 Jun;3510
2014 Jul;3510
2014 Aug;3520
2014 Sep;3520
2014 Oct;3570
2014 Nov;3570
2014 Dec;3580
2015 Jan;3580
2015 Feb;3570
2015 Mar;3550
2015 Apr;3600
2015 May;3610
2015 Jun;3630
