index;value
795;485,7280
796;483,4317
797;487,6162
798;483,1437
799;501,2878
800;484,9853
801;499,3682
802;490,4175
803;486,5960
804;501,5849
805;489,7171
806;498,5390
807;491,9944
808;505,4916
809;488,8462
810;494,9706
811;482,0773
812;496,6957
813;483,8127
814;490,7186
815;486,7788
816;487,6856
817;507,8417
818;499,0576
819;497,7642
820;496,7644
821;508,2269
822;506,2658
823;505,7944
824;495,1156
825;495,5680
826;512,1139
827;508,9716
828;515,3482
829;519,2905
830;533,2720
831;512,3368
832;532,6411
833;522,4191
834;543,3525
835;523,5541
836;540,6601
837;524,4524
838;513,5510
839;522,6234
840;518,2119
841;534,0853
842;521,4549
843;538,7919
844;536,4812
845;532,9810
846;530,9603
847;530,2916
848;528,2361
849;532,3397
850;537,9768
851;530,5121
852;517,8768
853;511,2958
854;518,2896
855;522,8512
856;532,6578
857;516,5894
858;522,5562
859;517,5913
860;539,0064
861;529,7620
862;539,9817
863;520,7461
864;524,5290
865;525,9708
866;518,8172
867;522,0286
868;525,3849
869;541,7482
870;530,4160
871;532,9773
872;518,5364
873;545,6922
874;529,2249
875;540,8075
876;528,4118
877;520,6314
878;538,7779
879;546,2631
880;545,6506
881;546,5090
882;551,3822
883;543,8458
884;552,7570
885;553,4991
886;577,3062
887;559,8977
888;560,5078
889;559,9761
890;561,0487
891;553,3143
892;554,1284
893;565,4011
894;555,5824
895;559,2401
896;560,4618
897;555,9224
898;548,2787
899;573,2311
900;560,7773
901;572,0847
902;567,9732
903;556,6040
904;555,8839
905;546,6981
906;551,2851
907;561,1377
908;562,8304
909;559,3553
910;558,7381
911;556,1822
912;579,6549
913;549,4999
914;566,3745
915;546,4182
916;549,3571
917;553,3659
918;549,6583
919;553,3899
920;556,4863
921;554,8195
922;567,2436
923;562,5266
924;565,5350
925;565,4648
926;563,0434
927;570,9390
928;575,0489
929;582,2947
930;577,6064
931;568,7727
932;564,4418
933;554,2065
934;568,0555
935;553,3621
936;564,3865
937;551,8445
938;562,6591
939;568,3974
940;558,8113
941;573,5682
942;562,3474
943;571,2586
944;562,0792
945;577,3309
946;555,8439
947;565,5996
948;559,0389
949;568,7149
950;560,1021
951;562,7143
952;564,6042
953;557,9470
954;572,0947
955;558,2808
956;579,8701
957;561,9224
958;564,6049
959;552,3796
960;596,0164
961;565,7580
962;599,3843
963;563,7359
964;572,9638
965;569,5558
966;568,4966
967;566,6526
968;566,4329
969;558,9950
970;562,0889
971;561,2991
972;553,4229
973;561,8002
974;565,8070
975;562,8689
976;563,9152
977;555,0011
978;577,5855
979;582,3835
980;579,3179
981;571,9104
982;588,1313
983;571,5013
984;585,3111
985;567,7263
986;588,3166
987;575,0143
988;573,1811
989;576,1788
990;577,5744
991;582,1771
992;568,7907
993;577,8221
994;569,2451
995;585,7324
996;571,7012
997;587,5603
998;580,5915
999;597,5378
1000;578,1653
1001;589,3234
1002;582,0883
1003;577,0532
1004;579,1312
1005;573,9320
1006;582,6304
1007;571,1704
1008;585,2114
1009;565,7148
1010;584,2070
1011;570,5521
1012;595,3680
1013;578,4286
1014;582,6721
1015;581,9901
1016;577,4995
1017;592,7487
1018;588,3762
1019;575,6664
1020;579,7711
1021;588,4392
1022;584,3105
1023;587,2920
1024;584,6806
1025;579,5670
1026;595,8343
1027;586,0782
1028;596,9496
1029;586,3437
1030;598,7007
1031;610,7452
1032;615,8802
1033;607,1589
1034;643,7173
1035;612,9580
1036;631,0846
1037;613,9505
1038;622,2992
1039;617,7486
1040;618,5220
1041;622,2983
1042;626,2539
1043;625,2248
1044;614,3263
1045;639,4453
1046;617,0083
1047;623,0181
1048;616,6393
1049;621,5882
1050;629,4714
1051;624,3237
1052;628,3218
1053;625,4011
1054;624,0794
1055;615,4674
1056;625,5575
1057;619,4873
1058;640,5789
1059;621,3362
1060;637,4335
1061;620,4808
1062;627,9180
1063;626,1243
1064;637,0130
1065;638,3944
1066;642,6897
1067;644,4396
1068;643,3712
1069;646,7844
1070;635,7493
1071;641,1207
1072;639,4529
1073;661,0710
1074;643,5938
1075;671,3250
1076;652,8100
1077;642,0245
1078;669,9907
1079;646,2294
1080;648,2872
1081;635,9184
1082;654,6196
1083;653,0900
1084;642,5255
1085;634,4393
1086;647,9148
1087;639,8687
1088;656,4396
1089;642,1966
1090;638,2972
1091;641,1718
1092;636,1345
1093;641,5981
1094;634,8565
1095;662,8539
1096;629,3879
1097;640,2490
1098;645,6539
1099;633,5856
1100;644,8467
1101;642,1839
1102;654,6399
1103;643,4352
1104;652,6560
1105;645,9557
1106;647,4561
1107;641,2830
1108;651,9448
1109;643,8442
1110;656,5253
1111;634,2693
1112;670,8792
1113;635,2776
1114;655,1485
1115;629,3922
1116;648,6327
1117;639,4325
1118;643,7613
1119;647,7232
1120;652,5970
1121;648,7076
1122;643,1595
1123;638,6670
1124;635,5819
1125;653,1132
1126;646,0824
1127;639,7181
1128;646,8687
1129;642,2986
1130;665,4452
1131;645,5263
1132;662,5803
1133;663,9994
1134;672,2214
1135;665,7076
1136;689,6296
1137;659,2862
1138;668,5497
1139;665,5511
1140;683,9353
1141;668,5126
1142;663,8750
1143;662,8040
1144;660,7140
1145;659,2277
1146;661,0557
1147;647,4881
1148;648,9053
1149;671,0419
1150;666,7207
1151;651,0344
1152;660,6312
1153;652,4572
1154;668,0007
1155;646,7202
1156;661,0336
1157;649,3293
1158;649,7024
1159;644,8354
1160;675,1989
1161;644,9598
1162;682,5968
1163;656,7261
1164;658,9661
1165;651,4721
1166;648,7408
1167;643,2788
1168;654,2180
1169;648,9101
1170;647,7885
1171;646,2477
1172;650,8858
1173;685,9394
1174;653,9970
1175;661,1450
1176;647,9303
1177;642,2611
1178;657,0871
1179;646,7112
1180;650,4122
1181;645,2122
1182;664,0323
1183;654,6754
1184;660,6000
1185;640,2794
1186;662,0072
1187;656,6511
1188;680,4677
1189;651,3634
1190;658,0282
1191;663,7954
1192;665,5061
1193;657,2203
1194;661,5942
1195;666,2879
1196;657,8247
1197;668,8773
1198;661,4274
1199;658,4433
1200;663,0655
1201;652,1992
1202;658,6048
1203;643,8639
1204;665,0896
1205;653,9310
1206;672,6101
1207;651,5228
1208;670,5359
1209;655,9616
1210;664,5854
1211;653,1483
1212;658,5946
1213;664,9274
1214;673,7281
1215;664,4438
1216;668,7113
1217;669,6462
1218;671,5158
1219;661,1034
1220;670,1261
1221;687,7340
1222;683,5626
1223;688,8903
1224;672,8943
1225;667,9612
1226;684,1502
1227;672,0935
1228;670,6408
1229;663,6193
1230;676,0203
1231;671,0334
1232;675,6975
1233;666,0200
1234;702,4368
1235;682,6931
1236;703,5933
1237;670,2162
1238;678,4356
1239;646,7808
1240;657,0750
1241;642,3584
1242;636,8006
1243;645,9463
1244;646,0478
1245;642,9254
1246;644,2799
1247;675,7986
1248;651,3617
1249;673,0962
1250;650,2224
1251;648,8845
1252;652,7965
1253;653,2333
1254;665,4119
1255;643,5810
1256;659,5226
1257;650,6292
1258;657,0469
1259;649,4641
1260;670,3238
1261;655,6176
1262;660,9893
1263;649,7283
1264;654,1972
1265;673,8734
1266;671,5562
1267;671,1653
1268;661,7882
1269;667,1355
1270;662,9758
1271;657,2613
1272;652,0172
1273;683,3294
